type_ind,quotedate_ind,type,quotedate_jul,breaks,rates,quotedate_ymd
pwcf,19360529,pwcf,[13298.],"[13298. 13298. 13298. 13298. 13298. 13351. 13391. 13483. 13665. 14030.
 14760. 16220. 19140. 22060. 32060.]","[-0.0161035 -0.0161035 -0.0161035 -0.0161035 -0.0161035 -0.0161035
 -0.0161035 -0.0161035  0.0168266  0.0054471  0.0206284  0.014595
  0.0274027  0.023188   0.023188 ]",19360529
pwcf,19360630,pwcf,[13330.],"[13330. 13330. 13330. 13330. 13330. 13382. 13422. 13514. 13695. 14060.
 14790. 16250. 19170. 22090. 32090.]","[-0.015464  -0.015464  -0.015464  -0.015464  -0.015464  -0.015464
 -0.015464  -0.015464   0.0188949  0.0066278  0.0201979  0.0146225
  0.0302444  0.0203695  0.0203695]",19360630
pwcf,19360731,pwcf,[13361.],"[13361. 13361. 13361. 13361. 13361. 13413. 13453. 13545. 13726. 14091.
 14821. 16281. 19201. 22121. 32121.]","[-0.0167717 -0.0167717 -0.0167717 -0.0167717 -0.0167717 -0.0167717
 -0.0167717 -0.0167717  0.0189144  0.0074871  0.0199064  0.0146274
  0.028666   0.0217421  0.0217421]",19360731
pwcf,19360831,pwcf,[13392.],"[13392. 13392. 13392. 13392. 13392. 13441. 13481. 13573. 13757. 14122.
 14852. 16312. 19232. 22152. 32152.]","[-0.0076232 -0.0076232 -0.0076232 -0.0076232 -0.0076232 -0.0076232
 -0.0076232 -0.0076232 -0.0076232  0.0183092  0.0167725  0.0151543
  0.0298809  0.0204418  0.0204418]",19360831
pwcf,19360930,pwcf,[13422.],"[13422. 13422. 13422. 13422. 13422. 13472. 13512. 13604. 13787. 14152.
 14882. 16342. 19262. 22182. 32182.]","[-0.0170004 -0.0170004 -0.0170004 -0.0170004 -0.0170004 -0.0170004
 -0.0170004 -0.0170004  0.0157418  0.0109933  0.0185297  0.0144583
  0.0265429  0.024112   0.024112 ]",19360930
pwcf,19361031,pwcf,[13453.],"[13453. 13453. 13453. 13453. 13453. 13502. 13542. 13634. 13818. 14183.
 14913. 16373. 19293. 22213. 32213.]","[-0.0517415 -0.0517415 -0.0517415 -0.0517415 -0.0517415 -0.0517415
  0.0108131  0.0108131  0.0108131  0.0086128  0.0186571  0.0136376
  0.0277829  0.022995   0.022995 ]",19361031
pwcf,19361130,pwcf,[13483.],"[13483. 13483. 13483. 13483. 13483. 13533. 13573. 13665. 13848. 14213.
 14943. 16403. 19323. 22243. 32243.]","[-0.0320237 -0.0320237 -0.0320237 -0.0320237 -0.0320237 -0.0320237
 -0.0320237  0.0083726  0.0083726  0.0105334  0.0153409  0.0163274
  0.0238533  0.0250102  0.0250102]",19361130
pwcf,19361231,pwcf,[13514.],"[13514. 13514. 13514. 13514. 13514. 13563. 13603. 13695. 13879. 14244.
 14974. 16434. 19354. 22274. 32274.]","[-4.00000e-07 -4.00000e-07 -4.00000e-07 -4.00000e-07 -4.00000e-07
 -4.00000e-07 -4.00000e-07 -4.00000e-07 -4.00000e-07  1.47144e-02
  1.56664e-02  1.40064e-02  2.83796e-02  1.98670e-02  1.98670e-02]",19361231
pwcf,19370130,pwcf,[13544.],"[13544. 13544. 13544. 13544. 13544. 13594. 13634. 13726. 13910. 14275.
 15005. 16465. 19385. 22305. 32305.]","[0.0014491 0.0014491 0.0014491 0.0014491 0.0014491 0.0014491 0.0014491
 0.0014491 0.0014491 0.0162296 0.0160253 0.0139433 0.0267423 0.0193241
 0.0193241]",19370130
pwcf,19370227,pwcf,[13572.],"[13572. 13572. 13572. 13572. 13572. 13625. 13665. 13757. 13938. 14303.
 15033. 16493. 19413. 22333. 32333.]","[-0.0552426 -0.0552426 -0.0552426 -0.0552426 -0.0552426 -0.0552426
  0.0135329  0.0135329  0.0135329  0.0140962  0.0177328  0.0141393
  0.0272339  0.0178775  0.0178775]",19370227
pwcf,19370331,pwcf,[13604.],"[13604. 13604. 13604. 13604. 13604. 13655. 13695. 13787. 13969. 14334.
 15064. 16524. 19444. 22364. 32364.]","[0.0030221 0.0030221 0.0030221 0.0030221 0.0030221 0.0030221 0.0030221
 0.0030221 0.0083671 0.0193195 0.0196045 0.0155717 0.0234916 0.0234464
 0.0234464]",19370331
pwcf,19370430,pwcf,[13634.],"[13634. 13634. 13634. 13634. 13634. 13686. 13726. 13818. 13999. 14364.
 15094. 16554. 19474. 22394. 32394.]","[0.0007042 0.0007042 0.0007042 0.0007042 0.0007042 0.0007042 0.0007042
 0.0007042 0.0104088 0.0170795 0.0188627 0.0203586 0.0256318 0.0226222
 0.0226222]",19370430
pwcf,19370528,pwcf,[13662.],"[13662. 13662. 13662. 13662. 13662. 13716. 13756. 13848. 14030. 14395.
 15125. 16585. 19505. 22425. 32425.]","[-1.87000e-05 -1.87000e-05 -1.87000e-05 -1.87000e-05 -1.87000e-05
 -1.87000e-05 -1.87000e-05 -1.87000e-05  1.04301e-02  1.64489e-02
  1.90231e-02  2.03559e-02  2.61576e-02  2.20851e-02  2.20851e-02]",19370528
pwcf,19370630,pwcf,[13695.],"[13695. 13695. 13695. 13695. 13695. 13747. 13787. 13879. 14060. 14425.
 15155. 16615. 19535. 22455. 32455.]","[0.001027  0.001027  0.001027  0.001027  0.001027  0.001027  0.001027
 0.0057011 0.0057011 0.0195218 0.0188997 0.0200925 0.0250219 0.0250219
 0.       ]",19370630
pwcf,19370731,pwcf,[13726.],"[13726. 13726. 13726. 13726. 13726. 13778. 13818. 13910. 14091. 14456.
 15186. 16646. 19566. 22486. 32486.]","[-0.0275348 -0.0275348 -0.0275348 -0.0275348 -0.0275348 -0.0275348
  0.0105844  0.0105844  0.0105844  0.0153934  0.0175779  0.0216716
  0.0250566  0.0250566  0.       ]",19370731
pwcf,19370831,pwcf,[13757.],"[13757. 13757. 13757. 13757. 13757. 13806. 13846. 13938. 14122. 14487.
 15217. 16677. 19597. 22517. 32517.]","[0.0039774 0.0039774 0.0039774 0.0039774 0.0039774 0.0039774 0.0039774
 0.0039774 0.0098646 0.0195579 0.0179005 0.0224805 0.0249895 0.0249895
 0.       ]",19370831
pwcf,19370930,pwcf,[13787.],"[13787. 13787. 13787. 13787. 13787. 13837. 13877. 13969. 14152. 14517.
 15247. 16707. 19627. 22547. 32547.]","[-0.0003538 -0.0003538 -0.0003538 -0.0003538 -0.0003538 -0.0003538
 -0.0003538 -0.0003538  0.0090957  0.0151095  0.0199282  0.0237892
  0.0247971  0.0247971  0.       ]",19370930
pwcf,19371030,pwcf,[13817.],"[13817. 13817. 13817. 13817. 13817. 13867. 13907. 13999. 14183. 14548.
 15278. 16738. 19658. 22578. 32578.]","[-0.0029331 -0.0029331 -0.0029331 -0.0029331 -0.0029331 -0.0029331
 -0.0029331 -0.0029331  0.0117602  0.0128197  0.0196272  0.0224385
  0.0238043  0.0238043  0.       ]",19371030
pwcf,19371130,pwcf,[13848.],"[13848. 13848. 13848. 13848. 13848. 13898. 13938. 14030. 14213. 14578.
 15308. 16768. 19688. 22608. 32608.]","[-0.0068182 -0.0068182 -0.0068182 -0.0068182 -0.0068182 -0.0068182
 -0.0068182 -0.0068182  0.0146088  0.0115511  0.019303   0.0228036
  0.0239001  0.0239001  0.       ]",19371130
pwcf,19371231,pwcf,[13879.],"[13891. 13898. 13905. 13912. 13919. 13928. 13968. 14060. 14244. 14609.
 15339. 16799. 19719. 22639. 32639.]","[0.0004061 0.000406  0.0004057 0.0004057 0.000406  0.0009102 0.0007493
 0.0010799 0.0006768 0.0124155 0.0173824 0.0241779 0.0239913 0.0239913
 0.       ]",19371231
pwcf,19380131,pwcf,[13910.],"[13919. 13926. 13933. 13940. 13947. 13959. 13999. 14091. 14275. 14640.
 15370. 16830. 19750. 22670. 32670.]","[ 0.0004549  0.000804   0.0006128  0.0006084  0.000605  -0.000733
  0.0022289 -0.0017424 -0.0009045  0.0133994  0.0169965  0.0193609
  0.0259449  0.0259449  0.       ]",19380131
pwcf,19380228,pwcf,[13938.],"[13947. 13954. 13961. 13968. 13975. 13990. 14030. 14122. 14303. 14668.
 15398. 16858. 19778. 22698. 32698.]","[ 0.0003032  0.0003064  0.0003025  0.0003064 -0.0045697 -0.0035008
  0.006831  -0.009383   0.00071    0.0118322  0.0166123  0.0183466
  0.0266543  0.0266543  0.       ]",19380228
pwcf,19380331,pwcf,[13969.],"[13975. 13982. 13989. 13996. 14003. 14020. 14060. 14152. 14334. 14699.
 15429. 16889. 19809. 22729. 32729.]","[ 0.0005059  0.0005092  0.0005053  0.0005093  0.0005053 -0.0015191
  0.004     -0.0129143  0.0056866  0.013152   0.0148172  0.0204581
  0.0258634  0.0258634  0.       ]",19380331
pwcf,19380430,pwcf,[13999.],"[14010. 14017. 14024. 14031. 14038. 14051. 14091. 14183. 14364. 14729.
 15459. 16919. 19839. 22759. 32759.]","[-0.0023882  0.0002028  0.0002028  0.0002028  0.0002028  0.004056
 -0.0181699 -0.0181699  0.0110181  0.0083442  0.011417   0.0233588
  0.0243221  0.0243221  0.       ]",19380430
pwcf,19380531,pwcf,[14030.],"[14038. 14045. 14052. 14059. 14066. 14081. 14121. 14213. 14395. 14760.
 15490. 16950. 19870. 22790. 32790.]","[-0.0033596  0.0002028  0.0002028  0.0002031  0.0002028 -0.0094822
 -0.0299461 -0.0299461  0.0158525  0.0078235  0.0108387  0.0251391
  0.0229537  0.0229537  0.       ]",19380531
pwcf,19380630,pwcf,[14060.],"[14066. 14073. 14080. 14087. 14094. 14112. 14152. 14244. 14425. 14790.
 15520. 16980. 19900. 22820. 32820.]","[-0.0043438  0.0004057  0.0001152  0.0003063  0.0003024  0.0063227
 -0.0261632 -0.0261632  0.00839    0.0072915  0.0111385  0.0185203
  0.0255657  0.0255657  0.       ]",19380630
pwcf,19380730,pwcf,[14090.],"[14101. 14108. 14115. 14122. 14129. 14143. 14183. 14275. 14456. 14821.
 15551. 17011. 19931. 22851. 32851.]","[ 0.000405   0.000406   0.0004057  0.000406   0.0006884  0.0025963
 -0.0299817 -0.0299817  0.0176423  0.005758   0.0118025  0.0171977
  0.0240911  0.0240911  0.       ]",19380730
pwcf,19380831,pwcf,[14122.],"[14129. 14136. 14143. 14150. 14157. 14171. 14211. 14303. 14487. 14852.
 15582. 17042. 19962. 22882. 32882.]","[ 0.0003025  0.0003064  0.0003022  0.0003064  0.0003025 -0.0347841
 -0.0347841 -0.0347841  0.0250856  0.0073467  0.0122582  0.0168985
  0.0238611  0.0238611  0.       ]",19380831
pwcf,19380930,pwcf,[14152.],"[14165. 14171. 14178. 14185. 14192. 14202. 14242. 14334. 14517. 14882.
 15612. 17072. 19992. 22912. 32912.]","[-0.0041296  0.0002552  0.0002544  0.0086549  0.0003064  0.0140078
 -0.0255987 -0.0255987  0.0110063  0.0088667  0.0119221  0.0246133
  0.0219887  0.0219887  0.       ]",19380930
pwcf,19381031,pwcf,[14183.],"[14192. 14199. 14206. 14213. 14213. 14232. 14272. 14364. 14548. 14913.
 15643. 17103. 20023. 22943. 32943.]","[-0.0029619  0.0002028  0.0001989  0.0002028 -0.0354854 -0.0354854
 -0.0354854 -0.0354854  0.0187182  0.0092805  0.0119888  0.0224451
  0.0228658  0.0228658  0.       ]",19381031
pwcf,19381130,pwcf,[14213.],"[14220. 14227. 14234. 14241. 14248. 14263. 14303. 14395. 14578. 14943.
 15673. 17133. 20053. 22973. 32973.]","[-0.0038669  0.0002028  0.0002031  0.0002028  0.0002028 -0.0001408
 -0.0374522 -0.0374522  0.0179621  0.006728   0.0140172  0.0214897
  0.0229335  0.0229335  0.       ]",19381130
pwcf,19381231,pwcf,[14244.],"[14255. 14262. 14269. 14276. 14283. 14293. 14333. 14425. 14609. 14974.
 15704. 17164. 20084. 23004. 33004.]","[-0.0024388  0.0001509  0.0001551 -0.0034576  0.0002547  0.0193929
 -0.0319408 -0.0319408  0.0112308  0.0070214  0.0127049  0.019697
  0.0225009  0.0225009  0.       ]",19381231
pwcf,19390131,pwcf,[14275.],"[14283. 14290. 14298. 14304. 14311. 14324. 14364. 14456. 14640. 15005.
 15735. 17195. 20115. 23035. 33035.]","[-0.0034083  0.0001512  0.0001533  0.0001484  0.0001551  0.0101657
 -0.0485933 -0.0485933  0.0242574  0.0055008  0.0131165  0.0201019
  0.0201019  0.0201019  0.       ]",19390131
pwcf,19390228,pwcf,[14303.],"[14311. 14318. 14325. 14332. 14339. 14355. 14395. 14487. 14669. 15034.
 15764. 17224. 20144. 23064. 33064.]","[-0.0069632  0.0001512  0.0001512  0.0001512  0.0001551 -0.0004488
 -0.0494451 -0.0494451  0.0215675  0.0066811  0.0127909  0.0202407
  0.0202407  0.0202407  0.       ]",19390228
pwcf,19390331,pwcf,[14334.],"[14346. 14353. 14360. 14367. 14374. 14385. 14425. 14517. 14700. 15065.
 15795. 17255. 20175. 23095. 33095.]","[-0.0013664  0.0001512  0.0001512  0.0001512  0.000151   0.016594
 -0.0367815 -0.0367815  0.0115736  0.0057615  0.0102376  0.0207133
  0.0207133  0.0207133  0.       ]",19390331
pwcf,19390429,pwcf,[14363.],"[14374. 14381. 14388. 14395. 14402. 14416. 14456. 14548. 14730. 15095.
 15825. 17285. 20205. 23125. 33125.]","[ 0.000152   0.000151   0.0001551  0.0001512  0.0001512  0.0055533
 -0.047655  -0.047655   0.0247677  0.0032711  0.0103791  0.0206497
  0.0206497  0.0206497  0.       ]",19390429
pwcf,19390531,pwcf,[14395.],"[14402. 14409. 14416. 14423. 14430. 14446. 14486. 14578. 14761. 15126.
 15856. 17316. 20236. 23156. 33156.]","[-0.0024531 -0.0013161  0.0001551  0.0001512  0.0016193 -0.015255
 -0.0433958 -0.0433958  0.0257908  0.0026391  0.0077799  0.0208208
  0.0208208  0.0208208  0.       ]",19390531
pwcf,19390630,pwcf,[14425.],"[14437. 14444. 14451. 14458. 14465. 14477. 14517. 14609. 14791. 15156.
 15886. 17346. 20266. 23186. 33186.]","[-0.0022218  0.0001512  0.0001512  0.0001512  0.0001509  0.009844
 -0.0275602 -0.0275602  0.0156447  0.0044255  0.0060427  0.0207822
  0.0207822  0.0207822  0.       ]",19390630
pwcf,19390731,pwcf,[14456.],"[14465. 14472. 14479. 14486. 14493. 14508. 14548. 14640. 14822. 15187.
 15917. 17377. 20297. 23217. 33217.]","[-0.0029125  0.0002547  0.0002505  0.0002547  0.0002545  0.0042684
 -0.0346838 -0.0346838  0.0257038  0.0002301  0.0066381  0.0208582
  0.0208582  0.0208582  0.       ]",19390731
pwcf,19390831,pwcf,[14487.],"[14500. 14507. 14514. 14521. 14521. 14537. 14577. 14669. 14853. 15218.
 15948. 17408. 20328. 23248. 33248.]","[ 0.0002528  0.0002545  0.0002547  0.0002545 -0.0017123 -0.0017123
 -0.0208107 -0.0208107  0.0197512  0.003983   0.008707   0.019866
  0.019866   0.019866   0.       ]",19390831
pwcf,19390930,pwcf,[14517.],"[14528. 14535. 14542. 14549. 14556. 14568. 14608. 14700. 14883. 15248.
 15978. 17438. 20358. 23278. 33278.]","[-0.0023377  0.0002545  0.0002547  0.0043288  0.0002547  0.0064793
 -0.0153584  0.0022712  0.0022712  0.0039436  0.0212833  0.0243761
  0.0243761  0.0243761  0.       ]",19390930
pwcf,19391031,pwcf,[14548.],"[14556. 14563. 14570. 14577. 14584. 14598. 14638. 14730. 14914. 15279.
 16009. 17469. 20389. 23309. 33309.]","[ 0.0002541  0.0002545  0.0002508  0.0002545  0.0002547 -0.0288562
 -0.0288562 -0.0003502 -0.0003502  0.0069223  0.0106008  0.0311054
  0.         0.08       0.08     ]",19391031
pwcf,19391130,pwcf,[14578.],"[14584. 14591. 14598. 14605. 14612. 14629. 14669. 14761. 14944. 15309.
 16039. 17499. 20419. 23339. 33339.]","[ 0.0002552  0.0002508  0.0002545  0.0002547 -0.0038194  0.0212005
 -0.082732   0.0047773  0.0047773  0.0042217  0.0124215  0.0210254
  0.         0.08       0.08     ]",19391130
pwcf,19391230,pwcf,[14608.],"[14619. 14626. 14633. 14640. 14647. 14659. 14699. 14791. 14975. 15340.
 16070. 17530. 20450. 23370. 33370.]","[-0.0023882  0.0002028  0.0002028  0.0002028  0.0002028  0.0345336
 -0.100947   0.0012405  0.0012405  0.0059008  0.0095205  0.0218576
  0.         0.08       0.08     ]",19391230
pwcf,19400131,pwcf,[14640.],"[14647. 14654. 14661. 14668. 14675. 14690. 14730. 14822. 15006. 15371.
 16101. 17561. 20481. 23401. 33401.]","[-0.0038669  0.0002028  0.0002031  0.0002028  0.0002028  0.0322107
 -0.1036373  0.0033929  0.0033929  0.0047654  0.0104412  0.0228259
  0.         0.08       0.08     ]",19400131
pwcf,19400229,pwcf,[14669.],"[14675. 14682. 14689. 14696. 14703. 14721. 14761. 14853. 15034. 15399.
 16129. 17589. 20509. 23429. 33429.]","[-0.0045432  0.0002031  0.0002028  0.0002028 -0.0048509  0.0228287
 -0.1045585  0.0039953  0.0039953  0.0048793  0.0088776  0.0237735
  0.         0.08       0.08     ]",19400229
pwcf,19400330,pwcf,[14699.],"[14710. 14717. 14724. 14731. 14738. 14751. 14791. 14883. 15065. 15430.
 16160. 17620. 20540. 23460. 33460.]","[-5.17750e-03  2.62500e-04  9.96000e-05  1.03200e-04  9.96000e-05
  8.13210e-03 -3.14892e-02 -4.21110e-03 -4.21110e-03  4.58080e-03
  7.71530e-03  2.14030e-02  0.00000e+00  8.00000e-02  8.00000e-02]",19400330
pwcf,19400430,pwcf,[14730.],"[14738. 14745. 14752. 14759. 14766. 14782. 14822. 14914. 15095. 15460.
 16190. 17650. 20570. 23490. 33490.]","[-7.01500e-03  1.03200e-04  9.96000e-05  1.03200e-04  9.96000e-05
 -9.28660e-03 -9.28660e-03 -5.63120e-03 -5.63120e-03  5.23350e-03
  7.92090e-03  2.04415e-02  0.00000e+00  8.00000e-02  8.00000e-02]",19400430
pwcf,19400531,pwcf,[14761.],"[14773. 14780. 14787. 14794. 14801. 14812. 14852. 14944. 15126. 15491.
 16221. 17681. 20601. 23521. 33521.]","[ 0.0005059  0.0005095  0.0005051  0.0005095  0.0005051  0.0133965
 -0.031108   0.0038391  0.0038391  0.0026093  0.0160693  0.0222984
  0.         0.08       0.08     ]",19400531
pwcf,19400629,pwcf,[14790.],"[14801. 14808. 14815. 14822. 14829. 14843. 14883. 14975. 15156. 15521.
 16251. 17711. 20631. 23551. 33551.]","[ 0.000405   0.000406   0.0004057  0.000406   0.0004057  0.0042532
 -0.0191428 -0.0191428  0.0090182  0.0034349  0.0123979  0.0225865
  0.         0.08       0.08     ]",19400629
pwcf,19400731,pwcf,[14822.],"[14829. 14836. 14843. 14850. 14857. 14874. 14914. 15006. 15187. 15552.
 16282. 17742. 20662. 23582. 33582.]","[-0.0038669  0.0002028  0.0002031  0.0002028  0.0002028 -0.017801
 -0.017801  -0.017801   0.0140476  0.0009684  0.0118819  0.021671
  0.         0.08       0.08     ]",19400731
pwcf,19400831,pwcf,[14853.],"[14864. 14871. 14878. 14885. 14892. 14902. 14942. 15034. 15218. 15583.
 16313. 17773. 20693. 23613. 33613.]","[ 0.0002026  0.0002028  0.0002028 -0.0079282  0.0002028 -0.0029955
 -0.0344346 -0.0344346  0.0209574  0.0005828  0.0120952  0.0217883
  0.         0.08       0.08     ]",19400831
pwcf,19400930,pwcf,[14883.],"[14892. 14899. 14906. 14913. 14920. 14933. 14973. 15065. 15248. 15613.
 16343. 17803. 20723. 23643. 33643.]","[-0.0061228  0.0002028  0.0001989  0.0002028  0.0042809  0.0340136
 -0.077914  -0.0004647 -0.0004647  0.0069803  0.0101105  0.025404
  0.         0.08       0.08     ]",19400930
pwcf,19401031,pwcf,[14914.],"[14920. 14927. 14934. 14941. 14948. 14963. 15003. 15095. 15279. 15644.
 16374. 17834. 20754. 23674. 33674.]","[-0.0045432  0.0002031  0.0002028  0.0002028  0.0002028 -0.0409756
 -0.0409756 -0.0033541 -0.0033541  0.0059305  0.0125651  0.0188439
  0.0188439  0.0188439  0.       ]",19401031
pwcf,19401130,pwcf,[14944.],"[14955. 14962. 14970. 14977. 14983. 14994. 15034. 15126. 15309. 15674.
 16404. 17864. 20784. 23704. 33704.]","[-2.38820e-03  2.02800e-04  2.01900e-04 -4.34300e-03  1.02200e-04
  5.61085e-02 -1.28533e-01  7.76980e-03  7.76980e-03  3.48910e-03
  1.05615e-02  2.16013e-02  0.00000e+00  8.00000e-02  8.00000e-02]",19401130
pwcf,19401231,pwcf,[14975.],"[14990. 14997. 15004. 15011. 15011. 15024. 15064. 15156. 15340. 15705.
 16435. 17895. 20815. 23735. 33735.]","[-3.696300e-03  9.960000e-05  1.032000e-04  9.960000e-05  3.251630e-02
  3.251630e-02 -1.431963e-01  1.183760e-02  1.183760e-02  2.926100e-03
  1.072260e-02  2.086610e-02  0.000000e+00  8.000000e-02  8.000000e-02]",19401231
pwcf,19410131,pwcf,[15006.],"[15019. 15025. 15032. 15039. 15046. 15055. 15095. 15187. 15371. 15736.
 16466. 17926. 20846. 23766. 33766.]","[-2.09170e-03  1.02200e-04  1.03500e-04  9.93000e-05  1.03500e-04
 -5.73457e-02 -5.73457e-02  3.33200e-04  3.33200e-04  6.00270e-03
  1.24857e-02  1.84274e-02  0.00000e+00  8.00000e-02  8.00000e-02]",19410131
pwcf,19410228,pwcf,[15034.],"[15046. 15053. 15060. 15067. 15074. 15086. 15126. 15218. 15399. 15764.
 16494. 17954. 20874. 23794. 33794.]","[ 0.0004061  0.000406   0.0004057  0.0004057  0.000406   0.0285965
 -0.0855014  0.0044591  0.0044591  0.0058706  0.0112966  0.0230877
  0.         0.08       0.08     ]",19410228
pwcf,19410331,pwcf,[15065.],"[15074. 15081. 15088. 15088. 15088. 15116. 15156. 15248. 15430. 15795.
 16525. 17985. 20905. 23825. 33825.]","[-0.0029619  0.0002028  0.0001989 -0.0085102 -0.0085102 -0.0085102
 -0.0085102 -0.0085102 -0.0085102  0.0098045  0.0106684  0.0177774
  0.         0.08       0.08     ]",19410331
pwcf,19410430,pwcf,[15095.],"[15095. 15095. 15095. 15095. 15095. 15147. 15187. 15279. 15460. 15825.
 16555. 18015. 20935. 23855. 33855.]","[-0.010181  -0.010181  -0.010181  -0.010181  -0.010181  -0.010181
 -0.010181  -0.010181  -0.010181   0.0130706  0.0096508  0.0174378
  0.0174378  0.0174378  0.       ]",19410430
pwcf,19410531,pwcf,[15126.],"[15126. 15126. 15126. 15126. 15126. 15177. 15217. 15309. 15491. 15856.
 16586. 18046. 20966. 23886. 33886.]","[-0.0161173 -0.0161173 -0.0161173 -0.0161173 -0.0161173 -0.0161173
 -0.0161173 -0.0161173 -0.0161173  0.0171873  0.0100419  0.0175584
  0.0175584  0.0175584  0.       ]",19410531
pwcf,19410630,pwcf,[15156.],"[15156. 15156. 15156. 15156. 15156. 15208. 15248. 15340. 15521. 15886.
 16616. 18076. 20996. 23916. 33916.]","[-0.0182108 -0.0182108 -0.0182108 -0.0182108 -0.0182108 -0.0182108
 -0.0182108 -0.0182108 -0.0182108  0.0211417  0.0067644  0.0177678
  0.0177678  0.0177678  0.       ]",19410630
pwcf,19410731,pwcf,[15187.],"[15187. 15187. 15187. 15187. 15187. 15239. 15279. 15371. 15552. 15917.
 16647. 18107. 21027. 23947. 33947.]","[-0.0211139 -0.0211139 -0.0211139 -0.0211139 -0.0211139 -0.0211139
 -0.0211139 -0.0211139 -0.0211139  0.0247854  0.0060463  0.018004
  0.018004   0.018004   0.       ]",19410731
pwcf,19410830,pwcf,[15217.],"[15217. 15217. 15217. 15217. 15217. 15267. 15307. 15399. 15583. 15948.
 16678. 18138. 21058. 23978. 33978.]","[-0.0190873 -0.0190873 -0.0190873 -0.0190873 -0.0190873 -0.0190873
 -0.0190873 -0.0190873 -0.0190873  0.0217174  0.0068866  0.0178984
  0.0178984  0.0178984  0.       ]",19410830
pwcf,19410930,pwcf,[15248.],"[15248. 15248. 15248. 15248. 15248. 15298. 15338. 15430. 15613. 15978.
 16708. 18168. 21088. 24008. 34008.]","[-0.071222  -0.071222  -0.071222  -0.071222  -0.071222  -0.071222
 -0.071222   0.0122745  0.0122745  0.0096814  0.0083143  0.0177349
  0.0177349  0.0177349  0.       ]",19410930
pwcf,19411031,pwcf,[15279.],"[15279. 15279. 15279. 15279. 15279. 15328. 15368. 15460. 15644. 16009.
 16739. 18199. 21119. 24039. 34039.]","[-0.0062885 -0.0062885 -0.0062885 -0.0062885 -0.0062885 -0.0062885
 -0.0062885 -0.0062885 -0.0062885  0.0138967  0.0048595  0.0169658
  0.0169658  0.0169658  0.       ]",19411031
pwcf,19411129,pwcf,[15308.],"[15308. 15308. 15308. 15308. 15308. 15359. 15399. 15491. 15674. 16039.
 16769. 18229. 21149. 24069. 34069.]","[-0.0009944 -0.0009944 -0.0009944 -0.0009944 -0.0009944 -0.0009944
 -0.0009944 -0.0009944 -0.0009944  0.0094839  0.0098934  0.0160797
  0.0160797  0.0160797  0.       ]",19411129
pwcf,19411231,pwcf,[15340.],"[15340. 15340. 15340. 15340. 15340. 15389. 15429. 15521. 15705. 16070.
 16800. 18260. 21180. 24100. 34100.]","[-0.0039132 -0.0039132 -0.0039132 -0.0039132 -0.0039132 -0.0039132
 -0.0039132  0.0047271  0.0047271  0.0060014  0.0112021  0.0181688
  0.0181688  0.0181688  0.       ]",19411231
pwcf,19420131,pwcf,[15371.],"[15371. 15371. 15371. 15371. 15371. 15420. 15460. 15552. 15736. 16101.
 16831. 18291. 21211. 24131. 34131.]","[-0.001825  -0.001825  -0.001825  -0.001825  -0.001825  -0.001825
 -0.001825  -0.001825  -0.001825   0.0075338  0.009023   0.0168258
  0.0168258  0.0168258  0.       ]",19420131
pwcf,19420228,pwcf,[15399.],"[15399. 15399. 15399. 15399. 15399. 15451. 15491. 15583. 15764. 16129.
 16859. 18319. 21239. 24159. 34159.]","[-0.0010679 -0.0010679 -0.0010679 -0.0010679 -0.0010679 -0.0010679
 -0.0010679 -0.0010679 -0.0010679  0.0076133  0.0080894  0.0158293
  0.0158293  0.0158293  0.       ]",19420228
pwcf,19420331,pwcf,[15430.],"[15430. 15430. 15430. 15430. 15430. 15481. 15521. 15613. 15795. 16160.
 16890. 18350. 21270. 24190. 34190.]","[-0.0001309 -0.0001309 -0.0001309 -0.0001309 -0.0001309 -0.0001309
 -0.0001309 -0.0001309 -0.0001309  0.0071317  0.0074106  0.0158287
  0.0158287  0.0158287  0.       ]",19420331
pwcf,19420430,pwcf,[15460.],"[15460. 15460. 15460. 15460. 15460. 15512. 15552. 15644. 15825. 16190.
 16920. 18380. 21300. 24220. 34220.]","[0.0015898 0.0015898 0.0015898 0.0015898 0.0015898 0.0015898 0.0015898
 0.0015898 0.0015898 0.0064218 0.0060725 0.0162428 0.0162428 0.0162428
 0.       ]",19420430
pwcf,19420529,pwcf,[15489.],"[15489. 15489. 15489. 15489. 15489. 15542. 15582. 15674. 15856. 16221.
 16951. 18411. 21331. 24251. 34251.]","[0.0019207 0.0019207 0.0019207 0.0019207 0.0019207 0.0019207 0.0019207
 0.0019207 0.0019207 0.0075294 0.0069796 0.0158767 0.0158767 0.0158767
 0.       ]",19420529
pwcf,19420630,pwcf,[15521.],"[15521. 15521. 15521. 15521. 15521. 15573. 15613. 15705. 15886. 16251.
 16981. 18441. 21361. 24281. 34281.]","[-0.0032254 -0.0032254 -0.0032254 -0.0032254 -0.0032254 -0.0032254
 -0.0032254  0.0049563  0.0049563  0.0071087  0.0073185  0.0156882
  0.0156882  0.0156882  0.       ]",19420630
pwcf,19420731,pwcf,[15552.],"[15552. 15552. 15552. 15552. 15552. 15604. 15644. 15736. 15917. 16282.
 17012. 18472. 21392. 24312. 34312.]","[-0.000314  -0.000314  -0.000314  -0.000314  -0.000314  -0.000314
  0.0047965  0.0047965  0.0047965  0.0059524  0.0074651  0.0156025
  0.0156025  0.0156025  0.       ]",19420731
