type_ind,quotedate_ind,type,quotedate_jul,breaks,rates,quotedate_ymd
pwcf,19980331,pwcf,[35884.],"[35893. 35900. 35907. 35914. 35921. 35935. 35975. 36067. 36249. 36614.
 37344. 38804. 41724. 44644. 54644.]","[0.0529374 0.0599254 0.0525714 0.0465716 0.0458199 0.0525928 0.0512947
 0.0532074 0.0578055 0.0570232 0.057043  0.0587446 0.0634082 0.0633151
 0.0519306]",19980331
pwcf,19980430,pwcf,[35914.],"[35921. 35928. 35935. 35942. 35949. 35966. 36006. 36098. 36279. 36644.
 37374. 38834. 41754. 44674. 54674.]","[0.0391486 0.0491419 0.0470021 0.0491286 0.0548173 0.0502284 0.0524377
 0.0549911 0.0572185 0.0572497 0.0571992 0.0589025 0.0639076 0.063601
 0.050707 ]",19980430
pwcf,19980529,pwcf,[35943.],"[35949. 35956. 35963. 35970. 35977. 35996. 36036. 36128. 36310. 36675.
 37405. 38865. 41785. 44705. 54705.]","[0.0452587 0.0421157 0.050007  0.043088  0.0503947 0.0515984 0.054064
 0.0557569 0.057176  0.055983  0.0567451 0.0571818 0.0612929 0.0639489
 0.0487509]",19980529
pwcf,19980630,pwcf,[35975.],"[35984. 35991. 35998. 36005. 36012. 36027. 36067. 36159. 36340. 36705.
 37435. 38895. 41815. 44735. 54735.]","[0.0475002 0.0514764 0.0481173 0.0433056 0.0626481 0.051078  0.0504136
 0.0549933 0.0572846 0.0552039 0.0557284 0.0563429 0.0583473 0.0607478
 0.04765  ]",19980630
pwcf,19980731,pwcf,[36006.],"[36012. 36019. 36026. 36033. 36040. 36058. 36098. 36190. 36371. 36736.
 37466. 38926. 41846. 44766. 54766.]","[0.0425369 0.0520289 0.0485971 0.0472582 0.04891   0.0526091 0.053631
 0.0530798 0.0575461 0.0550778 0.0562728 0.056404  0.0603199 0.0616425
 0.0474448]",19980731
pwcf,19980831,pwcf,[36037.],"[36047. 36054. 36061. 36068. 36075. 36086. 36126. 36218. 36402. 36767.
 37497. 38957. 41877. 44797. 54797.]","[0.0487508 0.0580552 0.0307736 0.0518262 0.0549566 0.0504953 0.0487781
 0.0505087 0.0513514 0.0470165 0.0499884 0.052718  0.0580726 0.0573691
 0.0425987]",19980831
pwcf,19980930,pwcf,[36067.],"[36075. 36082. 36089. 36096. 36103. 36117. 36157. 36249. 36432. 36797.
 37527. 38987. 41907. 44827. 54827.]","[0.0193868 0.0499283 0.0358906 0.0234691 0.0783847 0.0419124 0.0462104
 0.046351  0.0472535 0.0413518 0.0437451 0.0462083 0.0603492 0.0592161
 0.0355981]",19980930
pwcf,19981030,pwcf,[36097.],"[36103. 36110. 36117. 36125. 36131. 36147. 36187. 36279. 36463. 36828.
 37558. 39018. 41938. 44858. 54858.]","[0.0383966 0.0395282 0.0348346 0.0282855 0.040237  0.0519949 0.0486857
 0.0426019 0.0446663 0.0419193 0.0454622 0.0489958 0.063718  0.0621932
 0.0278202]",19981030
pwcf,19981130,pwcf,[36128.],"[36138. 36145. 36152. 36159. 36166. 36178. 36218. 36310. 36493. 36858.
 37588. 39048. 41968. 44888. 54888.]","[0.0454257 0.0410626 0.04797   0.044979  0.0295311 0.0499231 0.0470255
 0.0460536 0.0474725 0.0446948 0.0479854 0.0493028 0.0582688 0.0631142
 0.0300102]",19981130
pwcf,19981231,pwcf,[36159.],"[36166. 36173. 36180. 36187. 36194. 36208. 36248. 36340. 36524. 36889.
 37619. 39079. 41999. 44919. 54919.]","[0.033235  0.0375439 0.0648777 0.0367326 0.049924  0.044727  0.0444296
 0.046375  0.0472547 0.0461049 0.0481276 0.0480794 0.0623076 0.060316
 0.0300229]",19981231
pwcf,19990129,pwcf,[36188.],"[36194. 36201. 36208. 36215. 36222. 36239. 36279. 36371. 36555. 36920.
 37650. 39110. 42030. 44950. 54950.]","[0.0446624 0.0426262 0.0436918 0.0428788 0.0490733 0.0439783 0.0454251
 0.0448683 0.0480624 0.0461965 0.0472609 0.0486353 0.0612398 0.0590145
 0.0319198]",19990129
pwcf,19990226,pwcf,[36216.],"[36222. 36229. 36236. 36243. 36250. 36270. 36310. 36402. 36584. 36949.
 37679. 39139. 42059. 44979. 54979.]","[0.0455949 0.0443805 0.0454418 0.0313978 0.0611562 0.0500912 0.0460082
 0.0473212 0.0538719 0.0531646 0.0555187 0.0556109 0.0649223 0.061443
 0.0369439]",19990226
pwcf,19990331,pwcf,[36249.],"[36257. 36264. 36271. 36278. 36285. 36300. 36340. 36432. 36615. 36980.
 37710. 39170. 42090. 45010. 55010.]","[0.0475231 0.0524785 0.0483538 0.0393314 0.0426277 0.0454021 0.0433224
 0.0462609 0.0513386 0.0520969 0.0550855 0.0565176 0.0662096 0.0630807
 0.0381329]",19990331
pwcf,19990430,pwcf,[36279.],"[36285. 36292. 36299. 36306. 36313. 36331. 36371. 36463. 36645. 37010.
 37740. 39200. 42120. 45040. 55040.]","[0.0441695 0.0436264 0.0460822 0.0477333 0.0433909 0.0454174 0.0465517
 0.0466972 0.0511979 0.0534508 0.0553561 0.0559009 0.0674086 0.0605088
 0.041506 ]",19990430
pwcf,19990528,pwcf,[36307.],"[36313. 36320. 36327. 36334. 36341. 36361. 36401. 36493. 36676. 37041.
 37771. 39231. 42151. 45071. 55071.]","[0.0424334 0.0476236 0.0432792 0.0432149 0.0465668 0.045307  0.0495326
 0.0494122 0.0534429 0.0583581 0.0602187 0.0594515 0.0663669 0.0620959
 0.0403061]",19990528
pwcf,19990630,pwcf,[36340.],"[36348. 36355. 36362. 36369. 36376. 36392. 36432. 36524. 36706. 37071.
 37801. 39261. 42181. 45101. 55101.]","[0.0337521 0.0403685 0.0553408 0.0405205 0.0560818 0.0454597 0.0506811
 0.0510613 0.0538922 0.0591321 0.0605135 0.0611265 0.0688596 0.0623551
 0.0401743]",19990630
pwcf,19990730,pwcf,[36370.],"[36376. 36383. 36390. 36397. 36404. 36423. 36463. 36555. 36737. 37102.
 37832. 39292. 42212. 45132. 55132.]","[0.0446104 0.042719  0.0495865 0.0404543 0.0475833 0.0486586 0.0496827
 0.0492273 0.0563785 0.0607412 0.0626107 0.0631422 0.0691766 0.0626565
 0.0429383]",19990730
pwcf,19990831,pwcf,[36402.],"[36411. 36417. 36425. 36432. 36439. 36452. 36492. 36584. 36768. 37133.
 37863. 39323. 42243. 45163. 55163.]","[0.0502819 0.0573113 0.0334637 0.0430979 0.048231  0.049181  0.0522299
 0.0530217 0.0573749 0.060906  0.0631274 0.064238  0.0692556 0.0655295
 0.0341953]",19990831
pwcf,19990930,pwcf,[36432.],"[36439. 36446. 36453. 36460. 36467. 36483. 36523. 36615. 36798. 37163.
 37893. 39353. 42273. 45193. 55193.]","[0.0428763 0.0462338 0.0448454 0.0419215 0.0517508 0.0472337 0.0503744
 0.0507903 0.0579709 0.0594977 0.0616006 0.0634985 0.0708342 0.0641047
 0.0360631]",19990930
pwcf,19991029,pwcf,[36461.],"[36467. 36475. 36481. 36489. 36495. 36513. 36553. 36645. 36829. 37194.
 37924. 39384. 42304. 45224. 55224.]","[0.045622  0.0451619 0.0404846 0.0443332 0.0447008 0.0490035 0.0582218
 0.0529092 0.0590399 0.0612688 0.0634076 0.0637427 0.0705466 0.064898
 0.0376368]",19991029
pwcf,19991130,pwcf,[36493.],"[36502. 36509. 36516. 36523. 36530. 36544. 36584. 36676. 36859. 37224.
 37954. 39414. 42334. 45254. 55254.]","[0.0460978 0.0086144 0.0669099 0.0638959 0.0609981 0.0659242 0.0503265
 0.0584477 0.0610278 0.0625657 0.0642078 0.0647523 0.0726822 0.0618276
 0.0443264]",19991130
pwcf,19991231,pwcf,[36524.],"[36530. 36537. 36544. 36551. 36558. 36574. 36614. 36706. 36890. 37255.
 37985. 39445. 42365. 45285. 55285.]","[0.0359166 0.065768  0.0500741 0.0406408 0.0638889 0.0495904 0.0564493
 0.0604726 0.0643684 0.0646199 0.0671376 0.0675416 0.0727915 0.065533
 0.0424944]",19991231
pwcf,20000131,pwcf,[36555.],"[36565. 36572. 36579. 36586. 36593. 36605. 36645. 36737. 36921. 37286.
 38016. 39476. 42396. 45316. 55316.]","[0.0513786 0.0532104 0.0535683 0.0615989 0.054178  0.0541108 0.0606761
 0.0604651 0.0680959 0.0699302 0.0685343 0.0680657 0.0674129 0.0617486
 0.0523861]",20000131
pwcf,20000229,pwcf,[36584.],"[36593. 36600. 36607. 36614. 36621. 36636. 36676. 36768. 36949. 37314.
 38044. 39504. 42424. 45344. 55344.]","[0.0525206 0.0664557 0.0351081 0.0618559 0.0667703 0.0613584 0.0577054
 0.0619882 0.0667779 0.0682927 0.0686519 0.0667253 0.0621216 0.0592869
 0.0461244]",20000229
pwcf,20000331,pwcf,[36615.],"[36621. 36628. 36635. 36642. 36649. 36666. 36706. 36798. 36980. 37345.
 38075. 39535. 42455. 45375. 55375.]","[0.0526654 0.0444553 0.0840966 0.0571157 0.0580397 0.0551058 0.0596754
 0.0638552 0.0662234 0.0667561 0.0639112 0.0607721 0.0609745 0.0583999
 0.0397832]",20000331
pwcf,20000428,pwcf,[36643.],"[36649. 36656. 36663. 36670. 36677. 36697. 36737. 36829. 37010. 37375.
 38105. 39565. 42485. 45405. 55405.]","[0.0536811 0.0524741 0.0540028 0.0580167 0.0488747 0.0603548 0.0634589
 0.0633148 0.0697052 0.068875  0.0659547 0.0628943 0.0604818 0.0602894
 0.043335 ]",20000428
pwcf,20000531,pwcf,[36676.],"[36684. 36690. 36698. 36705. 36712. 36727. 36767. 36859. 37041. 37406.
 38136. 39596. 42516. 45436. 55436.]","[0.0425936 0.0728666 0.0328808 0.0471271 0.0476017 0.0630565 0.061722
 0.0693809 0.0713    0.0679091 0.0659651 0.0626463 0.0629969 0.0609365
 0.0393687]",20000531
pwcf,20000630,pwcf,[36706.],"[36712. 36719. 36726. 36733. 36740. 36758. 36798. 36890. 37071. 37436.
 38166. 39626. 42546. 45466. 55466.]","[0.0538374 0.0493903 0.0678953 0.048138  0.0658126 0.0596018 0.0604696
 0.0652129 0.0668417 0.0644848 0.0627009 0.0609748 0.0625587 0.0615782
 0.0386774]",20000630
pwcf,20000731,pwcf,[36737.],"[36747. 36754. 36761. 36768. 36775. 36789. 36829. 36921. 37102. 37467.
 38197. 39657. 42577. 45497. 55497.]","[0.0605642 0.0626863 0.0601234 0.0547122 0.0741155 0.0611425 0.0578502
 0.0678785 0.064988  0.0627901 0.062855  0.0604534 0.0602822 0.0595561
 0.0379732]",20000731
pwcf,20000831,pwcf,[36768.],"[36775. 36782. 36789. 36796. 36803. 36817. 36857. 36949. 37133. 37498.
 38228. 39688. 42608. 45528. 55528.]","[0.0596866 0.068881  0.0671537 0.0474924 0.0734814 0.0636819 0.0635262
 0.0634558 0.0641532 0.0601303 0.060278  0.0574361 0.0595431 0.0585162
 0.0399078]",20000831
pwcf,20000929,pwcf,[36797.],"[36803. 36810. 36817. 36824. 36831. 36848. 36888. 36980. 37163. 37528.
 38258. 39718. 42638. 45558. 55558.]","[0.055348  0.0635646 0.0573239 0.0577272 0.0657858 0.0649581 0.0635025
 0.0633753 0.0634637 0.057243  0.0588181 0.0590856 0.0646752 0.0603341
 0.0423605]",20000929
pwcf,20001031,pwcf,[36829.],"[36838. 36845. 36853. 36859. 36866. 36878. 36918. 37010. 37194. 37559.
 38289. 39749. 42669. 45589. 55589.]","[0.0616842 0.0611689 0.0617406 0.05974   0.070432  0.0716551 0.0616013
 0.0634579 0.0635065 0.0561044 0.0582191 0.0579844 0.0626128 0.0603818
 0.0411197]",20001031
pwcf,20001130,pwcf,[36859.],"[36866. 36873. 36880. 36887. 36894. 36909. 36949. 37041. 37224. 37589.
 38319. 39779. 42699. 45619. 55619.]","[0.0620399 0.0574566 0.0775308 0.0399969 0.0738693 0.0620229 0.0632457
 0.0613255 0.0602008 0.0525367 0.0553003 0.0542405 0.0615745 0.0592677
 0.0413585]",20001130
pwcf,20001229,pwcf,[36888.],"[36894. 36901. 36908. 36915. 36922. 36939. 36979. 37071. 37255. 37620.
 38350. 39810. 42730. 45650. 55650.]","[0.0598909 0.0459629 0.0605951 0.063046  0.0634152 0.0587138 0.0596903
 0.055521  0.0536358 0.0485482 0.0515191 0.0517581 0.0615404 0.0595863
 0.0400394]",20001229
pwcf,20010131,pwcf,[36921.],"[36929. 36936. 36943. 36950. 36957. 36970. 37010. 37102. 37286. 37651.
 38381. 39841. 42761. 45681. 55681.]","[0.0487703 0.0472588 0.0478071 0.0489383 0.0515502 0.0476992 0.0530276
 0.0450262 0.047175  0.0462646 0.05136   0.0533944 0.0634785 0.0597474
 0.0422608]",20010131
pwcf,20010228,pwcf,[36949.],"[36957. 36964. 36971. 36978. 36985. 37001. 37041. 37133. 37314. 37679.
 38409. 39869. 42789. 45709. 55709.]","[0.0515015 0.0597803 0.0361627 0.044582  0.0618171 0.0497244 0.0460435
 0.0450856 0.0444124 0.0441402 0.0501927 0.0519086 0.0620959 0.0604114
 0.0402148]",20010228
pwcf,20010330,pwcf,[36979.],"[36985. 36992. 36999. 37006. 37013. 37031. 37071. 37163. 37345. 37710.
 38440. 39900. 42820. 45740. 55740.]","[0.0389396 0.0526623 0.0563555 0.0316975 0.043688  0.0463072 0.0389694
 0.0409277 0.0419933 0.0438876 0.0497237 0.0530437 0.0654387 0.0615965
 0.0409775]",20010330
pwcf,20010430,pwcf,[37010.],"[37020. 37027. 37034. 37041. 37048. 37062. 37102. 37194. 37375. 37740.
 38470. 39930. 42850. 45770. 55770.]","[0.0359237 0.0372722 0.0384751 0.0402186 0.0365814 0.0383859 0.040613
 0.0398625 0.0415687 0.0469161 0.0543643 0.0584661 0.0685109 0.063573
 0.0444522]",20010430
pwcf,20010531,pwcf,[37041.],"[37048. 37055. 37062. 37069. 37076. 37092. 37132. 37224. 37406. 37771.
 38501. 39961. 42881. 45801. 55801.]","[0.035686  0.0447215 0.0197493 0.0350566 0.0386279 0.0350286 0.0380921
 0.0348918 0.0401786 0.047724  0.0557258 0.0590574 0.068486  0.0628584
 0.0397965]",20010531
pwcf,20010629,pwcf,[37070.],"[37076. 37083. 37090. 37097. 37104. 37123. 37163. 37255. 37436. 37801.
 38531. 39991. 42911. 45831. 55831.]","[0.032486  0.0377799 0.0316067 0.0305865 0.0394745 0.0377247 0.037858
 0.0359177 0.0417553 0.0477224 0.0562264 0.059377  0.0682833 0.0611336
 0.0425213]",20010629
pwcf,20010731,pwcf,[37102.],"[37111. 37118. 37125. 37132. 37139. 37154. 37194. 37286. 37467. 37832.
 38562. 40022. 42942. 45862. 55862.]","[0.035328  0.0377189 0.0351409 0.0391597 0.0348877 0.0350065 0.0344547
 0.0333578 0.0350169 0.0426237 0.0520122 0.056272  0.0656763 0.0605475
 0.0437967]",20010731
pwcf,20010831,pwcf,[37133.],"[37139. 37146. 37153. 37160. 37167. 37182. 37222. 37314. 37498. 37863.
 38593. 40053. 42973. 45893. 55893.]","[0.0343165 0.0335231 0.0353966 0.0331648 0.0337693 0.0333472 0.033707
 0.0318685 0.0337146 0.0403312 0.0506028 0.0542395 0.0637428 0.059535
 0.0417804]",20010831
pwcf,20010928,pwcf,[37161.],"[37167. 37174. 37181. 37188. 37195. 37213. 37253. 37345. 37528. 37893.
 38623. 40083. 43003. 45923. 55923.]","[0.0255138 0.0198079 0.0231101 0.0230934 0.0283051 0.0235124 0.0239811
 0.0237761 0.0265618 0.0321727 0.0474006 0.0541043 0.0685668 0.0616011
 0.043452 ]",20010928
pwcf,20011031,pwcf,[37194.],"[37202. 37209. 37217. 37223. 37230. 37243. 37283. 37375. 37559. 37924.
 38654. 40114. 43034. 45954. 55954.]","[0.0226659 0.0218536 0.0216385 0.0202204 0.018405  0.019795  0.0200459
 0.0181288 0.0193809 0.0284404 0.04425   0.0508836 0.0634676 0.0573665
 0.0270526]",20011031
pwcf,20011130,pwcf,[37224.],"[37230. 37237. 37244. 37251. 37258. 37274. 37314. 37406. 37589. 37954.
 38684. 40144. 43064. 45984. 55984.]","[0.0194112 0.018752  0.0195055 0.0176464 0.0117404 0.0182175 0.0182005
 0.0178079 0.0220454 0.0372935 0.0513403 0.0558445 0.0702953 0.0597157
 0.0262491]",20011130
pwcf,20011231,pwcf,[37255.],"[37265. 37272. 37279. 37286. 37293. 37304. 37344. 37436. 37620. 37985.
 38715. 40175. 43095. 46015. 56015.]","[0.0166499 0.017029  0.0171659 0.0147707 0.0157466 0.0214387 0.0165147
 0.0184442 0.0209409 0.0422627 0.0557117 0.0586318 0.071017  0.0595021
 0.0318759]",20011231
pwcf,20020131,pwcf,[37286.],"[37293. 37300. 37307. 37314. 37321. 37335. 37375. 37467. 37651. 38016.
 38746. 40206. 43126. 46046. 56046.]","[0.0168531 0.0168589 0.0167104 0.0166136 0.0177967 0.0160415 0.0184305
 0.01988   0.0251273 0.0403926 0.055464  0.0582712 0.0689248 0.0593296
 0.0319955]",20020131
pwcf,20020228,pwcf,[37314.],"[37321. 37328. 37335. 37342. 37349. 37366. 37406. 37498. 37679. 38044.
 38774. 40234. 43154. 46074. 56074.]","[0.0175947 0.0174988 0.0178624 0.017459  0.0165944 0.0175437 0.0175928
 0.0191896 0.024065  0.0390492 0.0528062 0.0572122 0.0689963 0.0597479
 0.0355128]",20020228
pwcf,20020328,pwcf,[37342.],"[37349. 37356. 37363. 37370. 37377. 37396. 37436. 37528. 37710. 38075.
 38805. 40265. 43185. 46105. 56105.]","[0.0168021 0.0178309 0.0180161 0.0175611 0.0156474 0.0185538 0.0175757
 0.0240173 0.0331636 0.047479  0.0595232 0.0616772 0.0716389 0.0619896
 0.0377283]",20020328
pwcf,20020430,pwcf,[37375.],"[37384. 37391. 37398. 37405. 37412. 37427. 37467. 37559. 37740. 38105.
 38835. 40295. 43215. 46135. 56135.]","[0.017212  0.0175695 0.0173777 0.0183716 0.017485  0.0183572 0.0169259
 0.0198844 0.0248825 0.0426988 0.0555155 0.0585444 0.0690041 0.0606539
 0.0420648]",20020430
pwcf,20020531,pwcf,[37406.],"[37412. 37418. 37426. 37433. 37441. 37457. 37497. 37589. 37771. 38136.
 38866. 40326. 43246. 46166. 56166.]","[0.0170063 0.0178295 0.0164666 0.0173444 0.0164589 0.0166127 0.0173274
 0.0198551 0.0261842 0.0414394 0.051806  0.058455  0.071149  0.0622785
 0.0393174]",20020531
pwcf,20020628,pwcf,[37434.],"[37441. 37447. 37454. 37461. 37468. 37488. 37528. 37620. 37801. 38166.
 38896. 40356. 43276. 46196. 56196.]","[0.0161884 0.0164147 0.0177623 0.0168176 0.0164499 0.0165307 0.0170287
 0.0179854 0.0213882 0.0379071 0.0493405 0.0566883 0.0712405 0.063132
 0.0390639]",20020628
pwcf,20020731,pwcf,[37467.],"[37475. 37482. 37489. 37496. 37503. 37519. 37559. 37651. 37832. 38197.
 38927. 40387. 43307. 46227. 56227.]","[0.0172371 0.0171884 0.017545  0.0168015 0.0165507 0.0160171 0.0170921
 0.0167214 0.0156778 0.0275955 0.0439769 0.0545299 0.0715523 0.0631442
 0.0349515]",20020731
pwcf,20020830,pwcf,[37497.],"[37503. 37510. 37517. 37524. 37531. 37547. 37587. 37679. 37863. 38228.
 38958. 40418. 43338. 46258. 56258.]","[0.0168016 0.0169967 0.0167683 0.0172636 0.0153608 0.0163436 0.0166567
 0.0164143 0.0170011 0.024638  0.0387829 0.0508922 0.0668535 0.059875
 0.0275629]",20020830
pwcf,20020930,pwcf,[37528.],"[37538. 37545. 37552. 37559. 37566. 37578. 37618. 37710. 37893. 38258.
 38988. 40448. 43368. 46288. 56288.]","[0.0156784 0.0159324 0.0157912 0.0156824 0.0163312 0.0144027 0.0158669
 0.0143722 0.0130312 0.0196508 0.030695  0.0451267 0.0669852 0.0589536
 0.0281702]",20020930
pwcf,20021031,pwcf,[37559.],"[37566. 37573. 37580. 37588. 37594. 37608. 37648. 37740. 37924. 38289.
 39019. 40479. 43399. 46319. 56319.]","[0.01463   0.0146338 0.0146382 0.0150132 0.0119171 0.0146857 0.0145121
 0.0137784 0.0122221 0.0203655 0.0336115 0.0493734 0.0709034 0.0620967
 0.0345671]",20021031
pwcf,20021129,pwcf,[37588.],"[37594. 37601. 37608. 37615. 37622. 37639. 37679. 37771. 37954. 38319.
 39049. 40509. 43429. 46349. 56349.]","[0.0120265 0.011934  0.0124184 0.013614  0.0110352 0.0112867 0.0123576
 0.0136153 0.0159676 0.027615  0.0402781 0.0513192 0.0691085 0.0605969
 0.0279184]",20021129
pwcf,20021231,pwcf,[37620.],"[37629. 37636. 37643. 37650. 37657. 37669. 37709. 37801. 37985. 38350.
 39080. 40540. 43460. 46380. 56380.]","[0.0100893 0.0110243 0.0137717 0.0110621 0.0111298 0.0120029 0.01197
 0.0124341 0.0111549 0.0196582 0.033656  0.0479208 0.0673261 0.0597305
 0.0292694]",20021231
pwcf,20030131,pwcf,[37651.],"[37657. 37664. 37671. 37678. 37685. 37700. 37740. 37832. 38016. 38381.
 39111. 40571. 43491. 46411. 56411.]","[0.0106752 0.0120033 0.011831  0.0115494 0.0113039 0.0115687 0.0116763
 0.0120686 0.0132617 0.0204655 0.0372596 0.0494484 0.0663342 0.060092
 0.0266789]",20030131
pwcf,20030228,pwcf,[37679.],"[37685. 37692. 37699. 37706. 37713. 37731. 37771. 37863. 38045. 38410.
 39140. 40600. 43520. 46440. 56440.]","[0.0120265 0.0121237 0.011937  0.0120345 0.0117895 0.0120149 0.0121785
 0.0119258 0.0120484 0.0169779 0.0326036 0.0463327 0.0643346 0.0599556
 0.029639 ]",20030228
pwcf,20030331,pwcf,[37710.],"[37720. 37727. 37734. 37741. 37748. 37761. 37801. 37893. 38076. 38441.
 39171. 40631. 43551. 46471. 56471.]","[0.0115938 0.0114107 0.0113478 0.0113613 0.0097894 0.0109774 0.0110271
 0.0111798 0.0114527 0.0174794 0.0340957 0.0482201 0.0661206 0.0617456
 0.030316 ]",20030331
pwcf,20030430,pwcf,[37740.],"[37748. 37755. 37762. 37769. 37776. 37792. 37832. 37924. 38106. 38471.
 39201. 40661. 43581. 46501. 56501.]","[0.0109304 0.0108781 0.011631  0.0111418 0.0102255 0.0107129 0.0113393
 0.0116277 0.0112372 0.0172316 0.0346996 0.0487861 0.0643405 0.0604356
 0.0300472]",20030430
pwcf,20030530,pwcf,[37770.],"[37776. 37783. 37790. 37797. 37804. 37822. 37862. 37954. 38137. 38502.
 39232. 40692. 43612. 46532. 56532.]","[0.0106752 0.0111979 0.0127096 0.0119689 0.009573  0.0099518 0.0113977
 0.0108274 0.0124589 0.0138438 0.0259825 0.0432447 0.0602483 0.0580746
 0.0268932]",20030530
pwcf,20030630,pwcf,[37801.],"[37811. 37818. 37825. 37832. 37839. 37853. 37893. 37985. 38167. 38532.
 39262. 40722. 43642. 46562. 56562.]","[0.0074159 0.0077237 0.0085082 0.0083907 0.0071261 0.0084734 0.0095167
 0.0105398 0.011119  0.0142631 0.0288059 0.045157  0.0617478 0.060312
 0.0324188]",20030630
pwcf,20030731,pwcf,[37832.],"[37839. 37846. 37853. 37860. 37867. 37884. 37924. 38016. 38198. 38563.
 39293. 40753. 43673. 46593. 56593.]","[0.0080517 0.0080532 0.0092003 0.0097626 0.0090254 0.0065711 0.0136644
 0.003127  0.018553  0.0205579 0.0404448 0.0564117 0.0724755 0.0642267
 0.0359802]",20030731
pwcf,20030829,pwcf,[37861.],"[37867. 37874. 37881. 37888. 37895. 37913. 37953. 38045. 38229. 38594.
 39324. 40784. 43704. 46624. 56624.]","[0.0094775 0.0098577 0.009685  0.0104737 0.0091494 0.0090902 0.0103654
 0.0112846 0.0155396 0.0245256 0.0430471 0.0549277 0.070138  0.0621742
 0.0263031]",20030829
pwcf,20030930,pwcf,[37893.],"[37902. 37909. 37916. 37923. 37930. 37944. 37984. 38076. 38259. 38624.
 39354. 40814. 43734. 46654. 56654.]","[0.0069324 0.0087372 0.008309  0.0106333 0.0078682 0.0090862 0.0096106
 0.0109537 0.0109604 0.0166778 0.0348682 0.0495958 0.0671727 0.060783
 0.030406 ]",20030930
pwcf,20031031,pwcf,[37924.],"[37930. 37937. 37944. 37952. 37958. 37974. 38014. 38106. 38290. 38655.
 39385. 40845. 43765. 46685. 56685.]","[0.0090955 0.0088609 0.0103543 0.0099034 0.0072767 0.0103465 0.0088077
 0.0113443 0.0151497 0.0223777 0.0398163 0.0528201 0.0694411 0.061587
 0.029872 ]",20031031
pwcf,20031128,pwcf,[37952.],"[37958. 37965. 37972. 37980. 37987. 38005. 38045. 38137. 38320. 38685.
 39415. 40875. 43795. 46715. 56715.]","[0.0077718 0.0095699 0.0098338 0.0102855 0.007294  0.0083395 0.0095258
 0.0113333 0.0188605 0.0250762 0.040549  0.0517973 0.0688422 0.0617416
 0.0282033]",20031128
pwcf,20031231,pwcf,[37985.],"[37993. 38000. 38007. 38014. 38021. 38035. 38075. 38167. 38351. 38716.
 39446. 40906. 43826. 46746. 56746.]","[0.0071104 0.0115877 0.0055178 0.0116238 0.0057556 0.0080885 0.0095073
 0.0106444 0.0145917 0.0227967 0.0394303 0.0520391 0.0678934 0.0612246
 0.0297741]",20031231
pwcf,20040130,pwcf,[38015.],"[38021. 38028. 38035. 38042. 38049. 38066. 38106. 38198. 38382. 38747.
 39477. 40937. 43857. 46777. 56777.]","[0.0073138 0.0071255 0.0096878 0.0090634 0.0080894 0.0091937 0.0093871
 0.0107836 0.0146404 0.0226509 0.0384735 0.050515  0.0662631 0.0604914
 0.0272266]",20040130
pwcf,20040227,pwcf,[38043.],"[38049. 38056. 38063. 38070. 38077. 38097. 38137. 38229. 38410. 38775.
 39505. 40965. 43885. 46805. 56805.]","[0.0089684 0.0095845 0.009521  0.009479  0.0091604 0.0090362 0.0096417
 0.0106104 0.012149  0.0203217 0.0358767 0.0487089 0.0651085 0.0590025
 0.031324 ]",20040227
pwcf,20040331,pwcf,[38076.],"[38084. 38091. 38098. 38105. 38112. 38127. 38167. 38259. 38441. 38806.
 39536. 40996. 43916. 46836. 56836.]","[0.0090193 0.0100586 0.0091065 0.0099092 0.0081998 0.009     0.0092532
 0.0105907 0.0121583 0.0190801 0.0331015 0.0476015 0.0645903 0.05955
 0.0291702]",20040331
pwcf,20040430,pwcf,[38106.],"[38112. 38119. 38126. 38133. 38140. 38158. 38198. 38290. 38471. 38836.
 39566. 41026. 43946. 46866. 56866.]","[0.0070338 0.007978  0.0086382 0.0086156 0.0081076 0.009998  0.0103667
 0.0135465 0.0206275 0.0295606 0.0437686 0.0534558 0.0690935 0.0618018
 0.0294852]",20040430
pwcf,20040528,pwcf,[38134.],"[38140. 38147. 38154. 38161. 38168. 38188. 38228. 38320. 38502. 38867.
 39597. 41057. 43977. 46897. 56897.]","[0.0091976 0.0091989 0.0094919 0.0093041 0.0083159 0.0095769 0.0123353
 0.0167282 0.0227886 0.0320562 0.0457914 0.0545658 0.0688792 0.0605561
 0.030093 ]",20040528
pwcf,20040630,pwcf,[38167.],"[38175. 38182. 38189. 38196. 38203. 38219. 38259. 38351. 38532. 38897.
 39627. 41087. 44007. 46927. 56927.]","[0.0094526 0.0146475 0.0084339 0.0127932 0.0115341 0.0114858 0.0137361
 0.0205673 0.0233527 0.0329221 0.0440537 0.0530948 0.0679959 0.0600224
 0.0323248]",20040630
pwcf,20040730,pwcf,[38197.],"[38203. 38210. 38217. 38224. 38231. 38250. 38290. 38382. 38563. 38928.
 39658. 41118. 44038. 46958. 56958.]","[0.0118478 0.0117083 0.0138187 0.0124946 0.0141101 0.0135891 0.0155785
 0.0201423 0.0237795 0.0321943 0.0428543 0.0516396 0.0668029 0.0601617
 0.0291502]",20040730
