type_ind,quotedate_ind,type,quotedate_jul,breaks,rates,quotedate_ymd
pwcf,19470529,pwcf,[17315.],"[17322. 17329. 17336. 17343. 17350. 17368. 17408. 17500. 17683. 18048.
 18778. 20238. 23158. 26078. 36078.]","[0.0029183 0.0034243 0.0031735 0.0031662 0.0044417 0.0020553 0.0121655
 0.0105542 0.0087732 0.0132012 0.0150944 0.0174664 0.0269867 0.0269867
 0.       ]",19470529
pwcf,19470630,pwcf,[17347.],"[17357. 17364. 17371. 17378. 17385. 17399. 17439. 17531. 17713. 18078.
 18808. 20268. 23188. 26108. 36108.]","[0.0031718 0.0031732 0.0031661 0.0042981 0.0034251 0.004198  0.0089341
 0.0112406 0.008738  0.0133357 0.0156376 0.0180067 0.0267802 0.0267802
 0.       ]",19470630
pwcf,19470731,pwcf,[17378.],"[17385. 17392. 17399. 17406. 17413. 17430. 17470. 17562. 17744. 18109.
 18839. 20299. 23219. 26139. 36139.]","[0.0029183 0.0034243 0.0031735 0.0031662 0.0044417 0.0082554 0.0107264
 0.0090335 0.0093594 0.01365   0.0159813 0.0171567 0.0265036 0.0265036
 0.       ]",19470731
pwcf,19470829,pwcf,[17407.],"[17413. 17420. 17427. 17434. 17441. 17459. 17499. 17591. 17775. 18140.
 18870. 20330. 23250. 26170. 36170.]","[0.0031726 0.0031694 0.0031693 0.003174  0.00317   0.0167679 0.0067267
 0.0092276 0.009402  0.0132805 0.0146295 0.0172209 0.0260934 0.0260934
 0.       ]",19470829
pwcf,19470930,pwcf,[17439.],"[17448. 17455. 17462. 17469. 17476. 17490. 17530. 17622. 17805. 18170.
 18900. 20360. 23280. 26200. 36200.]","[0.0074652 0.0074709 0.0074678 0.0074733 0.0082733 0.0076475 0.008945
 0.0080216 0.0109588 0.0135423 0.0148997 0.0177085 0.0265034 0.0265034
 0.       ]",19470930
pwcf,19471031,pwcf,[17470.],"[17476. 17483. 17490. 17498. 17504. 17520. 17560. 17652. 17836. 18201.
 18931. 20391. 23311. 26231. 36231.]","[0.0077196 0.0077223 0.0069963 0.0087185 0.0086946 0.0083417 0.0091111
 0.0085147 0.0113604 0.0156912 0.0167962 0.0183024 0.026233  0.026233
 0.       ]",19471031
pwcf,19471128,pwcf,[17498.],"[17511. 17518. 17526. 17533. 17533. 17551. 17591. 17683. 17866. 18231.
 18961. 20421. 23341. 26261. 36261.]","[0.0078737 0.0086024 0.0084917 0.0087457 0.0094397 0.0094397 0.0094397
 0.009325  0.01162   0.0159275 0.0177446 0.0204313 0.0274234 0.0274234
 0.       ]",19471128
pwcf,19471231,pwcf,[17531.],"[17539. 17546. 17553. 17560. 17567. 17581. 17621. 17713. 17897. 18262.
 18992. 20452. 23372. 26292. 36292.]","[0.0073657 0.0085658 0.0085667 0.0104562 0.009478  0.0100563 0.0089355
 0.0096778 0.0121505 0.0146106 0.0198799 0.0257837 0.0274588 0.0274588
 0.       ]",19471231
pwcf,19480130,pwcf,[17561.],"[17567. 17575. 17581. 17588. 17595. 17612. 17652. 17744. 17928. 18293.
 19023. 20483. 23403. 26323. 36323.]","[0.0088431 0.0092863 0.0096068 0.009648  0.0096063 0.0090713 0.0101608
 0.0094689 0.0125052 0.0144429 0.0200192 0.0256972 0.0274729 0.0274729
 0.       ]",19480130
pwcf,19480227,pwcf,[17589.],"[17595. 17602. 17609. 17616. 17623. 17643. 17683. 17775. 17956. 18321.
 19051. 20511. 23431. 26351. 36351.]","[0.0092486 0.0092492 0.0099823 0.0097045 0.0095579 0.0105875 0.0090527
 0.0102704 0.0122213 0.0139732 0.0203129 0.0246779 0.0275665 0.0275665
 0.       ]",19480227
pwcf,19480331,pwcf,[17622.],"[17630. 17637. 17644. 17651. 17658. 17673. 17713. 17805. 17987. 18352.
 19082. 20542. 23462. 26382. 36382.]","[0.0089948 0.0103053 0.0099311 0.009713  0.0102349 0.0099119 0.0096923
 0.0106771 0.0119631 0.014256  0.0198274 0.0240304 0.027757  0.027757
 0.       ]",19480331
pwcf,19480430,pwcf,[17652.],"[17658. 17665. 17672. 17679. 17686. 17704. 17744. 17836. 18017. 18382.
 19112. 20572. 23492. 26412. 36412.]","[0.0090949 0.0104246 0.0098069 0.0102084 0.0099226 0.0078928 0.010546
 0.0109854 0.0120439 0.0145757 0.0193909 0.0234016 0.0277934 0.0277934
 0.       ]",19480430
pwcf,19480528,pwcf,[17680.],"[17686. 17693. 17700. 17707. 17714. 17734. 17774. 17866. 18048. 18413.
 19143. 20603. 23523. 26443. 36443.]","[0.0098086 0.0099088 0.0100064 0.0099126 0.0101707 0.0100503 0.0097883
 0.0102792 0.0122551 0.0129255 0.0181845 0.021524  0.0275881 0.0275881
 0.       ]",19480528
pwcf,19480630,pwcf,[17713.],"[17721. 17728. 17735. 17742. 17749. 17765. 17805. 17897. 18078. 18443.
 19173. 20633. 23553. 26473. 36473.]","[0.0096559 0.0098774 0.0100829 0.0100734 0.0099229 0.0102599 0.009581
 0.0106813 0.0118355 0.015452  0.0182987 0.0239442 0.0275832 0.0275832
 0.       ]",19480630
pwcf,19480730,pwcf,[17743.],"[17749. 17756. 17763. 17770. 17777. 17796. 17836. 17928. 18109. 18474.
 19204. 20664. 23584. 26504. 36504.]","[0.0096545 0.0098488 0.0100507 0.0100605 0.0099226 0.0089313 0.0103282
 0.010303  0.0126526 0.0147099 0.0203278 0.0242804 0.0275657 0.0275657
 0.       ]",19480730
pwcf,19480831,pwcf,[17775.],"[17784. 17791. 17798. 17805. 17812. 17824. 17864. 17956. 18140. 18505.
 19235. 20695. 23615. 26535. 36535.]","[ 0.0102165  0.0105657  0.010544   0.0104296 -0.015284  -0.0021385
  0.0163666  0.0131804  0.0120212  0.0147842  0.021347   0.0242504
  0.0275651  0.0275651  0.       ]",19480831
pwcf,19480930,pwcf,[17805.],"[17812. 17826. 17833. 17840. 17840. 17855. 17895. 17987. 18170. 18535.
 19265. 20725. 23645. 26565. 36565.]","[ 0.0105229  0.003196   0.0056391  0.0066581 -0.0019382 -0.0019382
  0.0195305  0.0120647  0.0133282  0.0158883  0.0201493  0.0259891
  0.0259891  0.0259891  0.       ]",19480930
pwcf,19481029,pwcf,[17834.],"[17840. 17848. 17854. 17862. 17868. 17885. 17925. 18017. 18201. 18566.
 19296. 20756. 23676. 26596. 36596.]","[0.0101629 0.0106131 0.0109371 0.0105791 0.0105822 0.004035  0.0116678
 0.0128125 0.014206  0.0164427 0.0202152 0.0263031 0.0263031 0.0263031
 0.       ]",19481029
pwcf,19481130,pwcf,[17866.],"[17875. 17903. 17903. 17903. 17903. 17916. 17956. 18048. 18231. 18596.
 19326. 20786. 23706. 26626. 36626.]","[0.0102693 0.0046869 0.0137728 0.0137728 0.0137728 0.0137728 0.0143238
 0.0112523 0.0138855 0.0158557 0.0194712 0.0257141 0.0257141 0.0257141
 0.       ]",19481130
pwcf,19481231,pwcf,[17897.],"[17903. 17910. 17917. 17924. 17931. 17946. 17986. 18078. 18262. 18627.
 19357. 20817. 23737. 26657. 36657.]","[0.0103167 0.0112694 0.0108312 0.0116222 0.0117852 0.0119434 0.0109209
 0.0122808 0.0126503 0.0161809 0.0176996 0.0256669 0.0256669 0.0256669
 0.       ]",19481231
pwcf,19490131,pwcf,[17928.],"[17938. 17945. 17952. 17959. 17966. 17977. 18017. 18109. 18293. 18658.
 19388. 20848. 23768. 26688. 36688.]","[0.0109308 0.0114307 0.0116615 0.0117481 0.0119553 0.0104075 0.0119561
 0.0122167 0.012516  0.0163297 0.0159219 0.0253271 0.0253271 0.0253271
 0.       ]",19490131
pwcf,19490228,pwcf,[17956.],"[17966. 17973. 17980. 17987. 17994. 18008. 18048. 18140. 18321. 18686.
 19416. 20876. 23796. 26716. 36716.]","[0.0104716 0.0117147 0.0113331 0.0115437 0.0117547 0.0124009 0.0114725
 0.0122952 0.0123891 0.0164733 0.0161979 0.0250733 0.0250733 0.0250733
 0.       ]",19490228
pwcf,19490331,pwcf,[17987.],"[17994. 18001. 18008. 18015. 18022. 18038. 18078. 18170. 18352. 18717.
 19447. 20907. 23827. 26747. 36747.]","[0.010471  0.0113936 0.01124   0.011855  0.0122665 0.011623  0.011998
 0.011998  0.0125947 0.0170698 0.0140796 0.0247999 0.0247999 0.0247999
 0.       ]",19490331
pwcf,19490429,pwcf,[18016.],"[18022. 18029. 18036. 18043. 18050. 18069. 18109. 18201. 18382. 18747.
 19477. 20937. 23857. 26777. 36777.]","[0.0104195 0.0114654 0.0112756 0.0114864 0.0119373 0.0113583 0.0120257
 0.0120257 0.0115607 0.0168202 0.0142965 0.0248044 0.0248044 0.0248044
 0.       ]",19490429
pwcf,19490531,pwcf,[18048.],"[18057. 18064. 18071. 18078. 18085. 18099. 18139. 18231. 18413. 18778.
 19508. 20968. 23888. 26808. 36808.]","[0.0104746 0.0112862 0.0115048 0.0119158 0.0117864 0.0121875 0.0114
 0.0120793 0.0120702 0.0167839 0.0128059 0.0250998 0.0250998 0.0250998
 0.       ]",19490531
pwcf,19490630,pwcf,[18078.],"[18085. 18092. 18099. 18106. 18113. 18130. 18170. 18262. 18443. 18808.
 19538. 20998. 23918. 26838. 36838.]","[0.0099112 0.0104211 0.0109354 0.0108335 0.0113005 0.0111773 0.0106425
 0.0112366 0.0111165 0.0162344 0.0096086 0.0245998 0.0245998 0.0245998
 0.       ]",19490630
pwcf,19490729,pwcf,[18107.],"[18113. 18120. 18127. 18134. 18141. 18161. 18201. 18293. 18474. 18839.
 19569. 21029. 23949. 26869. 36869.]","[0.0095518 0.0100328 0.0098106 0.0098166 0.0110514 0.010111  0.0100072
 0.0106207 0.010064  0.0158632 0.0090488 0.0246832 0.0246832 0.0246832
 0.       ]",19490729
pwcf,19490831,pwcf,[18140.],"[18148. 18155. 18162. 18169. 18176. 18189. 18229. 18321. 18505. 18870.
 19600. 21060. 23980. 26900. 36900.]","[0.0099639 0.0101812 0.0103875 0.0101732 0.0112244 0.0107027 0.010077
 0.0106781 0.0102039 0.0148387 0.0089514 0.0238608 0.0238608 0.0238608
 0.       ]",19490831
pwcf,19490930,pwcf,[18170.],"[18176. 18183. 18190. 18197. 18204. 18220. 18260. 18352. 18535. 18900.
 19630. 21090. 24010. 26930. 36930.]","[0.0095564 0.0103127 0.010255  0.010657  0.0114679 0.01058   0.0103575
 0.0111293 0.0105651 0.0149857 0.0083171 0.0244708 0.0244708 0.0244708
 0.       ]",19490930
pwcf,19491031,pwcf,[18201.],"[18211. 18218. 18226. 18232. 18239. 18250. 18290. 18382. 18566. 18931.
 19661. 21121. 24041. 26961. 36961.]","[0.0101159 0.0101142 0.0101225 0.0106464 0.010228  0.0084384 0.0115412
 0.0111459 0.0104601 0.0151417 0.0080525 0.024549  0.024549  0.024549
 0.       ]",19491031
pwcf,19491130,pwcf,[18231.],"[18239. 18246. 18253. 18260. 18267. 18281. 18321. 18413. 18596. 18961.
 19691. 21151. 24071. 26991. 36991.]","[0.0102682 0.0102694 0.0102717 0.0102734 0.0129031 0.0116011 0.0108708
 0.0112179 0.010509  0.0156258 0.0073297 0.0246464 0.0246464 0.0246464
 0.       ]",19491130
pwcf,19491230,pwcf,[18261.],"[18267. 18274. 18281. 18288. 18295. 18311. 18351. 18443. 18627. 18992.
 19722. 21182. 24102. 27022. 37022.]","[0.0101162 0.0108731 0.0100908 0.0103731 0.0116203 0.0109304 0.0108252
 0.0112106 0.0106016 0.0143108 0.0105687 0.0237085 0.0237085 0.0237085
 0.       ]",19491230
pwcf,19500131,pwcf,[18293.],"[18302. 18309. 18316. 18323. 18330. 18342. 18382. 18474. 18658. 19023.
 19753. 21213. 24133. 27053. 37053.]","[0.010571  0.0113943 0.0109361 0.0113753 0.0113095 0.0099514 0.0117832
 0.011075  0.0107928 0.015125  0.0116278 0.0242964 0.0242964 0.0242964
 0.       ]",19500131
pwcf,19500228,pwcf,[18321.],"[18330. 18337. 18344. 18351. 18358. 18373. 18413. 18505. 18686. 19051.
 19781. 21241. 24161. 27081. 37081.]","[0.0109815 0.0114466 0.0115289 0.0112952 0.0107612 0.011391  0.0116674
 0.0110143 0.0115609 0.0148792 0.0120947 0.0241282 0.0241282 0.0241282
 0.       ]",19500228
pwcf,19500331,pwcf,[18352.],"[18358. 18365. 18372. 18379. 18386. 18403. 18443. 18535. 18717. 19082.
 19812. 21272. 24192. 27112. 37112.]","[0.0109284 0.011125  0.0113278 0.011138  0.0116409 0.0113359 0.0117687
 0.0115373 0.010717  0.0162362 0.0118471 0.0241783 0.0241783 0.0241783
 0.       ]",19500331
pwcf,19500428,pwcf,[18380.],"[18386. 18393. 18400. 18407. 18414. 18434. 18474. 18566. 18747. 19112.
 19842. 21302. 24222. 27142. 37142.]","[0.0113907 0.0113932 0.0116804 0.0114985 0.0115049 0.0118274 0.0118051
 0.0118446 0.0109834 0.0164629 0.0125741 0.0240664 0.0240664 0.0240664
 0.       ]",19500428
pwcf,19500531,pwcf,[18413.],"[18421. 18428. 18435. 18442. 18449. 18464. 18504. 18596. 18778. 19143.
 19873. 21333. 24253. 27173. 37173.]","[0.0114901 0.0117142 0.0115969 0.0116035 0.012127  0.0118935 0.0114058
 0.0116452 0.0123994 0.0150414 0.0126641 0.0239754 0.0239754 0.0239754
 0.       ]",19500531
pwcf,19500630,pwcf,[18443.],"[18449. 18456. 18463. 18470. 18477. 18495. 18535. 18627. 18808. 19173.
 19903. 21363. 24283. 27203. 37203.]","[0.0110826 0.0114653 0.0115801 0.0117908 0.0119977 0.0115763 0.0111029
 0.0123699 0.0123699 0.0154924 0.0131729 0.0243853 0.0243853 0.0243853
 0.       ]",19500630
pwcf,19500731,pwcf,[18474.],"[18484. 18491. 18498. 18505. 18512. 18526. 18566. 18658. 18839. 19204.
 19934. 21394. 24314. 27234. 37234.]","[0.0114911 0.0114949 0.0114974 0.0114999 0.0120554 0.0111279 0.0120309
 0.0116526 0.0128763 0.0148783 0.0124219 0.0241908 0.0241908 0.0241908
 0.       ]",19500731
pwcf,19500831,pwcf,[18505.],"[18512. 18519. 18526. 18533. 18540. 18554. 18594. 18686. 18870. 19235.
 19965. 21425. 24345. 27265. 37265.]","[0.0125081 0.0130277 0.0127746 0.0127738 0.0132901 0.0130531 0.0132215
 0.0124195 0.0137579 0.0162036 0.0119306 0.0241824 0.0241824 0.0241824
 0.       ]",19500831
pwcf,19500929,pwcf,[18534.],"[18540. 18548. 18554. 18561. 18568. 18585. 18625. 18717. 18900. 19265.
 19995. 21455. 24375. 27295. 37295.]","[0.0129737 0.0129711 0.0131438 0.0130341 0.0135301 0.0130244 0.0134753
 0.0134753 0.0134615 0.0181621 0.0128104 0.0247194 0.0247194 0.0247194
 0.       ]",19500929
pwcf,19501031,pwcf,[18566.],"[18575. 18582. 18590. 18596. 18603. 18615. 18655. 18747. 18931. 19296.
 20026. 21486. 24406. 27326. 37326.]","[0.0125103 0.0129845 0.0130282 0.0128259 0.0133752 0.0127334 0.0143633
 0.0143633 0.0156414 0.0185411 0.014055  0.0251002 0.0251002 0.0251002
 0.       ]",19501031
pwcf,19501130,pwcf,[18596.],"[18603. 18610. 18617. 18624. 18631. 18646. 18686. 18778. 18961. 19326.
 20056. 21516. 24436. 27356. 37356.]","[0.0130728 0.0130759 0.0138448 0.0133393 0.0148753 0.0135833 0.0142123
 0.0142123 0.015784  0.0174859 0.0147835 0.0249116 0.0249116 0.0249116
 0.       ]",19501130
pwcf,19501229,pwcf,[18625.],"[18631. 18638. 18645. 18652. 18659. 18676. 18716. 18808. 18992. 19357.
 20087. 21547. 24467. 27387. 37387.]","[0.0121517 0.0131072 0.0141289 0.0131821 0.0151752 0.0147243 0.0119052
 0.0161213 0.0161213 0.0162585 0.0162585 0.0247821 0.0247821 0.0247821
 0.       ]",19501229
pwcf,19510131,pwcf,[18658.],"[18666. 18673. 18681. 18687. 18694. 18707. 18747. 18839. 19023. 19388.
 20118. 21578. 24498. 27418. 37418.]","[0.012152  0.0138014 0.013659  0.0141727 0.0139249 0.0134665 0.0143104
 0.0146141 0.0176114 0.0164194 0.0164194 0.0242928 0.0242928 0.0242928
 0.       ]",19510131
pwcf,19510228,pwcf,[18686.],"[18694. 18701. 18708. 18715. 18722. 18738. 18778. 18870. 19052. 19417.
 20147. 21607. 24527. 27447. 37447.]","[0.012716  0.012716  0.0136888 0.0134556 0.0133992 0.0136947 0.0152379
 0.0140577 0.0183644 0.0164951 0.0164951 0.0251931 0.0251931 0.0251931
 0.       ]",19510228
pwcf,19510330,pwcf,[18716.],"[18722. 18729. 18736. 18743. 18750. 18768. 18808. 18900. 19083. 19448.
 20178. 21638. 24558. 27478. 37478.]","[0.0138895 0.0148433 0.0151364 0.0156503 0.0149284 0.0154406 0.0154718
 0.013699  0.0252412 0.0204581 0.0192906 0.0258918 0.0258918 0.0258918
 0.       ]",19510330
pwcf,19510430,pwcf,[18747.],"[18757. 18764. 18771. 18778. 18785. 18799. 18839. 18931. 19113. 19478.
 20208. 21668. 24588. 27508. 37508.]","[0.0129708 0.0154547 0.0131294 0.0137463 0.0165311 0.0170636 0.011093
 0.0192541 0.0192541 0.0234394 0.0175731 0.0269873 0.0269873 0.0269873
 0.       ]",19510430
pwcf,19510531,pwcf,[18778.],"[18785. 18792. 18799. 18806. 18813. 18829. 18869. 18961. 19144. 19509.
 20239. 21699. 24619. 27539. 37539.]","[0.012204  0.0142496 0.0147673 0.0147715 0.0165619 0.014289  0.0161095
 0.0185934 0.0218439 0.0218439 0.0186975 0.0271638 0.0271638 0.0271638
 0.       ]",19510531
pwcf,19510629,pwcf,[18807.],"[18813. 18820. 18827. 18834. 18841. 18860. 18900. 18992. 19174. 19539.
 20269. 21729. 24649. 27569. 37569.]","[0.0137868 0.0142658 0.0150721 0.0153973 0.0164094 0.0181831 0.0132952
 0.0135886 0.0221944 0.0221944 0.0185158 0.0278985 0.0278985 0.0278985
 0.       ]",19510629
pwcf,19510731,pwcf,[18839.],"[18848. 18855. 18862. 18869. 18876. 18891. 18931. 19023. 19205. 19570.
 20300. 21760. 24680. 27600. 37600.]","[0.014757  0.0159324 0.0152792 0.0152834 0.0166416 0.0122221 0.0157266
 0.0149628 0.0205901 0.0205901 0.0180459 0.0271795 0.0271795 0.0271795
 0.       ]",19510731
pwcf,19510831,pwcf,[18870.],"[18876. 18883. 18890. 18897. 18904. 18920. 18960. 19052. 19236. 19601.
 20331. 21791. 24711. 27631. 37631.]","[0.0143478 0.0144464 0.0171831 0.01598   0.0167846 0.0093383 0.0196723
 0.017927  0.017927  0.017927  0.0184169 0.0272764 0.0272764 0.0272764
 0.       ]",19510831
pwcf,19510928,pwcf,[18898.],"[18904. 18911. 18918. 18925. 18932. 18951. 18991. 19083. 19266. 19631.
 20361. 21821. 24741. 27661. 37661.]","[0.0155218 0.0160069 0.0165135 0.0160529 0.0170501 0.0171437 0.0154895
 0.019038  0.019038  0.019038  0.0216895 0.0269769 0.0269769 0.0269769
 0.       ]",19510928
pwcf,19511031,pwcf,[18931.],"[18939. 18946. 18954. 18960. 18967. 18981. 19021. 19113. 19297. 19662.
 20392. 21852. 24772. 27692. 37692.]","[0.0124604 0.013557  0.0144449 0.0147299 0.0098137 0.0157022 0.0189536
 0.0152147 0.020058  0.020058  0.0208252 0.0271792 0.0271792 0.0271792
 0.       ]",19511031
pwcf,19511130,pwcf,[18961.],"[18967. 18974. 18981. 18988. 18995. 19012. 19052. 19144. 19327. 19692.
 20422. 21882. 24802. 27722. 37722.]","[0.0122031 0.0117378 0.0148701 0.0159376 0.0149915 0.0188773 0.0171449
 0.014233  0.0207941 0.0207941 0.020447  0.0284023 0.0284023 0.0284023
 0.       ]",19511130
pwcf,19511231,pwcf,[18992.],"[19002. 19009. 19016. 19023. 19030. 19042. 19082. 19174. 19358. 19723.
 20453. 21913. 24833. 27753. 37753.]","[0.0165492 0.0177967 0.0170713 0.0170732 0.0170825 0.0185546 0.0181169
 0.0157948 0.0223383 0.0223383 0.0214683 0.0281361 0.0281361 0.0281361
 0.       ]",19511231
pwcf,19520131,pwcf,[19023.],"[19030. 19037. 19044. 19051. 19058. 19073. 19113. 19205. 19389. 19754.
 20484. 21944. 24864. 27784. 37784.]","[0.0116953 0.0122106 0.0142491 0.0147706 0.0157941 0.0148145 0.0174514
 0.018139  0.0178385 0.0209666 0.0209666 0.0283275 0.0283275 0.0283275
 0.       ]",19520131
pwcf,19520229,pwcf,[19052.],"[19058. 19065. 19072. 19079. 19086. 19104. 19144. 19236. 19417. 19782.
 20512. 21972. 24892. 27812. 37812.]","[0.009911  0.0132312 0.0131542 0.014184  0.011486  0.0200625 0.0178535
 0.0169238 0.0178598 0.0220634 0.0220634 0.0282157 0.0282157 0.0282157
 0.       ]",19520229
pwcf,19520331,pwcf,[19083.],"[19093. 19100. 19107. 19114. 19121. 19134. 19174. 19266. 19448. 19813.
 20543. 22003. 24923. 27843. 37843.]","[0.0119506 0.0131932 0.015093  0.0189057 0.0150747 0.0171656 0.0144131
 0.0153153 0.0180408 0.0180408 0.0228298 0.0284412 0.0284412 0.0284412
 0.       ]",19520331
pwcf,19520430,pwcf,[19113.],"[19121. 19128. 19135. 19142. 19149. 19165. 19205. 19297. 19478. 19843.
 20573. 22033. 24953. 27873. 37873.]","[0.0160371 0.0160405 0.0160415 0.0164799 0.0169433 0.0121568 0.0179552
 0.0133474 0.0180913 0.0180913 0.0213584 0.0273576 0.0273576 0.0273576
 0.       ]",19520430
pwcf,19520529,pwcf,[19142.],"[19149. 19156. 19163. 19170. 19177. 19195. 19235. 19327. 19509. 19874.
 20604. 22064. 24984. 27904. 37904.]","[0.0155255 0.0155259 0.0178355 0.0163067 0.0198983 0.0169701 0.0161444
 0.0144785 0.0186232 0.0186232 0.0213289 0.0276907 0.0276907 0.0276907
 0.       ]",19520529
pwcf,19520630,pwcf,[19174.],"[19184. 19191. 19198. 19205. 19212. 19226. 19266. 19358. 19539. 19904.
 20634. 22094. 25014. 27934. 37934.]","[0.0173161 0.0179416 0.0175822 0.0182715 0.0183056 0.0165077 0.0179849
 0.0177813 0.019278  0.019278  0.0229841 0.0274419 0.0274419 0.0274419
 0.       ]",19520630
pwcf,19520731,pwcf,[19205.],"[19212. 19219. 19226. 19233. 19240. 19257. 19297. 19389. 19570. 19935.
 20665. 22125. 25045. 27965. 37965.]","[0.0178246 0.0183449 0.0180903 0.0185105 0.0182074 0.0185056 0.0185892
 0.0185892 0.0201011 0.0212289 0.0228356 0.027385  0.027385  0.027385
 0.       ]",19520731
pwcf,19520829,pwcf,[19234.],"[19240. 19247. 19254. 19261. 19268. 19285. 19325. 19417. 19601. 19966.
 20696. 22156. 25076. 27996. 37996.]","[0.0165421 0.0146553 0.0162605 0.0177716 0.0200424 0.0210345 0.0184326
 0.0199409 0.0204752 0.0231367 0.0222076 0.0283483 0.0283483 0.0283483
 0.       ]",19520829
pwcf,19520930,pwcf,[19266.],"[19275. 19282. 19289. 19296. 19303. 19316. 19356. 19448. 19631. 19996.
 20726. 22186. 25106. 28026. 38026.]","[0.0142458 0.0142515 0.0150981 0.0178046 0.0207035 0.0161109 0.0190688
 0.0186811 0.0216669 0.0236416 0.0221363 0.029632  0.029632  0.029632
 0.       ]",19520930
pwcf,19521031,pwcf,[19297.],"[19303. 19310. 19317. 19325. 19331. 19346. 19386. 19478. 19662. 20027.
 20757. 22217. 25137. 28057. 38057.]","[0.0155218 0.0155334 0.0155259 0.0155418 0.0083027 0.0143625 0.0225746
 0.0172301 0.0203182 0.0240125 0.0218728 0.0283767 0.0283767 0.0283767
 0.       ]",19521031
pwcf,19521128,pwcf,[19325.],"[19331. 19338. 19345. 19353. 19360. 19377. 19417. 19509. 19692. 20057.
 20787. 22247. 25167. 28087. 38087.]","[0.0167995 0.0163362 0.0165539 0.0165612 0.0255448 0.0198867 0.0201724
 0.0209083 0.0209083 0.0241268 0.0221093 0.028347  0.028347  0.028347
 0.       ]",19521128
pwcf,19521231,pwcf,[19358.],"[19366. 19373. 19380. 19387. 19394. 19407. 19447. 19539. 19723. 20088.
 20818. 22278. 25198. 28118. 38118.]","[0.0193642 0.0199137 0.0196321 0.0196437 0.0196427 0.0148095 0.0227093
 0.0186152 0.0209689 0.0251291 0.021999  0.029158  0.029158  0.029158
 0.       ]",19521231
pwcf,19530130,pwcf,[19388.],"[19394. 19402. 19408. 19415. 19422. 19438. 19478. 19570. 19754. 20119.
 20849. 22309. 25229. 28149. 38149.]","[0.018851  0.0175102 0.0186062 0.0182484 0.0187616 0.0193646 0.0191543
 0.0191543 0.0205479 0.0242889 0.022206  0.0286622 0.0304    0.0304
 0.       ]",19530130
pwcf,19530227,pwcf,[19416.],"[19422. 19429. 19436. 19443. 19450. 19469. 19509. 19601. 19782. 20147.
 20877. 22337. 25257. 28177. 38177.]","[0.01834   0.0173887 0.0231101 0.0204784 0.022396  0.0230834 0.019035
 0.0183407 0.0227631 0.0243    0.0228302 0.0292056 0.0313937 0.0313937
 0.       ]",19530227
pwcf,19530331,pwcf,[19448.],"[19457. 19464. 19471. 19478. 19485. 19499. 19539. 19631. 19813. 20178.
 20908. 22368. 25288. 28208. 38208.]","[0.0193618 0.0199553 0.020474  0.0203409 0.0205465 0.0182679 0.0214643
 0.0195757 0.023064  0.0234552 0.0247314 0.0294573 0.0321655 0.0321655
 0.       ]",19530331
pwcf,19530430,pwcf,[19478.],"[19485. 19492. 19499. 19506. 19513. 19530. 19570. 19662. 19843. 20208.
 20938. 22398. 25318. 28238. 38238.]","[0.0214094 0.0209071 0.021169  0.0211818 0.0199057 0.0214223 0.0248692
 0.0225325 0.0263057 0.0251713 0.0244305 0.0338825 0.0310373 0.0310373
 0.0482421]",19530430
pwcf,19530529,pwcf,[19507.],"[19513. 19520. 19527. 19534. 19541. 19560. 19600. 19692. 19874. 20239.
 20969. 22429. 25349. 28269. 38269.]","[0.0167995 0.0172832 0.0170684 0.0190474 0.026321  0.0259086 0.0247338
 0.0247338 0.0290155 0.0267086 0.0275307 0.038001  0.0308195 0.0308195
 0.0430314]",19530529
pwcf,19530630,pwcf,[19539.],"[19548. 19555. 19562. 19569. 19576. 19591. 19631. 19723. 19904. 20269.
 20999. 22459. 25379. 28299. 38299.]","[0.0157803 0.0169521 0.0163031 0.0185024 0.0195348 0.0188689 0.0227851
 0.0223845 0.0263353 0.0253594 0.0262496 0.0338176 0.0309395 0.0309395
 0.048735 ]",19530630
pwcf,19530731,pwcf,[19570.],"[19576. 19583. 19590. 19597. 19604. 19622. 19662. 19754. 19935. 20300.
 21030. 22490. 25410. 28330. 38330.]","[0.0178248 0.0192564 0.0193394 0.0188645 0.0213706 0.0229672 0.0208571
 0.0208571 0.0267933 0.0217879 0.0283887 0.0311573 0.0336678 0.0336678
 0.0336678]",19530731
pwcf,19530831,pwcf,[19601.],"[19611. 19618. 19625. 19632. 19639. 19650. 19690. 19782. 19966. 20331.
 21061. 22521. 25441. 28361. 38361.]","[0.0162935 0.0181622 0.0196999 0.0178498 0.0189617 0.0213681 0.0185939
 0.0232067 0.0264725 0.019628  0.0310436 0.0311188 0.0334562 0.0334562
 0.0334562]",19530831
pwcf,19530930,pwcf,[19631.],"[19639. 19646. 19653. 19660. 19667. 19681. 19721. 19813. 19996. 20361.
 21091. 22551. 25471. 28391. 38391.]","[0.011441  0.0125353 0.0127584 0.0153886 0.018249  0.0130319 0.0164915
 0.0192235 0.0230357 0.0230357 0.0265235 0.0252876 0.0339125 0.0339125
 0.0339125]",19530930
pwcf,19531030,pwcf,[19661.],"[19667. 19674. 19681. 19689. 19695. 19711. 19751. 19843. 20027. 20392.
 21122. 22582. 25502. 28422. 38422.]","[0.0076173 0.0090409 0.0083868 0.0110608 0.0105997 0.0145071 0.0133702
 0.0138871 0.0211784 0.0211784 0.025881  0.0261803 0.03324   0.03324
 0.03324  ]",19531030
