ctype,quotedate,0.0833YR,0.25YR,0.5YR,1.0YR,2.0YR,3.0YR,5.0YR,7.0YR,10.0YR,20.0YR,30.0YR,Max,Min
pwcf,19420430.0,-5425.731225587581,-1827.9308462305985,-913.6939131152992,-460.3325846389454,-229.226613780048,-152.47186484782392,-90.66907861621854,-63.894547326247576,-43.881843578761305,-20.560374701329916,-12.7600846973184,-12.7600846973184,-5425.731225587581
pwcf,19420529.0,-5425.674203974679,-1827.92654644799,-913.6991087674731,-460.3424289403152,-229.223852398379,-152.46357231132757,-90.66565576846386,-63.89716883582911,-43.92163889767726,-20.614601845751544,-12.762748088448166,-12.762748088448166,-5425.674203974679
pwcf,19420630.0,-5425.653043006937,-1827.790441013207,-913.3601355066036,-460.6960624745617,-229.2614487321683,-152.39755116169255,-90.59795628325028,-63.88921566023272,-43.90810691848208,-20.589151478879536,-12.770067500749684,-12.770067500749684,-5425.653043006937
pwcf,19420731.0,-5425.598875587582,-1827.8625678610333,-913.5574039305166,-460.8654428033289,-229.26121718634076,-152.34098824198452,-90.51723903242882,-63.81302885147244,-43.88126792039832,-20.606883918304597,-12.751989192664263,-12.751989192664263,-5425.598875587582
pwcf,19420831.0,-5606.452207107168,-1847.9625461891765,-928.7772381393096,-460.0718310773015,-229.00493037375523,-152.26315739344437,-90.52566445959202,-63.818205108805245,-43.88260648596086,-20.61257423589528,-12.769070443804988,-12.769070443804988,-5606.452207107168
pwcf,19420930.0,-5425.580478490807,-1827.918339817555,-923.6150937539288,-459.94948595401377,-229.06737168702463,-152.20620064161955,-90.45610620110352,-63.80226350145289,-43.87389814213387,-20.598443028503084,-12.76640068472486,-12.76640068472486,-5425.580478490807
pwcf,19421031.0,-5606.454532773834,-1827.9264302523368,-928.6967957636192,-460.0168978444248,-229.12154699482224,-152.2103831689918,-90.4457233040608,-63.803736954718445,-43.893975188397214,-20.613701185929507,-12.745672839315114,-12.745672839315114,-5606.454532773834
pwcf,19421130.0,-5425.618270426292,-1868.5547740357224,-923.6204467209618,-459.99646617319183,-229.1347390331259,-152.19753164526918,-90.43354286046824,-63.80715149519556,-43.86909050731319,-20.56557965136414,-12.732374993905369,-12.732374993905369,-5425.618270426292
pwcf,19421231.0,-5425.5807533295165,-1868.5664545912784,-928.7021627801936,-459.9751774882604,-229.1163480071341,-152.17630022191153,-90.43286114086256,-63.83152209746383,-43.89870634087464,-20.583768840960307,-12.740403526484306,-12.740403526484306,-5425.5807533295165
pwcf,19430130.0,-5799.796223214312,-1868.4908750357224,-928.76678333268,-460.0735868581234,-229.24466249413825,-152.2869959700867,-90.504427044477,-63.86784851122997,-43.93644669127157,-20.60439304629912,-12.7135519979207,-12.7135519979207,-5799.796223214312
pwcf,19430227.0,-6006.965457257681,-1889.4778817215167,-928.7093007359946,-460.0700815156576,-229.2533723846991,-152.2663920832254,-90.47336361621852,-63.84177756089756,-43.92976898253902,-20.601726646572903,-12.680431619201956,-12.680431619201956,-6006.965457257681
pwcf,19430331.0,-5606.458115440501,-1847.9379126726928,-918.5764588700276,-458.7433744350138,-229.2479694845623,-152.27040879855386,-90.41283715009033,-63.811243986396185,-43.90710957383385,-20.596912579495555,-12.67100181996852,-12.67100181996852,-5606.458115440501
pwcf,19430430.0,-5425.615751716614,-1827.831853295816,-913.481321647908,-458.7500393530465,-229.14479241205888,-152.19997418176553,-90.3950588687548,-63.8348042836195,-43.93171925354915,-20.60881001960507,-12.689537385765195,-12.689537385765195,-5425.615751716614
pwcf,19430529.0,-5425.615813006936,-1827.9388751436416,-913.4831548544296,-458.7917520033198,-229.27206321917245,-152.28350301388232,-90.46167261807064,-63.90769776035003,-43.97579623137559,-20.615617075046547,-12.707639786750777,-12.707639786750777,-5425.615813006936
pwcf,19430630.0,-5425.603519135968,-1827.9225271001635,-913.5461785500818,-458.8386174678007,-229.3877799496786,-152.33850460147357,-90.48215912600716,-63.92285515182442,-43.99321176655216,-20.6191134980445,-12.685148364045904,-12.685148364045904,-5425.603519135968
pwcf,19430731.0,-5425.596463006937,-1827.9238397088595,-913.5295648544296,-458.81799265905744,-229.3840693751232,-152.33911360694802,-90.46800560110292,-63.88941487415527,-43.972861985550246,-20.6128591695024,-12.659657056325518,-12.659657056325518,-5425.596463006937
pwcf,19430831.0,-5606.480111107168,-1847.984916079286,-923.488183039643,-458.745898232828,-229.3370028771752,-152.30628627118156,-90.44395800942256,-63.86725368917288,-43.95303103290858,-20.60747971022793,-12.670035521373883,-12.670035521373883,-5606.480111107168
pwcf,19430930.0,-5425.603519135968,-1827.7771987305985,-918.4224888153828,-458.7825894076913,-229.2770308799112,-152.2630363350502,-90.43865195030924,-63.89565440485531,-43.91635096447168,-20.57327141317112,-13.346012089178227,-13.346012089178227,-5425.603519135968
pwcf,19431030.0,-5425.597717845646,-1827.88807568712,-918.431203624126,-458.76634681206303,-229.24832665282491,-152.25361583322535,-90.42583903843187,-63.86829371263787,-43.89215430419245,-20.564320995648877,-13.340629729258534,-13.340629729258534,-5425.597717845646
pwcf,19431130.0,-5425.611430426291,-1848.0115105847808,-918.4189769574592,-458.78169847872965,-229.23953056527364,-152.24160145366338,-90.40631156169404,-63.841725312168585,-43.86612721139201,-20.54387168558728,-13.3252744609614,-13.3252744609614,-5425.611430426291
pwcf,19431231.0,-5425.60928978113,-1847.969181793572,-923.5186558967856,-458.7885005825548,-229.21545391684683,-152.25609846096262,-90.42677733618775,-63.84699847212164,-43.86408821604573,-20.536697890926085,-13.318856507867771,-13.318856507867771,-5425.60928978113
pwcf,19440131.0,-5799.8044442487935,-1868.4253817023891,-923.4997247978848,-458.7344994350137,-229.18377276773603,-152.22657572373635,-90.41406889612207,-63.85222126445642,-43.87013121631947,-20.533220694485287,-13.314811160176584,-13.314811160176584,-5799.8044442487935
pwcf,19440229.0,-5425.641151394033,-1827.9405314479895,-913.414670723995,-460.0156359266165,-229.48305296330824,-152.35587197553886,-90.47532315619662,-63.91057655837835,-43.91226996802165,-20.54302634677824,-13.321526819678292,-13.321526819678292,-5425.641151394033
pwcf,19440331.0,-5606.480797773835,-1847.972339046319,-918.3689220394266,-460.0216468307261,-229.50352341536308,-152.35887561024205,-90.46985791523277,-63.905412696876,-43.91033891928123,-20.54735667942711,-13.32582010524916,-13.32582010524916,-5606.480797773835
pwcf,19440429.0,-5606.505506107168,-1847.9932486067587,-918.4444161924318,-460.0505123375755,-229.47982277152747,-152.37911441389502,-90.48754880789431,-63.89512000125784,-43.89585625772591,-20.541796569913075,-13.322303296816193,-13.322303296816193,-5606.505506107168
pwcf,19440531.0,-5606.496805107168,-1827.7500374262504,-918.4081377771314,-460.03893494031513,-229.4818124701576,-152.3706683134384,-90.47944008938391,-63.893391276688206,-43.89690837437432,-20.544552861494186,-13.324989240048833,-13.324989240048833,-5606.496805107168
pwcf,19440630.0,-5425.60928978113,-1827.780822534946,-913.3472962674732,-460.0728809403152,-229.4569504701576,-152.34740364677174,-90.46242921315172,-63.88259536119524,-43.88844283220565,-20.536870197565367,-13.318950966798852,-13.318950966798852,-5425.60928978113
pwcf,19440731.0,-5425.641132361776,-1827.7738151436415,-913.4478125718208,-460.06831494031513,-229.4892174701576,-152.37092831343838,-90.47611606419224,-63.89005412097615,-43.89353129606107,-20.541104312555102,-13.322222675295706,-13.322222675295706,-5425.641132361776
pwcf,19440831.0,-5606.505547773835,-1848.0063808045609,-928.6106643824036,-460.077427762233,-229.4681638811165,-152.36913592074433,-90.49315073012872,-63.91756621017802,-43.91527883713445,-20.544835617141004,-13.322814057973446,-13.322814057973446,-5606.505547773835
pwcf,19440930.0,-5425.599972684356,-1827.867772100164,-923.419615017665,-460.0563927759316,-229.4636513879658,-152.35440425864388,-90.4755345965033,-63.90248512254109,-43.90446594009174,-20.5409601181677,-13.320636617068088,-13.320636617068088,-5425.599972684356
pwcf,19441031.0,-5606.502981107168,-1827.8466790566856,-928.5198532221824,-460.063877022507,-229.39184351125343,-152.32196900750233,-90.46026593823385,-63.88434577590573,-43.8908041082188,-20.538015669160167,-13.319705353948622,-13.319705353948622,-5606.502981107168
pwcf,19441130.0,-5425.638682684356,-1868.428240924612,-923.3853602374452,-460.03873573483565,-229.35781786741788,-152.29338524494526,-90.44670857788336,-63.88480788858178,-43.89366667119798,-20.53694641248666,-13.318328524524508,-13.318328524524508,-5425.638682684356
pwcf,19441230.0,-5425.638622361776,-1868.4841535912783,-923.38225507261,-460.0114520910001,-229.3656082509795,-152.28935150978543,-90.43726445411558,-63.875844754778974,-43.89203666024508,-20.549493347462704,-13.329987400129143,-13.329987400129143,-5425.638622361776
pwcf,19450131.0,-6006.988276900538,-1889.4511463282588,-928.5864102940056,-460.05252039237,-229.44601519618496,-152.38152346412332,-90.554967553787,-64.01602388623436,-44.0089336290293,-20.606118582233407,-13.367511571891487,-13.367511571891487,-6006.988276900538
pwcf,19450228.0,-5425.638575587582,-1827.896320252337,-913.4664251261688,-460.0494517896302,-229.5115708948151,-152.29828041351738,-90.6133749469962,-64.05426814752249,-44.06481263231518,-20.64179531871527,-13.393352765648906,-13.393352765648906,-5425.638575587582
pwcf,19450331.0,-5606.471009107169,-1848.0086135518136,-918.4850935148364,-460.056266611548,-229.507643305774,-152.29343034052468,-90.63332913100494,-64.10303231255966,-44.10147711205231,-20.636476812212877,-13.383527207558185,-13.383527207558185,-5606.471009107169
pwcf,19450430.0,-5425.63860461984,-1827.82851318712,-913.41494159356,-460.0314426115481,-229.44684130577403,-152.32892107045168,-90.73210399409366,-64.21937036887566,-44.211691405590095,-20.72359579783916,-13.450111842038428,-13.450111842038428,-5425.63860461984
pwcf,19450531.0,-5606.503034440501,-1827.8290340566853,-918.3769514929784,-460.00101529647947,-229.39190264823972,-152.25735835147356,-90.68304779475083,-64.20540794415919,-44.21531830044223,-20.740571072308697,-13.465455456166382,-13.465455456166382,-5606.503034440501
pwcf,19450630.0,-5425.599972361775,-1827.7287654697288,-913.3601077348644,-460.0057293512741,-229.36984967563703,-152.30577806862686,-90.7549212722974,-64.26406410763201,-44.27982947514103,-20.824949378947988,-13.535552447131064,-13.535552447131064,-5425.599972361775
pwcf,19450731.0,-5425.629961394034,-1827.8789230784248,-913.2890015392124,-459.99990028278097,-229.31489014139044,-152.25244801388232,-90.70493299190308,-64.21696274275129,-44.23150092640061,-20.772384524738538,-13.492965036343438,-13.492965036343438,-5425.629961394034
pwcf,19450831.0,-5606.478288440502,-1847.869409375989,-928.4599102387572,-459.9867403649728,-229.37773018248632,-152.25347878942978,-90.69952611895674,-64.23926550771021,-44.25108217776972,-20.76937205793498,-13.487557162837916,-13.487557162837916,-5606.478288440502
pwcf,19450929.0,-5606.471009107169,-1847.8241771781877,-928.4433051006356,-459.9734411594933,-229.38743240166443,-152.24889939161957,-90.70139429529848,-64.25675193320885,-44.27219587711255,-20.7874384905154,-13.501350947633023,-13.501350947633023,-5606.471009107169
pwcf,19451031.0,-5606.502922440501,-1827.766327969729,-928.4458113437296,-459.98680639237,-229.41411819618497,-152.2998890540283,-90.76343467865009,-64.31744570325188,-44.32863071281901,-20.836819942945247,-13.540140082432696,-13.540140082432696,-5606.502922440501
pwcf,19451130.0,-5425.606771071452,-1868.295501035723,-923.3398180945882,-459.9578380636029,-229.3913290318014,-152.3382877310356,-90.83223094918677,-64.38620873414746,-44.39340017338856,-20.89364358565572,-13.584515103880172,-13.584515103880172,-5425.606771071452
pwcf,19451231.0,-5425.587834297258,-1868.4298257023893,-928.43820371942,-459.98712217319184,-229.424526086596,-152.36787586059765,-90.88674016605424,-64.47118460821864,-44.4946043765649,-21.00834753500548,-13.678011804619423,-13.678011804619423,-5425.587834297258
pwcf,19460131.0,-6006.962979757681,-1889.4780209350004,-928.5199305150002,-460.0444012690823,-229.52900063454115,-152.47549128030568,-90.96618098752192,-64.51671388471453,-44.51869143571058,-21.01066808531349,-13.676977435722833,-13.676977435722833,-6006.962979757681
pwcf,19460228.0,-5425.600997523065,-1827.8504161219023,-913.4406030609514,-460.0624589677124,-229.3114851617169,-152.56870150840786,-91.01830008390746,-64.524775980921,-44.50407009669177,-21.016615745819998,-13.681506677606771,-13.681506677606771,-5425.600997523065
pwcf,19460330.0,-5425.593917523066,-1827.7421798175549,-913.3343599087772,-460.0315381731919,-229.18102269933655,-152.44391135329838,-90.95349419124592,-64.52494986828903,-44.51574487085,-21.010320593184808,-13.673859252894236,-13.673859252894236,-5425.593917523066
pwcf,19460430.0,-5425.587845587582,-1827.7560287305985,-913.2994393652992,-459.9706134060685,-229.10242858168948,-152.3392723934444,-90.81510053845292,-64.36308921517991,-44.37082445475364,-20.914338684902813,-13.60385788859418,-13.60385788859418,-5425.587845587582
pwcf,19460531.0,-5606.449335773834,-1827.742135469729,-918.2840949356012,-459.9956317074385,-229.0977023299795,-152.33201720183854,-90.798494519833,-64.33725950849238,-44.34444686920751,-20.89257426053594,-13.587071762476278,-13.587071762476278,-5606.449335773834
pwcf,19460628.0,-5606.465224440501,-1827.627706882772,-918.2837008372406,-460.0016394882604,-229.1362155037141,-152.39939513979473,-90.8638236655066,-64.38321182370554,-44.38089596036547,-20.921014902561947,-13.6082794609614,-13.6082794609614,-5606.465224440501
pwcf,19460731.0,-5425.604752684355,-1827.686539491468,-913.277799745734,-459.9969113238768,-229.12064301397405,-152.37218858869983,-90.8328950236665,-64.3552674005534,-44.347937966935405,-20.877292379632443,-13.572361830006848,-13.572361830006848,-5425.604752684355
pwcf,19460830.0,-5425.597293974678,-1827.7269287305985,-923.316063973709,-459.9624585293564,-229.0715756541929,-152.31562386242248,-90.76431306309696,-64.2768745339128,-44.26665358423625,-20.79577522015264,-13.506920086075471,-13.506920086075471,-5425.597293974678
pwcf,19460930.0,-5425.587841071453,-1827.716148295816,-923.303637050632,-459.9740306389453,-228.9834299223188,-152.22336712884584,-90.68266648040256,-64.21004423277866,-44.22115619031345,-20.784141886819302,-13.502362614821594,-13.502362614821594,-5425.587841071453
pwcf,19461031.0,-5606.472608440502,-1827.7433180784249,-928.4161141061604,-459.9929650773015,-229.06260264461704,-152.26862658140055,-90.6954032931079,-64.20500296175794,-44.22623986126884,-20.82038445629227,-13.535473905203052,-13.535473905203052,-5606.472608440502
pwcf,19461130.0,-5425.593917523066,-1868.2325384801672,-923.327482105577,-459.9728497896303,-228.99693503859783,-152.1993214992838,-90.61266283856246,-64.10901201142552,-44.14548870331646,-20.778178600029435,-13.506853305641089,-13.506853305641089,-5425.593917523066
pwcf,19461231.0,-5425.608908490808,-1868.4719054801672,-928.464149962514,-459.9702209951097,-229.0686361740288,-152.27479880767794,-90.70288318357888,-64.21389514009192,-44.24312518839722,-20.85231505998837,-13.56299799354034,-13.56299799354034,-5425.608908490808
pwcf,19470131.0,-6006.958497971967,-1889.507930148484,-928.4739985812988,-459.9747065841508,-229.1231578156156,-152.29743568723998,-90.73251438839814,-64.26965846429997,-44.27945153660418,-20.833770746504456,-13.540885668298506,-13.540885668298506,-6006.958497971967
pwcf,19470228.0,-5425.597293974678,-1827.7541522088595,-913.3243811044296,-458.7073214841941,-229.127868143933,-152.2894375120575,-90.6841296624056,-64.29068998561402,-44.29675534990831,-20.831435341987,-13.536169356927818,-13.536169356927818,-5425.597293974678
pwcf,19470331.0,-5606.455095773836,-1847.8030292660992,-918.3713052634704,-458.7405926317351,-229.13323694010268,-152.31148148103563,-90.704006241497,-64.298588346975,-44.29845272466878,-20.82821470269884,-13.532940792408748,-13.532940792408748,-5606.455095773836
pwcf,19470430.0,-5425.604752684355,-1827.7059490566853,-913.3024245283426,-458.6885158831012,-229.0278615775856,-152.23733938249546,-90.6620014850657,-64.27539879280995,-44.27451888125241,-20.791089587024647,-13.50150577780754,-13.50150577780754,-5425.604752684355
pwcf,19470529.0,-5425.600997523065,-1827.6164049262504,-913.2796167566034,-458.6983583147952,-229.00498077047203,-152.2372937803057,-90.67451151790642,-64.28912215221551,-44.286336162938696,-20.79704902987201,-13.504999297610423,-13.504999297610423,-5425.600997523065
pwcf,19470630.0,-5425.587840748872,-1827.7088249262504,-913.2923824631253,-458.7070130415711,-229.0013867622641,-152.21646106132758,-90.6400786552901,-64.2490944869828,-44.2565508029606,-20.79247789777071,-13.505188348532124,-13.505188348532124,-5425.587840748872
pwcf,19470731.0,-5425.600997523065,-1827.5534180784248,-913.325034039212,-458.6925278229919,-228.97844074311223,-152.1897105230064,-90.63419270017243,-64.2691556367677,-44.284605410132784,-20.820335228366197,-13.527434265670289,-13.527434265670289,-5425.600997523065
pwcf,19470829.0,-5425.61324494242,-1827.564897534946,-913.3210687674732,-458.6884159923909,-228.99589289085503,-152.24661565074365,-90.6943335211905,-64.31029395510951,-44.32146687741994,-20.85927567737372,-13.558367503487409,-13.558367503487409,-5425.61324494242
pwcf,19470930.0,-5425.180859135969,-1827.4821086219029,-918.3352865203008,-458.6197032601504,-228.94735628346797,-152.2049985339553,-90.65391803131638,-64.26749618428434,-44.27794948349713,-20.817016808106096,-13.52522474385974,-13.52522474385974,-5425.180859135969
pwcf,19471031.0,-5606.006418107168,-1827.4480504697287,-923.3438919956868,-458.5780245443034,-228.81919040111495,-152.0563566452692,-90.51496318730985,-64.15125637200431,-44.19608529515878,-20.78959725985148,-13.510538709911938,-13.510538709911938,-5606.006418107168
pwcf,19471128.0,-5605.968035107167,-1827.4006729697287,-923.2798101275552,-458.5349889158881,-228.78702283613543,-152.00364891716697,-90.42204328035854,-64.02408610606768,-44.0623855442691,-20.66322638100137,-13.409977823801336,-13.409977823801336,-5605.968035107167
pwcf,19471231.0,-5425.05615461984,-1847.4858592660996,-923.2590396330496,-458.4961093257242,-228.8321328498154,-151.96229266716702,-90.24705692020528,-63.74625064263396,-43.81348263159459,-20.536988130488027,-13.32585298532716,-13.32585298532716,-5425.05615461984
pwcf,19480130.0,-5605.856885773836,-1847.42636970566,-923.2397398528298,-458.4695098448498,-228.82745352013,-151.95504138067065,-90.24196761533388,-63.74508378303288,-43.813293852508906,-20.5361888245332,-13.324882080052475,-13.324882080052475,-5605.856885773836
pwcf,19480227.0,-5799.17672769707,-1867.9731270357229,-923.206488094588,-458.46854992681705,-228.8504003600753,-151.96063483869983,-90.25980311615491,-63.78692749050256,-43.85089490643719,-20.5503125658063,-13.333052951561877,-13.333052951561877,-5799.17672769707
pwcf,19480331.0,-5605.821904440501,-1847.4162543210443,-918.1237695257654,-459.72307233757545,-229.1487361687877,-152.1049107791918,-90.33497511676616,-63.84876579155518,-43.89127229003697,-20.554591964848058,-13.335096358785714,-13.335096358785714,-5605.821904440501
pwcf,19480430.0,-5424.938939781131,-1827.323253404512,-913.1123567022556,-459.7114494334658,-229.1269397167329,-152.10492981115527,-90.35631529748906,-63.88196984867568,-43.9200492369154,-20.56715821946818,-13.342990881921606,-13.342990881921606,-5424.938939781131
pwcf,19480528.0,-5424.935746555323,-1827.3115303610327,-913.1423387674732,-459.71717315949326,-229.21258708659596,-152.2036822129818,-90.47783199518896,-64.0224057993799,-44.04166646583106,-20.63822491488228,-13.392341701489006,-13.392341701489006,-5424.935746555323
pwcf,19480630.0,-5424.938972684356,-1827.3196398175544,-913.1257549087776,-459.7285379540138,-229.0916689770069,-152.11782265133792,-90.37500303023825,-63.87982352629697,-43.91735208467005,-20.5763212666961,-13.35189114294196,-13.35189114294196,-5424.938972684356
pwcf,19480730.0,-5424.938945265001,-1827.3139247088595,-913.1417986587774,-459.6967502827809,-229.1131619633083,-152.06502769243383,-90.2962613599206,-63.81396871800276,-43.86835070460434,-20.55269905040589,-13.336123085079404,-13.336123085079404,-5424.938945265001
pwcf,19480831.0,-5605.752289440501,-1847.4475956397257,-928.1718652111326,-459.66552746086313,-229.0935537304316,-152.01746915362105,-90.2477538790882,-63.7801719026663,-43.84491771720017,-20.541014164711164,-13.328592354039886,-13.328592354039886,-5605.752289440501
pwcf,19480930.0,-5425.356639135969,-1827.2365753610331,-923.0614430396428,-459.5980180088083,-229.00459400440417,-151.9980860029361,-90.22522106419224,-63.71441680876958,-43.81315553209612,-20.603946033294324,-13.391476838844122,-13.391476838844122,-5425.356639135969
pwcf,19481029.0,-5424.872665265001,-1827.3159349262507,-923.0645797429398,-459.5559535978494,-228.95645459344527,-151.96448543672605,-90.19812753188118,-63.68609333850353,-43.78390876594059,-20.57362250283573,-13.36661045114676,-13.36661045114676,-5424.872665265001
pwcf,19481130.0,-5425.299596555324,-1867.8475057023893,-923.0920568857968,-459.58534165264393,-228.99988582632196,-152.0175505508813,-90.25596001819004,-63.74423070939555,-43.84227500909502,-20.63225566094661,-13.414002560300723,-13.414002560300723,-5425.299596555324
pwcf,19481231.0,-5424.817128490808,-1867.8107627023892,-928.1282506254976,-459.6121858718219,-228.997047935911,-152.074711957274,-90.3265967432722,-63.79604145274455,-43.87995337163609,-20.653452586340183,-13.428761266150865,-13.428761266150865,-5424.817128490808
pwcf,19490131.0,-6006.144516543394,-1888.7739401484832,-928.1131880288124,-459.61148666634256,-228.9892583331713,-152.12877555544753,-90.401362553787,-63.85915873365221,-43.93432627689349,-20.697627643150582,-13.46272491404719,-13.46272491404719,-6006.144516543394
pwcf,19490228.0,-5424.811464297259,-1827.1486504697289,-912.9595652348644,-459.617307652644,-228.984988826322,-151.9764586708166,-90.39370885170594,-63.83498401768285,-43.94318942585296,-20.714750348147167,-13.47751082807475,-13.47751082807475,-5424.811464297259
pwcf,19490331.0,-5605.6638674405,-1847.221911793572,-917.960723350902,-459.6098324197672,-228.9514262098836,-152.02484285877284,-90.47045673231928,-63.8976070798651,-43.99523336615964,-20.754440627407945,-13.50760275013371,-13.50760275013371,-5605.6638674405
pwcf,19490429.0,-5605.668299107168,-1847.230721134231,-917.9637113836887,-459.66263409100014,-228.99102752495207,-152.04374618906482,-90.47796438839816,-63.90283978616152,-43.998762194199074,-20.755979769091724,-13.508342755609664,-13.508342755609664,-5605.668299107168
pwcf,19490531.0,-5605.670638107168,-1827.152154708859,-917.9676317115576,-459.63944921428777,-228.98052960714384,-152.0867615631524,-90.5270006753642,-63.929412535477134,-44.0085103376821,-20.74608115170637,-13.498047085261938,-13.498047085261938,-5605.670638107168
pwcf,19490630.0,-5424.87032429726,-1827.227048295816,-913.051694147908,-459.7268577348357,-229.0517088674178,-152.24094225658305,-90.69330065345838,-64.06246445569616,-44.1166603267292,-20.825152166080088,-13.557403091468014,-13.557403091468014,-5424.87032429726
pwcf,19490729.0,-5424.933142039194,-1827.2974198175548,-913.1183417566036,-459.8123428581234,-229.1146002509795,-152.3002821379699,-90.74011755926344,-64.09351300086627,-44.13589877963172,-20.83059950488912,-13.559476785909924,-13.559476785909924,-5424.933142039194
pwcf,19490831.0,-5605.774271773835,-1847.364136079286,-928.254328636547,-459.7980321183973,-229.1570810591987,-152.3330729317655,-90.7765124278286,-64.14301416238366,-44.1952162139143,-20.90137979099453,-13.618037142759428,-13.618037142759428,-5605.774271773835
pwcf,19490930.0,-5424.892346877904,-1827.2569404697283,-923.1179935341484,-459.7647492964795,-229.1330896482398,-152.338275167167,-90.78005249902247,-64.1281033958604,-44.16648624951123,-20.85651260002944,-13.580024015991151,-13.580024015991151,-5424.892346877904
pwcf,19491031.0,-5605.774133440502,-1827.241401665381,-928.2155273105805,-459.7658756252466,-229.12585281262332,-152.342291106948,-90.78617012771907,-64.13023650888347,-44.16563506385954,-20.85217653021424,-13.576094738816744,-13.576094738816744,-5605.774133440502
pwcf,19491130.0,-5424.886313329516,-1867.836660257945,-923.0884326550276,-459.7528220362056,-229.0951210181028,-152.34595923651003,-90.80082804119114,-64.13791950067072,-44.168094020595575,-20.84853517360917,-13.5723736646176,-13.5723736646176,-5424.886313329516
pwcf,19491230.0,-5424.87700978113,-1867.8545752579448,-923.0976607319508,-459.7527807485344,-229.16135848385625,-152.2815721379699,-90.71713322191404,-64.10496437747948,-44.17314161095702,-20.8979600428768,-13.617563248445292,-13.617563248445292,-5424.87700978113
pwcf,19500131.0,-6006.178864757681,-1888.8060901484837,-928.1870277525692,-459.734971241685,-229.1112356208425,-152.21316106132758,-90.64245583965774,-64.03482891013495,-44.10640791982887,-20.835198741028755,-13.568130017633935,-13.568130017633935,-6006.178864757681
pwcf,19500228.0,-5424.802970426291,-1827.1595572088595,-913.0290636044296,-459.69341209100014,-228.7876814544665,-152.19191477483125,-90.62376746616376,-64.0262917376672,-44.09273946159733,-20.84314286286311,-13.574421017814842,-13.574421017814842,-5424.802970426291
pwcf,19500331.0,-5605.675939107168,-1847.244791024341,-917.9952613290438,-459.720776501959,-228.73362163230507,-152.16410425475823,-90.611006595408,-64.01574670051428,-44.08385508711061,-20.836195410433277,-13.569124367878722,-13.569124367878722,-5605.675939107168
pwcf,19500428.0,-5605.645156107168,-1847.224385200165,-917.9697299629238,-459.693984501959,-228.70979220686053,-152.12364468359036,-90.57573140920866,-63.99375506969693,-44.071818853877645,-20.83577070406777,-13.56988780007438,-13.56988780007438,-5605.645156107168
pwcf,19500531.0,-5605.633201440502,-1827.142302969729,-917.9842653181148,-459.6313738992193,-228.74852799345425,-152.146837877021,-90.58842356693046,-64.00542029456983,-44.08271444106626,-20.84576862056332,-13.57820031695702,-13.57820031695702,-5605.633201440502
pwcf,19500630.0,-5424.774421394033,-1827.1647697088592,-912.9638898544296,-459.6204398444248,-228.72047968976065,-152.1111859518385,-90.5486660806216,-63.96531045491397,-44.04234052921299,-20.805086706805614,-13.545637638548552,-13.545637638548552,-5424.774421394033
pwcf,19500731.0,-5424.78081945855,-1827.131130034946,-912.9829350174732,-459.6049288033289,-228.74350051055413,-152.15155065986772,-90.59176291523276,-64.00164708768676,-44.0736107098864,-20.8304476061896,-13.565126698596004,-13.565126698596004,-5424.78081945855
pwcf,19500831.0,-5605.514136107168,-1847.0893933320333,-928.0296093547792,-459.5074354334659,-228.6287133696512,-152.09135271278743,-90.56559304119114,-63.98319884756161,-44.06094946980976,-20.82453606204176,-13.561297383940046,-13.561297383940046,-5605.514136107168
pwcf,19500929.0,-5605.487025440501,-1847.0676488265387,-927.9661786917958,-459.4909150225069,-228.52246399892616,-151.99118757592612,-90.47782249902248,-63.90516845647832,-43.99021886209008,-20.76231959250035,-13.512465776894969,-13.512465776894969,-5605.487025440501
pwcf,19501031.0,-5605.512484107168,-1826.945321882772,-927.9068300730112,-459.3516013238768,-228.43389717266075,-151.89066727483126,-90.3843932164376,-63.82756253156631,-43.92447179666439,-20.710404166080085,-13.473026403834186,-13.473026403834186,-5605.512484107168
pwcf,19501130.0,-5424.582112684355,-1867.5430135912784,-922.7918574901925,-459.3404681183974,-228.48092635186737,-151.89777318723998,-90.37791645849671,-63.82832909394409,-43.93066688563238,-20.722930843698155,-13.4838813664186,-13.4838813664186,-5424.582112684355
pwcf,19501229.0,-5424.586683974679,-1867.624145035723,-922.73779507261,-459.2965997622329,-228.5201439852463,-151.874808397094,-90.3382587421769,-63.803710971143936,-43.917320228090624,-20.722730715019168,-13.485015139917412,-13.485015139917412,-5424.586683974679
pwcf,19510131.0,-6005.944461186252,-1888.5453052046632,-927.87890852605,-459.2384457074385,-228.48301319181263,-151.8446848022035,-90.3258444157804,-63.808833876892855,-43.93558646132358,-20.7563267328152,-13.51436068472486,-13.51436068472486,-6005.944461186252
pwcf,19510228.0,-5424.615681394033,-1826.8861239479895,-912.740176973995,-457.9507117027733,-228.46496488811908,-151.83012607957576,-90.24722472535032,-63.76323162816389,-43.87665467101425,-20.681847966216974,-13.45252637645693,-13.45252637645693,-5424.615681394033
pwcf,19510330.0,-5424.438547845646,-1826.7764802523373,-912.7032901261688,-457.5902064022269,-228.08593239837896,-151.48411763979473,-89.97017311068146,-63.545328460389136,-43.70316550594443,-20.56016129133676,-13.361885651872148,-13.361885651872148,-5424.438547845646
