ctype,quotedate,0.0833YR,0.25YR,0.5YR,1.0YR,2.0YR,3.0YR,5.0YR,7.0YR,10.0YR,20.0YR,30.0YR,Max,Min
pwcf,19340430.0,0.0763288070936925,0.0711833534236652,0.0909115526628288,-0.0069358671836003,1.0855603987288394,1.787469593658746,2.345081029056092,2.5838886721122147,2.7348383467740773,2.847062619827769,2.844595280060501,2.847062619827769,-0.0069358671836003
pwcf,19340531.0,0.0753927546363206,-0.0485517608822604,0.0047052161955008,-0.0871361319384064,0.8222186962548531,1.5558473181059405,2.138134441065572,2.3872899187674865,2.54323117327915,2.7269835100881346,2.8135609893206817,2.8135609893206817,-0.0871361319384064
pwcf,19340630.0,0.075426802077678,0.0407854417388596,-0.0201920538713053,-0.0484745133824108,0.6552556753205856,1.3607502857037372,1.9206767722578728,2.160252995949772,2.4535841078027123,2.745272352992449,2.7072457419247558,2.745272352992449,-0.0484745133824108
pwcf,19340731.0,0.0766654155743452,0.3407833972471932,-0.0756787651250543,-0.0075372182558304,0.6366402145479646,1.3353499763623415,1.8898931323014811,2.127168699359593,2.442542102544436,2.717738777281849,2.6129874354657407,2.717738777281849,-0.0756787651250543
pwcf,19340831.0,0.0762334947913903,0.040181468213138,0.0949179031185171,0.1751834722009087,0.8105806774707087,1.5992190503421777,2.2242131089677875,2.4913417154653343,2.5831348915528536,2.610588639906653,2.628884716252685,2.628884716252685,0.040181468213138
pwcf,19340929.0,0.1016603061245956,0.1115381506183835,0.1116085697110328,0.2940735106413888,1.5895736259223234,2.113726676309128,2.531441180061464,2.710996100275672,2.652302803312704,2.5524157218478023,2.647407701312817,2.710996100275672,0.1016603061245956
pwcf,19341031.0,-0.1883103036645674,0.1884291742747698,-0.0902595447711576,0.193489823971684,1.2542513017262715,1.78836981381396,2.213762745637362,2.3964561336745622,2.5361065538383154,2.6271230478763634,2.5848698921094333,2.6271230478763634,-0.1883103036645674
pwcf,19341130.0,0.1217061220861382,-0.0617011740028121,0.0413654270539639,0.0774699391999026,1.2342732892584267,1.7930805958793756,2.238029169770906,2.429054972439036,2.343073096617262,2.3681049195489905,2.6710384629149178,2.6710384629149178,-0.0617011740028121
pwcf,19341231.0,0.0766397218067028,0.1110287007285677,-0.2870773830323317,0.0102710296112668,0.8713627263589411,1.5158817057908265,2.0281548900192248,2.247647757945024,2.288546248172562,2.4158948384778647,2.627993871373832,2.627993871373832,-0.2870773830323317
pwcf,19350131.0,-1.7617573209027706,-1.7643737695735495,-1.7683296496051282,0.0463660144119113,0.6542136039536591,1.3504044891167686,1.9035881118975897,2.1404695668375195,2.2532522954250007,2.416243950469774,2.550330088932204,2.550330088932204,-1.7683296496051282
