ctype,quotedate,0.0833YR,0.5YR,1.0YR,2.0YR,3.0YR,5.0YR,7.0YR,10.0YR,20.0YR,30.0YR
pwcf,19841130.0,0.7379620409076137,0.8041618257024208,0.8544414140205125,0.913239329158877,0.9360764562710288,0.9559669154686644,0.9649211263805136,0.966910700246948,0.963738108093537,0.9605279586158088
pwcf,19841231.0,0.6612884004730812,0.7750046571050495,0.8189672422002969,0.8895257813083868,0.9305722365131608,0.9657777933410604,0.9817868420069154,0.989168642941074,0.9928592263979796,0.9859689941699834
pwcf,19850131.0,0.676035370057182,0.7224297571109206,0.7872578626435311,0.8572832497110605,0.907155850253294,0.9533948989664864,0.9768055213614346,0.9872175384025184,0.9911210386417402,0.9816212551337022
pwcf,19850228.0,0.5931819446248543,0.6526431426296053,0.6944758089792114,0.7612614938873996,0.8011645930485312,0.8350606407845129,0.8503394774467044,0.8621267519654197,0.8692634383835163,0.8646392881855425
pwcf,19850329.0,0.6150769227146524,0.7457047891825441,0.7800509689135815,0.8443816806434024,0.8889300938247136,0.925855868950709,0.943399650314225,0.9541266653097846,0.9625925667846148,0.9554247145672434
pwcf,19850430.0,0.7152085469159575,0.8040730895585435,0.8427137208023794,0.9161886959184962,0.9635870940572387,1.0023356280285167,1.0203503722412632,1.0329040258684865,1.0419992039846449,1.0270007157626049
pwcf,19850531.0,0.6468076248507648,0.7350494165929256,0.7741011542243603,0.851669121715859,0.8985897667806331,0.942231854353559,0.9659165269439108,0.982445577896085,0.998207113110583,0.9846792262737436
pwcf,19850628.0,0.5218981769442799,0.583229995453749,0.6219402239252769,0.6879069712229846,0.729527129287133,0.7648431577529591,0.7821105447442189,0.8024412341064213,0.8233365421076666,0.8135060278072537
pwcf,19850731.0,0.6070432308390883,0.6691225793983513,0.7044484550825514,0.7893931776233432,0.8480630968309644,0.8987391590672411,0.9238266813462735,0.9456416563995652,0.9648689568007685,0.9499701647389004
pwcf,19850830.0,0.599405822376653,0.6411779752365954,0.6748130221408077,0.7437200067982319,0.7971061902221521,0.8425969774334297,0.8648334326567975,0.8858091474627683,0.9036820702868154,0.882804177344032
pwcf,19850930.0,0.6124067641003927,0.6452047444175157,0.6804590782050202,0.7536740174970857,0.8057998120889254,0.8483753622096968,0.868078129585359,0.8903993686795841,0.9135136027886182,0.8951910462389412
pwcf,19851031.0,0.6266165579098981,0.6434533711131785,0.6864273311923741,0.7518414294004128,0.802712253431892,0.8466426712883557,0.868563505772646,0.8951996542542862,0.9238634878244056,0.9020280954212144
pwcf,19851129.0,0.5901676528471622,0.6009733486426194,0.6361191106775577,0.6897503815560535,0.731271257627264,0.7693784145475169,0.7898384978742179,0.8135406659872446,0.8377474213371539,0.8197088113558015
pwcf,19851231.0,0.6034897418481178,0.6631481896222979,0.6913826726510752,0.7373058369176233,0.7801683747451271,0.8187088377449747,0.8389586435779028,0.8617129050460415,0.8877411469329077,0.8701732522022665
pwcf,19860131.0,0.5293430115960174,0.6267361497370727,0.6517664655298683,0.6785052106061062,0.712834168917098,0.7420513925200822,0.7565743419134519,0.7824261737221727,0.812272674318204,0.7944835023834251
pwcf,19860228.0,0.5134288062195846,0.5638271541891893,0.5883718023149243,0.6154577792052196,0.6447374551668661,0.6732480341394398,0.6896606527985183,0.7141253395095859,0.7388966326284274,0.7238928811895029
pwcf,19860331.0,0.5922927049063054,0.6315471801484174,0.6356368424369707,0.6607992117146022,0.6778739394172506,0.6893204799178099,0.6929063034676552,0.7059134039400616,0.725867150429016,0.715092660696226
pwcf,19860430.0,0.5284355481365077,0.5422137886952116,0.5633991721261999,0.5790381836360492,0.5989546127035394,0.6103356493312173,0.612238354595851,0.6220081660279764,0.6358872280937566,0.6268492849673235
pwcf,19860530.0,0.4719650048099044,0.5280324073207332,0.5431241972426726,0.5760063753944777,0.5965841234313096,0.6108469269977324,0.6156335276547686,0.6273332414610033,0.6485055009583185,0.6277200414162021
