quote_date,0-35 days,36-50 days,50days-6months,6mons-1year,1YR-3yr,3YR-5YR,5YR-7YR,7YR-10YR,10YR-15YR,15YR-20YR,20YR and beyond,Row_Total,%_Callable,%_Call15+
1966-11-30,5,3,26,14,10,9,7,3,2,3,5,87,0.16091954022988506,0.625
1966-12-30,6,4,25,11,12,9,7,3,2,3,5,87,0.16091954022988506,0.625
1967-01-31,7,2,26,13,11,9,7,3,2,3,5,88,0.1590909090909091,0.625
1967-02-28,6,2,28,10,13,10,7,2,2,3,5,88,0.1590909090909091,0.625
1967-03-31,6,3,25,10,14,9,7,2,2,1,3,82,0.15853658536585366,1.0
1967-04-28,7,3,25,10,14,9,7,2,2,3,5,87,0.16091954022988506,0.625
1967-05-31,6,3,27,10,13,10,8,1,2,3,5,88,0.1590909090909091,0.625
1967-06-30,6,5,23,10,13,11,7,1,2,3,5,86,0.1511627906976744,0.625
1967-07-31,8,2,25,10,13,11,7,1,2,3,5,87,0.14942528735632185,0.625
1967-08-31,7,2,24,10,13,12,6,1,2,3,5,85,0.15294117647058825,0.625
1967-09-29,6,4,21,11,13,13,5,1,2,3,5,84,0.15476190476190477,0.625
1967-10-31,6,2,24,11,13,13,5,1,2,3,4,84,0.15476190476190477,0.7142857142857143
1967-11-30,6,2,25,11,13,12,7,0,2,2,3,83,0.1566265060240964,1.0
1967-12-29,6,3,23,12,12,13,6,0,2,2,3,82,0.15853658536585366,1.0
1968-01-31,5,3,24,12,12,13,6,0,2,1,3,81,0.14814814814814814,1.0
1968-02-29,7,2,25,13,11,12,7,0,2,2,3,84,0.15476190476190477,1.0
1968-03-29,6,4,23,12,13,11,7,0,2,2,3,83,0.1566265060240964,1.0
1968-04-30,6,2,26,13,11,11,7,0,2,1,3,82,0.14634146341463414,1.0
1968-05-31,6,2,26,12,12,10,8,0,2,1,4,83,0.14457831325301204,0.8
1968-06-28,6,4,25,11,12,10,8,0,3,1,3,83,0.1566265060240964,1.0
1968-07-31,7,3,25,13,11,10,8,0,3,1,3,84,0.15476190476190477,1.0
1968-08-30,7,2,26,9,12,10,8,0,3,1,3,81,0.16049382716049382,1.0
1968-09-30,5,4,26,10,11,10,8,0,3,1,3,81,0.16049382716049382,1.0
1968-10-31,8,3,25,11,9,10,8,0,3,2,3,82,0.15853658536585366,0.8
1968-11-29,7,2,26,10,13,9,7,0,3,2,3,82,0.15853658536585366,0.8
1968-12-31,5,4,26,11,11,9,7,0,3,2,3,81,0.14814814814814814,0.8
1969-01-31,8,2,25,10,11,9,7,0,3,2,3,80,0.15,0.8
1969-02-28,6,2,24,10,12,8,7,0,3,2,3,77,0.15584415584415584,0.8
1969-03-28,5,3,23,10,13,8,7,0,3,2,3,77,0.15584415584415584,0.8
1969-04-30,6,4,23,11,12,8,7,0,3,2,3,79,0.1518987341772152,0.8
1969-05-29,7,2,23,12,13,8,7,0,3,2,3,80,0.15,0.8
1969-06-30,5,3,25,11,13,7,7,0,3,1,3,78,0.14102564102564102,1.0
1969-07-31,7,2,24,11,13,7,7,0,3,2,3,79,0.13924050632911392,0.8
1969-08-29,7,2,24,11,14,7,6,0,3,2,3,79,0.13924050632911392,0.8
1969-09-30,5,2,26,10,14,6,6,0,3,2,3,77,0.14285714285714285,0.8
1969-10-31,6,3,24,10,15,7,7,0,3,2,3,80,0.1375,0.8
1969-11-28,7,2,25,9,15,9,5,0,3,1,3,79,0.13924050632911392,1.0
1969-12-31,5,4,24,10,15,8,5,0,3,1,3,78,0.1282051282051282,1.0
1970-01-30,7,3,23,8,16,8,5,0,3,2,3,78,0.1282051282051282,0.8
1970-02-27,7,2,24,9,15,10,5,1,2,2,3,80,0.125,0.8
1970-03-31,4,4,25,12,13,10,5,1,2,2,3,81,0.1111111111111111,0.8
1970-04-30,8,2,24,11,13,10,5,1,2,1,3,80,0.1125,1.0
1970-05-29,6,2,25,11,14,10,4,1,4,0,3,80,0.1125,1.0
1970-06-30,5,4,24,12,13,10,4,1,4,0,3,80,0.1125,1.0
1970-07-31,8,2,22,12,13,10,4,1,4,0,3,79,0.11392405063291139,1.0
1970-08-31,6,2,25,11,14,9,5,1,3,0,3,79,0.11392405063291139,1.0
1970-09-30,5,4,24,11,14,9,5,1,3,0,3,79,0.11392405063291139,1.0
1970-10-30,7,2,24,9,15,9,5,1,3,0,3,78,0.11538461538461539,1.0
1970-11-30,5,2,28,11,13,9,5,2,3,0,2,80,0.1,1.0
1970-12-31,6,4,25,11,13,9,5,2,3,0,2,80,0.1,1.0
1971-01-29,8,3,24,11,14,9,5,2,3,0,2,81,0.09876543209876543,1.0
1971-02-26,7,2,26,12,13,9,5,2,3,0,2,81,0.09876543209876543,1.0
1971-03-31,5,5,24,12,13,9,5,2,3,0,2,80,0.0875,1.0
1971-04-30,8,2,23,12,13,9,5,2,3,0,2,79,0.08860759493670886,1.0
1971-05-28,6,2,26,11,14,8,4,2,2,0,2,77,0.09090909090909091,1.0
1971-06-30,5,5,24,13,14,8,4,2,2,0,2,79,0.08860759493670886,1.0
1971-07-30,8,2,24,12,14,8,4,2,1,0,2,77,0.07792207792207792,1.0
1971-08-31,4,2,29,11,14,9,3,3,1,0,2,78,0.07692307692307693,1.0
1971-09-30,6,5,25,12,13,9,4,3,1,0,2,80,0.075,1.0
1971-10-29,9,2,25,12,13,10,4,3,1,0,2,81,0.07407407407407407,1.0
1971-11-30,5,2,28,12,15,9,4,3,2,0,2,82,0.07317073170731707,1.0
1971-12-31,6,5,25,10,14,9,4,3,2,0,2,80,0.075,1.0
1972-01-31,9,2,26,10,14,9,4,3,2,0,2,81,0.07407407407407407,1.0
1972-02-29,5,2,28,12,13,9,3,4,2,0,2,80,0.075,1.0
1972-03-30,6,4,25,10,13,9,3,4,3,0,2,79,0.08860759493670886,1.0
1972-04-28,8,3,24,10,13,10,3,4,3,0,2,80,0.0875,1.0
1972-05-31,6,3,25,12,14,8,3,4,2,0,2,79,0.0759493670886076,1.0
1972-06-30,6,4,23,11,14,8,3,4,2,0,2,77,0.06493506493506493,1.0
1972-07-31,7,3,24,11,14,8,3,4,2,0,1,77,0.05194805194805195,1.0
1972-08-31,7,2,25,10,13,9,3,4,3,1,0,77,0.05194805194805195,1.0
1972-09-29,6,3,24,10,13,9,3,4,3,1,0,76,0.039473684210526314,1.0
1972-10-31,5,3,25,10,14,9,3,4,3,1,1,78,0.05128205128205128,1.0
1972-11-30,7,2,26,9,14,8,3,4,3,1,1,78,0.05128205128205128,1.0
1972-12-29,6,4,23,9,15,8,3,4,3,1,1,77,0.03896103896103896,1.0
1973-01-31,7,3,23,8,12,8,3,2,2,0,1,69,,
1973-02-28,5,3,25,7,13,8,3,2,2,1,0,69,,
1973-03-30,6,4,24,6,13,8,3,2,2,1,0,69,,
1973-04-30,7,2,26,7,13,8,3,2,2,1,0,71,,
1973-05-31,6,2,25,8,14,6,4,2,2,1,1,71,0.014084507042253521,0.5
1973-06-29,6,4,23,7,14,6,4,2,2,1,1,70,0.014285714285714285,0.5
1973-07-31,7,2,24,8,14,6,4,2,2,1,1,71,0.014084507042253521,0.5
1973-08-31,5,2,24,8,15,4,4,2,2,2,1,69,0.028985507246376812,0.6666666666666666
1973-09-28,6,2,24,8,16,4,4,2,2,2,1,71,0.028169014084507043,0.6666666666666666
1973-10-31,5,4,23,10,15,4,4,2,2,2,1,72,0.027777777777777776,0.6666666666666666
1973-11-30,6,3,24,10,16,4,4,2,2,2,1,74,0.02702702702702703,0.6666666666666666
1973-12-31,5,4,24,11,15,4,4,2,2,2,1,74,0.02702702702702703,0.6666666666666666
1974-01-31,7,3,24,10,15,4,4,2,2,2,1,74,0.02702702702702703,0.6666666666666666
1974-02-28,6,3,25,11,14,4,5,2,2,2,1,75,0.02666666666666667,0.6666666666666666
1974-03-29,6,4,24,11,14,4,5,2,2,2,1,75,0.02666666666666667,0.6666666666666666
1974-04-30,7,2,26,10,15,4,5,2,2,2,1,76,0.02631578947368421,0.6666666666666666
1974-05-31,6,2,26,11,15,4,5,2,2,2,2,77,0.03896103896103896,0.75
1974-06-28,6,3,25,11,15,4,5,2,2,2,2,77,0.03896103896103896,0.75
1974-07-31,6,3,26,11,15,4,5,2,2,2,2,78,0.038461538461538464,0.75
1974-08-30,7,2,27,10,16,4,6,2,1,2,2,79,0.0379746835443038,0.75
1974-09-30,6,4,26,12,16,4,6,2,1,2,2,81,0.037037037037037035,0.75
1974-10-31,7,3,25,12,16,4,6,2,1,2,2,80,0.0375,0.75
1974-11-29,7,3,26,12,16,7,5,2,1,2,2,83,0.03614457831325301,0.75
1974-12-31,5,5,25,10,16,7,5,2,1,2,2,80,0.0375,0.75
1975-01-31,8,3,26,10,16,7,5,2,1,2,2,82,0.036585365853658534,0.75
1975-02-28,6,3,27,11,15,7,7,1,1,2,3,83,0.04819277108433735,0.8
1975-03-31,6,5,26,11,19,7,7,1,1,2,3,88,0.045454545454545456,0.8
1975-04-30,8,3,26,12,20,7,7,1,1,3,3,91,0.04395604395604396,0.6666666666666666
1975-05-30,7,2,26,13,20,8,7,1,2,2,4,92,0.05434782608695652,0.8333333333333334
1975-06-30,6,3,26,15,21,8,7,1,2,2,4,95,0.05263157894736842,0.8333333333333334
1975-07-31,7,2,26,15,21,9,7,1,2,2,4,96,0.052083333333333336,0.8333333333333334
1975-08-29,7,2,28,14,23,8,7,1,2,2,5,99,0.06060606060606061,0.8571428571428571
1975-09-30,5,4,27,15,23,9,7,1,2,2,5,100,0.06,0.8571428571428571
1975-10-31,7,3,27,15,24,10,7,1,2,2,5,103,0.05825242718446602,0.8571428571428571
1975-11-28,7,3,28,15,23,9,8,1,2,2,5,103,0.05825242718446602,0.8571428571428571
1975-12-31,6,6,26,13,23,9,8,1,2,2,5,101,0.0594059405940594,0.8571428571428571
1976-01-30,8,3,28,14,23,9,9,1,2,2,5,104,0.057692307692307696,0.8571428571428571
1976-02-27,7,3,29,13,24,11,8,1,2,2,5,105,0.05714285714285714,0.8571428571428571
1976-03-31,6,5,28,14,24,12,8,1,2,2,5,107,0.056074766355140186,0.8571428571428571
1976-04-30,9,2,28,14,23,12,8,1,2,2,5,106,0.05660377358490566,0.8571428571428571
1976-05-28,7,2,29,14,23,12,7,2,2,2,5,105,0.05714285714285714,0.8571428571428571
1976-06-30,5,5,28,16,24,12,7,2,2,2,5,108,0.05555555555555555,0.8571428571428571
1976-07-30,9,2,28,15,25,12,8,2,2,2,5,110,0.05454545454545454,0.8571428571428571
1976-08-31,6,3,28,16,25,13,6,3,2,2,6,110,0.06363636363636363,0.875
1976-09-30,7,4,26,16,26,13,6,3,2,2,6,111,0.06306306306306306,0.875
1976-10-29,8,3,26,16,26,13,7,3,2,2,6,112,0.0625,0.875
1976-11-30,6,3,29,14,28,13,6,4,1,2,6,112,0.0625,0.875
1976-12-31,6,4,29,14,29,13,6,4,1,2,6,114,0.06140350877192982,0.875
1977-01-31,8,3,30,14,28,13,7,4,1,2,6,116,0.0603448275862069,0.875
1977-02-28,7,3,31,15,29,15,6,4,1,2,7,120,0.06666666666666667,0.8888888888888888
1977-03-31,8,4,28,15,29,16,6,4,1,2,7,120,0.06666666666666667,0.8888888888888888
1977-04-29,9,2,28,14,30,15,7,4,1,2,7,119,0.06722689075630252,0.8888888888888888
1977-05-31,6,2,30,17,29,16,5,4,1,2,7,119,0.06722689075630252,0.8888888888888888
1977-06-30,7,3,28,17,29,17,5,4,1,2,7,120,0.06666666666666667,0.8888888888888888
1977-07-29,8,2,28,16,30,16,5,4,1,3,7,120,0.06666666666666667,0.8
1977-08-31,6,4,28,17,30,16,6,3,2,2,7,121,0.06611570247933884,0.8888888888888888
1977-09-30,7,4,27,17,30,17,6,3,2,2,7,122,0.06557377049180328,0.8888888888888888
1977-10-31,8,3,28,17,31,16,7,3,2,2,7,124,0.06451612903225806,0.8888888888888888
1977-11-30,6,4,29,15,31,18,5,4,2,2,8,124,0.07258064516129033,0.9
1977-12-30,7,4,29,14,31,19,5,4,2,2,8,125,0.072,0.9
1978-01-31,8,2,30,16,31,18,5,4,2,3,8,127,0.07086614173228346,0.8181818181818182
1978-02-28,7,2,32,16,32,18,5,4,4,1,8,129,0.06976744186046512,1.0
1978-03-31,7,4,29,16,31,19,5,4,4,1,8,128,0.0703125,1.0
1978-04-28,9,2,29,15,32,18,6,4,4,1,8,128,0.0703125,1.0
1978-05-31,6,3,30,17,33,17,5,5,4,2,7,129,0.06976744186046512,1.0
1978-06-30,7,4,28,18,32,18,5,5,4,2,7,130,0.06923076923076923,1.0
1978-07-31,9,3,29,17,33,17,5,5,4,3,7,132,0.06818181818181818,0.9
1978-08-31,7,3,29,17,34,15,6,5,6,1,8,131,0.07633587786259542,1.0
1978-09-29,7,4,28,17,34,16,6,5,6,1,8,132,0.07575757575757576,1.0
1978-10-31,7,3,29,17,34,15,6,5,6,2,8,132,0.07575757575757576,0.9
1978-11-30,8,3,29,19,33,15,5,6,7,1,9,135,0.08148148148148149,1.0
1978-12-29,7,4,28,19,33,15,5,6,7,1,9,134,0.08208955223880597,1.0
1979-01-31,8,3,29,19,33,15,5,6,7,2,9,136,0.08088235294117647,0.9090909090909091
1979-02-28,7,3,31,18,35,14,4,7,8,1,9,137,0.08029197080291971,1.0
1979-03-30,7,3,30,18,34,15,4,7,8,1,9,136,0.08088235294117647,1.0
1979-04-30,8,2,32,17,36,14,4,7,8,1,9,138,0.07971014492753623,1.0
1979-05-31,8,2,33,16,38,11,5,7,8,2,9,139,0.08633093525179857,1.0
1979-06-29,7,4,31,16,37,11,5,7,8,2,9,137,0.08759124087591241,1.0
1979-07-31,8,3,32,16,38,11,5,7,8,3,9,140,0.08571428571428572,0.9166666666666666
1979-08-31,8,3,31,16,38,12,4,6,9,2,9,138,0.08695652173913043,1.0
1979-09-28,7,6,28,17,37,13,4,6,9,2,9,138,0.08695652173913043,1.0
1979-10-31,9,4,28,16,38,13,4,6,9,3,9,139,0.08633093525179857,0.9166666666666666
1979-11-30,8,3,29,17,39,12,5,6,10,2,10,141,0.09219858156028368,1.0
1979-12-31,6,4,29,15,39,13,6,6,10,2,10,140,0.09285714285714286,1.0
1980-01-31,9,2,29,16,39,12,6,6,10,3,10,142,0.09154929577464789,0.9230769230769231
1980-02-29,7,2,31,18,37,13,6,6,11,3,10,144,0.09722222222222222,1.0
1980-03-31,7,3,31,19,37,13,7,6,11,3,10,147,0.09523809523809523,1.0
1980-04-30,7,3,31,19,37,13,7,6,11,4,10,148,0.0945945945945946,0.9285714285714286
1980-05-30,8,2,30,19,37,14,6,6,11,3,11,147,0.10204081632653061,1.0
1980-06-30,7,5,27,21,37,14,7,6,11,3,11,149,0.10067114093959731,1.0
1980-07-31,9,3,26,19,37,14,7,6,12,3,11,147,0.10204081632653061,1.0
1980-08-29,8,3,26,19,36,15,5,7,12,4,10,145,0.10344827586206896,1.0
1980-09-30,6,3,26,19,36,15,6,7,12,4,10,144,0.10416666666666667,1.0
1980-10-31,7,2,26,19,36,15,6,7,12,5,10,145,0.10344827586206896,0.9333333333333333
1980-11-28,7,2,27,19,36,15,6,7,13,4,11,147,0.10884353741496598,1.0
1980-12-31,5,5,25,19,36,15,7,7,13,4,11,147,0.10884353741496598,1.0
1981-01-30,8,2,26,19,36,15,8,7,13,4,12,150,0.10666666666666667,0.9375
1981-02-27,7,2,28,19,35,16,7,7,13,5,11,150,0.10666666666666667,0.9375
1981-03-31,5,4,27,21,34,17,8,7,13,5,11,152,0.10526315789473684,0.9375
1981-04-30,8,2,27,20,35,16,9,7,13,5,12,154,0.1038961038961039,0.8823529411764706
1981-05-29,7,2,28,20,35,16,8,7,13,6,12,154,0.11038961038961038,0.8888888888888888
1981-06-30,5,5,26,22,34,17,9,7,13,6,12,156,0.10897435897435898,0.8888888888888888
1981-07-31,9,2,26,20,35,16,10,7,13,6,13,157,0.10828025477707007,0.8421052631578947
1981-08-31,7,2,28,19,36,15,9,8,13,8,11,156,0.10897435897435898,0.8421052631578947
1981-09-30,5,5,25,19,35,16,10,8,13,8,11,155,0.10967741935483871,0.8421052631578947
1981-10-30,8,2,26,18,36,15,11,8,13,8,12,157,0.10828025477707007,0.8
1981-11-30,7,2,29,18,36,17,9,8,13,9,12,160,0.1125,0.8095238095238095
1981-12-31,6,4,26,19,35,18,10,8,13,9,12,160,0.1125,0.8095238095238095
1982-01-29,8,2,27,19,36,17,11,8,13,9,13,163,0.11042944785276074,0.7727272727272727
1982-02-26,7,2,28,18,37,18,9,9,13,10,12,163,0.11042944785276074,0.7727272727272727
1982-03-31,5,6,25,20,36,19,10,9,13,10,12,165,0.10909090909090909,0.7727272727272727
1982-04-30,9,2,26,19,37,18,11,9,13,10,12,166,0.10843373493975904,0.7727272727272727
1982-05-28,7,2,27,18,38,18,10,9,13,10,12,164,0.10975609756097561,0.7727272727272727
1982-06-30,5,5,25,20,37,18,11,9,13,10,12,165,0.10909090909090909,0.7727272727272727
1982-07-30,8,2,26,17,38,18,12,9,13,10,12,165,0.10909090909090909,0.7727272727272727
1982-08-31,6,2,27,18,39,17,11,10,12,10,12,164,0.10975609756097561,0.7727272727272727
1982-09-30,6,4,24,18,37,18,12,11,12,10,13,165,0.10909090909090909,0.7391304347826086
1982-10-29,8,2,25,18,38,17,13,10,12,10,13,166,0.10843373493975904,0.7391304347826086
1982-11-30,6,2,27,18,38,18,12,10,12,11,13,167,0.11377245508982035,0.75
1982-12-31,6,3,25,19,37,19,13,10,12,11,13,168,0.1130952380952381,0.75
1983-01-31,7,2,27,19,38,19,13,10,12,11,14,172,0.11046511627906977,0.72
1983-02-28,7,2,28,18,40,19,12,13,10,12,13,174,0.10919540229885058,0.72
1983-03-31,6,4,25,18,40,20,13,13,10,12,13,174,0.10919540229885058,0.72
1983-04-29,8,2,26,18,39,20,13,13,10,12,14,175,0.10857142857142857,0.6923076923076923
1983-05-31,6,2,28,19,40,20,12,13,11,12,13,176,0.10795454545454546,0.68
1983-06-30,6,4,25,18,40,21,13,13,11,12,13,176,0.10795454545454546,0.68
1983-07-29,8,2,26,18,39,21,13,13,11,12,14,177,0.10734463276836158,0.6538461538461539
1983-08-31,6,3,26,19,39,21,13,15,9,13,14,178,0.11235955056179775,0.6666666666666666
1983-09-30,6,4,24,20,39,22,14,15,9,13,14,180,0.1111111111111111,0.6666666666666666
1983-10-31,8,2,26,18,40,22,14,15,9,13,15,182,0.10989010989010989,0.6428571428571429
1983-11-30,6,3,27,18,42,21,13,16,8,14,14,182,0.10989010989010989,0.6428571428571429
1983-12-30,6,3,26,19,41,21,14,16,8,14,14,182,0.10989010989010989,0.6428571428571429
1984-01-31,6,2,28,18,42,22,14,16,8,14,14,184,0.10869565217391304,0.6428571428571429
1984-02-29,6,3,29,19,42,21,13,17,7,14,14,185,0.10810810810810811,0.6428571428571429
1984-03-30,6,5,26,18,42,21,14,17,7,14,14,184,0.10869565217391304,0.6428571428571429
1984-04-30,9,2,27,20,42,22,14,17,7,14,15,189,0.10582010582010581,0.6206896551724138
1984-05-31,7,2,27,20,42,22,13,17,8,14,15,187,0.11229946524064172,0.6206896551724138
1984-06-29,6,5,24,19,42,22,14,17,8,14,15,186,0.11290322580645161,0.6206896551724138
1984-07-31,8,2,26,20,42,23,14,17,8,14,16,190,0.11052631578947368,0.6
1984-08-31,6,2,27,20,41,23,14,18,7,15,16,189,0.1164021164021164,0.6129032258064516
1984-09-28,6,4,25,20,41,23,15,18,7,15,16,190,0.11578947368421053,0.6129032258064516
1984-10-31,7,3,26,20,41,24,15,18,7,15,17,193,0.11398963730569948,0.59375
1984-11-30,7,2,28,20,41,24,14,19,6,16,17,194,0.11855670103092783,0.6060606060606061
1984-12-31,5,4,27,20,42,24,15,19,6,16,17,195,0.11794871794871795,0.6060606060606061
1985-01-31,8,2,27,20,43,24,15,19,6,16,17,197,0.116751269035533,0.6060606060606061
1985-02-28,7,2,29,20,43,24,15,20,6,15,18,199,0.11557788944723618,0.5757575757575758
1985-03-29,6,5,26,19,43,24,16,20,6,15,18,198,0.11616161616161616,0.5757575757575758
1985-04-30,8,2,28,20,44,24,16,20,6,15,19,202,0.11386138613861387,0.5588235294117647
1985-05-31,7,2,28,20,44,24,15,22,4,17,17,200,0.115,0.5588235294117647
1985-06-28,6,5,25,19,44,24,16,22,4,17,17,199,0.11557788944723618,0.5588235294117647
1985-07-31,8,3,26,20,45,24,16,22,4,17,18,203,0.11330049261083744,0.5428571428571428
1985-08-30,7,2,27,18,45,25,15,22,5,17,18,201,0.11442786069651742,0.5142857142857142
1985-09-30,6,4,26,19,44,25,16,22,5,17,18,202,0.11386138613861387,0.5142857142857142
1985-10-31,8,2,26,20,46,24,15,22,5,17,18,203,0.11330049261083744,0.5142857142857142
1985-11-29,7,2,28,21,45,25,15,23,4,17,19,206,0.11165048543689321,0.5
1985-12-31,5,4,27,21,44,26,16,23,4,17,19,206,0.11165048543689321,0.5
1986-01-31,8,2,27,21,46,25,16,23,4,17,20,209,0.11004784688995216,0.4864864864864865
1986-02-28,7,2,28,23,45,25,18,21,5,17,20,211,0.10900473933649289,0.4864864864864865
1986-03-31,6,5,26,24,44,26,19,21,5,17,20,213,0.107981220657277,0.4864864864864865
1986-04-30,8,3,26,23,46,25,19,21,5,17,20,213,0.107981220657277,0.4864864864864865
1986-05-30,7,2,29,20,46,25,18,21,6,16,21,211,0.10900473933649289,0.4864864864864865
1986-06-30,6,4,28,22,45,26,19,21,6,16,21,214,0.10747663551401869,0.4864864864864865
1986-07-31,8,2,28,21,47,25,19,21,6,16,21,214,0.10747663551401869,0.4864864864864865
1986-08-29,7,2,30,19,47,26,20,18,8,14,21,212,0.10849056603773585,0.4857142857142857
1986-09-30,5,6,27,19,46,27,21,18,8,14,21,212,0.10849056603773585,0.4857142857142857
1986-10-31,10,2,27,20,48,26,20,18,8,14,21,214,0.10747663551401869,0.4857142857142857
1986-11-28,7,2,29,20,48,26,21,17,9,13,22,214,0.10747663551401869,0.4857142857142857
1986-12-31,5,6,26,20,47,27,22,17,9,13,22,214,0.10747663551401869,0.4857142857142857
1987-01-30,9,2,27,20,48,26,22,17,9,13,22,215,0.10697674418604651,0.4857142857142857
1987-02-27,7,2,28,21,48,27,21,16,10,13,21,214,0.10747663551401869,0.5
1987-03-31,5,5,26,21,49,28,22,16,10,13,21,216,0.10648148148148148,0.5
1987-04-30,9,2,26,21,49,27,22,16,10,13,21,216,0.10648148148148148,0.5
1987-05-29,7,2,28,21,48,27,21,16,10,13,22,215,0.10697674418604651,0.4857142857142857
1987-06-30,5,4,27,21,49,28,22,16,10,13,22,217,0.10599078341013825,0.4857142857142857
1987-07-31,8,2,28,21,49,27,22,16,10,13,22,218,0.10550458715596331,0.4857142857142857
1987-08-31,7,2,30,20,50,27,22,15,10,13,23,219,0.1050228310502283,0.4722222222222222
1987-09-30,5,6,25,21,50,27,23,15,10,13,23,218,0.10550458715596331,0.4722222222222222
1987-10-30,9,2,28,22,49,27,23,15,10,13,23,221,0.10407239819004525,0.4722222222222222
1987-11-30,7,3,30,22,50,27,23,14,11,13,22,222,0.1036036036036036,0.4857142857142857
1987-12-31,7,4,27,20,50,28,24,14,11,13,22,220,0.10454545454545454,0.4857142857142857
1988-01-29,8,2,29,22,49,27,24,14,11,13,22,221,0.10407239819004525,0.4857142857142857
1988-02-29,7,3,30,23,49,30,22,13,12,12,22,223,0.1031390134529148,0.5
1988-03-31,7,5,26,23,49,30,23,13,12,12,22,222,0.1036036036036036,0.5
1988-04-29,9,2,28,21,49,30,23,13,12,12,22,221,0.10407239819004525,0.5
1988-05-31,6,3,30,22,48,30,24,12,12,11,23,221,0.10407239819004525,0.5
1988-06-30,7,4,27,23,48,30,25,12,12,11,23,222,0.1036036036036036,0.5
1988-07-29,8,2,29,21,48,30,25,12,12,11,23,221,0.10407239819004525,0.5
1988-08-31,6,4,29,21,49,32,22,12,13,11,22,221,0.10407239819004525,0.5151515151515151
1988-09-30,7,5,26,22,49,32,23,12,13,11,22,222,0.1036036036036036,0.5151515151515151
1988-10-31,9,2,29,22,49,32,23,12,13,11,22,224,0.10267857142857142,0.5151515151515151
1988-11-30,6,4,29,22,49,33,22,11,14,11,22,223,0.1031390134529148,0.5151515151515151
1988-12-30,7,4,27,20,49,33,23,11,14,11,22,221,0.10407239819004525,0.5151515151515151
1989-01-31,7,2,30,22,49,33,23,11,14,11,22,224,0.10267857142857142,0.5151515151515151
1989-02-28,6,3,30,23,50,33,22,11,14,11,23,226,0.10176991150442478,0.5
1989-03-31,7,5,26,23,49,34,23,11,14,11,23,226,0.10176991150442478,0.5
1989-04-28,9,2,28,21,50,33,23,11,14,11,23,225,0.10222222222222223,0.5
1989-05-31,6,4,29,22,50,33,22,12,14,11,22,225,0.10222222222222223,0.5151515151515151
1989-06-30,7,4,27,23,49,34,23,12,14,11,22,226,0.10176991150442478,0.5151515151515151
1989-07-31,8,2,30,22,50,33,23,12,14,11,22,227,0.1013215859030837,0.5151515151515151
1989-08-31,7,3,29,23,50,34,20,13,15,10,23,227,0.1013215859030837,0.5151515151515151
1989-09-29,7,5,26,23,50,34,21,13,15,10,23,227,0.1013215859030837,0.5151515151515151
1989-10-31,8,2,29,23,50,34,21,13,15,10,23,228,0.10087719298245613,0.5151515151515151
1989-11-30,7,3,29,23,50,35,19,13,16,10,22,227,0.1013215859030837,0.53125
1989-12-29,7,4,27,23,50,35,20,13,16,10,22,227,0.1013215859030837,0.53125
1990-01-31,7,3,29,23,50,35,20,13,16,10,22,228,0.10087719298245613,0.53125
1990-02-28,6,4,30,23,53,34,17,15,15,11,22,230,0.1,0.5151515151515151
1990-03-30,7,5,27,21,53,34,18,15,15,11,22,228,0.10087719298245613,0.5151515151515151
1990-04-30,9,2,30,22,53,34,18,15,15,11,22,231,0.09956709956709957,0.5151515151515151
1990-05-31,7,3,30,21,54,36,15,15,17,10,22,230,0.1,0.5
1990-06-29,7,5,27,20,54,36,16,15,17,10,22,229,0.10043668122270742,0.5
1990-07-31,8,2,30,21,54,36,16,15,17,10,22,231,0.09956709956709957,0.5
1990-08-31,7,3,29,22,56,34,15,16,17,9,23,231,0.09956709956709957,0.5
1990-09-28,7,5,26,22,56,34,16,16,17,9,23,231,0.09956709956709957,0.5
1990-10-31,8,3,28,22,56,34,16,16,17,9,23,232,0.09913793103448276,0.5
1990-11-30,7,3,28,23,57,34,14,16,17,10,22,231,0.09956709956709957,0.5
1990-12-31,7,4,27,23,56,35,15,16,17,10,22,232,0.09913793103448276,0.5
1991-01-31,8,2,28,22,57,35,15,16,17,10,22,232,0.09913793103448276,0.5
1991-02-28,7,3,29,22,58,35,15,17,17,9,23,235,0.09787234042553192,0.5
1991-03-28,7,4,27,22,57,36,14,17,17,9,23,233,0.09871244635193133,0.5
1991-04-30,7,2,30,22,58,36,15,17,17,9,23,236,0.09745762711864407,0.5
1991-05-31,7,3,30,23,58,36,16,17,16,10,23,239,0.09623430962343096,0.48484848484848486
1991-06-28,7,5,27,23,57,37,15,17,16,10,23,237,0.0970464135021097,0.48484848484848486
1991-07-31,8,3,29,23,58,37,16,17,16,10,23,240,0.09583333333333334,0.48484848484848486
1991-08-30,7,3,30,24,58,35,16,19,14,10,24,240,0.09583333333333334,0.47058823529411764
1991-09-30,7,5,28,24,59,36,17,19,14,10,24,243,0.09465020576131687,0.47058823529411764
1991-10-31,9,2,29,22,59,36,17,19,14,10,24,241,0.0954356846473029,0.47058823529411764
1991-11-29,7,3,30,23,59,35,16,20,13,11,24,241,0.0954356846473029,0.45714285714285713
1991-12-31,6,5,28,21,60,36,17,20,13,11,24,241,0.0954356846473029,0.45714285714285713
1992-01-31,9,2,29,21,60,36,17,20,13,11,24,242,0.09504132231404959,0.45714285714285713
1992-02-28,7,3,30,24,57,34,17,20,13,10,24,239,0.09205020920502092,0.4411764705882353
