quote_date,0-35 days,36-50 days,50days-6months,6mons-1year,1YR-3yr,3YR-5YR,5YR-7YR,7YR-10YR,10YR-15YR,15YR-20YR,20YR and beyond,Row_Total,%_Callable,%_Call15+
1940-12-31,0,0,0,0,0,1,0,0,0,0,0,1,,
1941-01-31,0,0,0,0,0,1,0,0,0,0,0,1,,
1941-02-28,0,0,0,0,0,2,0,0,0,0,0,2,,
1941-03-31,0,2,1,0,1,2,0,1,0,0,0,7,0.14285714285714285,
1941-04-30,5,0,0,0,1,2,0,1,1,0,0,10,0.2,
1941-05-31,5,2,2,0,1,2,0,1,1,0,0,14,0.14285714285714285,
1941-06-30,5,0,0,0,1,2,0,1,1,1,0,11,0.2727272727272727,1.0
1941-07-31,5,2,1,0,1,2,0,1,1,1,0,14,0.21428571428571427,1.0
1941-08-30,5,2,2,0,1,2,0,1,1,1,0,15,0.2,1.0
1941-09-30,4,3,6,0,2,1,0,1,1,1,0,19,0.15789473684210525,1.0
1941-10-31,5,2,6,0,2,1,0,1,1,1,1,20,0.2,1.0
1941-11-29,5,2,6,0,2,2,0,1,1,1,1,21,0.19047619047619047,1.0
1941-12-31,5,2,6,0,2,2,0,1,2,1,1,22,0.22727272727272727,1.0
1942-01-31,5,5,3,0,2,2,0,2,2,1,1,23,0.2608695652173913,1.0
1942-02-28,6,1,6,0,2,2,0,2,3,1,1,24,0.2916666666666667,1.0
1942-03-31,3,3,6,1,1,2,0,2,3,1,1,23,0.30434782608695654,1.0
1942-04-30,5,5,3,2,1,2,0,2,3,1,1,25,0.28,1.0
1942-05-29,6,1,7,1,1,2,0,3,3,1,1,26,0.3076923076923077,1.0
1942-06-30,3,3,7,2,1,3,0,3,3,1,1,27,0.2962962962962963,1.0
1942-07-31,5,3,6,2,1,3,0,4,3,1,2,30,0.3333333333333333,1.0
1942-08-31,4,2,8,2,1,3,0,4,3,1,2,30,0.3333333333333333,1.0
1942-09-30,6,2,8,2,2,3,0,4,3,1,2,33,0.30303030303030304,1.0
1942-10-31,4,2,9,1,3,3,0,5,3,1,2,33,0.3333333333333333,1.0
1942-11-30,4,2,9,2,2,3,0,5,3,1,2,33,0.3333333333333333,1.0
1942-12-31,6,2,8,3,3,2,1,5,3,1,3,37,0.32432432432432434,1.0
1943-01-30,5,3,7,3,4,2,1,5,3,1,3,37,0.32432432432432434,1.0
1943-02-27,6,2,8,3,3,2,1,5,3,1,3,37,0.32432432432432434,1.0
1943-03-31,6,2,7,3,4,1,2,4,4,0,3,36,0.3333333333333333,1.0
1943-04-30,5,2,7,3,5,1,2,4,4,0,3,36,0.3333333333333333,1.0
1943-05-29,4,2,9,4,4,1,2,5,4,0,4,39,0.358974358974359,1.0
1943-06-30,6,2,8,3,4,2,1,5,4,0,4,39,0.358974358974359,1.0
1943-07-31,5,2,8,3,5,3,1,5,4,0,4,40,0.35,1.0
1943-08-31,4,2,9,3,4,3,1,5,4,0,4,39,0.358974358974359,1.0
1943-09-30,6,2,8,4,3,3,1,5,4,0,4,40,0.35,1.0
1943-10-30,6,2,8,4,3,3,1,6,4,0,5,42,0.38095238095238093,1.0
1943-11-30,4,2,10,4,4,3,1,6,4,0,5,43,0.37209302325581395,1.0
1943-12-31,6,2,8,5,4,2,1,6,4,0,5,43,0.37209302325581395,1.0
1944-01-31,5,2,8,5,5,2,1,6,4,0,5,43,0.37209302325581395,1.0
1944-02-29,5,2,9,5,5,2,1,6,4,1,6,46,0.391304347826087,1.0
1944-03-31,6,2,9,5,4,3,1,7,3,1,6,47,0.3829787234042553,1.0
1944-04-29,5,2,10,5,4,3,1,7,3,1,6,47,0.3829787234042553,1.0
1944-05-31,4,3,8,6,3,3,1,7,3,1,6,45,0.4,1.0
1944-06-30,6,2,8,5,3,3,2,6,3,1,6,45,0.4,1.0
1944-07-31,6,3,6,6,5,3,2,7,3,1,6,48,0.3958333333333333,1.0
1944-08-31,7,2,8,5,5,3,2,7,3,1,6,49,0.3877551020408163,1.0
1944-09-30,6,2,10,5,6,2,3,6,4,0,6,50,0.38,1.0
1944-10-31,5,2,11,4,5,2,3,6,4,0,6,48,0.3958333333333333,1.0
1944-11-30,5,2,11,4,6,2,3,6,4,0,6,49,0.3877551020408163,1.0
1944-12-30,6,2,11,5,6,2,4,5,4,0,7,52,0.38461538461538464,1.0
1945-01-31,5,4,9,5,6,2,4,6,4,0,7,52,0.40384615384615385,1.0
1945-02-28,6,3,9,6,6,2,4,6,4,0,7,53,0.39622641509433965,1.0
1945-03-31,6,2,9,7,5,3,4,5,4,0,7,52,0.40384615384615385,1.0
1945-04-30,6,2,9,7,5,3,4,5,4,0,7,52,0.40384615384615385,1.0
1945-05-31,5,2,9,8,5,3,4,5,4,0,7,52,0.40384615384615385,1.0
1945-06-30,6,2,10,6,6,2,4,6,3,0,7,52,0.40384615384615385,1.0
1945-07-31,6,2,11,7,6,2,5,6,3,1,8,57,0.40350877192982454,1.0
1945-08-31,6,2,10,6,6,2,5,6,3,1,8,55,0.41818181818181815,1.0
1945-09-29,5,2,12,6,7,1,6,5,3,1,8,56,0.4107142857142857,1.0
1945-10-31,5,4,11,5,6,1,6,5,3,1,8,55,0.41818181818181815,1.0
1945-11-30,7,2,10,6,6,1,6,5,3,1,8,55,0.41818181818181815,1.0
1945-12-31,5,2,12,6,6,2,5,6,2,2,9,57,0.43859649122807015,1.0
1946-01-31,6,3,10,6,6,2,5,6,2,2,9,57,0.43859649122807015,1.0
1946-02-28,8,2,10,7,6,2,5,6,2,2,9,59,0.423728813559322,1.0
1946-03-30,7,2,10,8,5,2,5,6,2,2,9,58,0.43103448275862066,1.0
1946-04-30,5,2,11,8,4,2,5,6,2,2,9,56,0.44642857142857145,1.0
1946-05-31,6,2,10,7,5,2,5,6,2,2,9,56,0.44642857142857145,1.0
1946-06-28,6,2,11,6,5,3,4,6,2,2,9,56,0.44642857142857145,1.0
1946-07-31,5,3,11,6,5,3,4,6,2,2,9,56,0.44642857142857145,1.0
1946-08-30,7,2,11,6,5,3,4,6,2,2,9,57,0.43859649122807015,1.0
1946-09-30,6,2,12,7,3,4,4,5,2,2,9,56,0.44642857142857145,1.0
1946-10-31,6,3,11,7,3,4,4,5,2,2,9,56,0.44642857142857145,1.0
1946-11-30,7,2,10,8,3,4,4,5,2,2,9,56,0.44642857142857145,1.0
1946-12-31,5,2,11,7,3,5,3,5,2,2,9,54,0.46296296296296297,1.0
1947-01-31,6,3,9,7,3,5,3,5,2,2,9,54,0.46296296296296297,1.0
1947-02-28,7,2,9,8,3,5,3,5,2,2,9,55,0.45454545454545453,1.0
1947-03-31,5,2,12,6,4,5,3,4,2,2,9,54,0.46296296296296297,1.0
1947-04-30,5,3,12,6,3,5,3,4,2,2,9,54,0.46296296296296297,1.0
1947-05-29,6,2,12,5,4,5,3,4,2,2,9,54,0.46296296296296297,1.0
1947-06-30,6,2,12,6,3,5,4,3,3,2,8,54,0.46296296296296297,1.0
1947-07-31,6,4,10,7,2,5,4,3,3,2,8,54,0.46296296296296297,1.0
1947-08-29,8,2,10,7,2,5,4,3,3,2,8,54,0.46296296296296297,1.0
1947-09-30,5,2,11,7,3,6,3,3,3,2,8,53,0.4716981132075472,1.0
1947-10-31,6,2,10,9,1,6,3,3,3,2,8,53,0.4716981132075472,1.0
1947-11-28,6,2,9,9,2,6,3,3,3,2,8,53,0.4716981132075472,1.0
1947-12-31,5,3,10,7,4,5,4,2,4,1,8,53,0.4716981132075472,1.0
1948-01-30,7,2,12,6,3,5,4,2,4,1,8,54,0.46296296296296297,1.0
1948-02-27,6,2,11,7,3,5,4,2,4,1,8,53,0.4716981132075472,1.0
1948-03-31,4,3,12,7,3,5,4,3,3,1,8,53,0.4716981132075472,1.0
1948-04-30,6,3,13,5,2,5,4,3,3,1,8,53,0.4716981132075472,1.0
1948-05-28,9,2,10,5,3,5,4,3,3,1,8,53,0.4716981132075472,1.0
1948-06-30,4,3,10,6,4,4,5,2,3,1,8,50,0.5,1.0
1948-07-30,5,3,11,5,3,4,5,2,3,1,8,50,0.5,1.0
1948-08-31,8,2,10,3,3,4,5,2,3,1,8,49,0.5102040816326531,1.0
1948-09-30,5,2,10,3,6,4,4,2,3,1,8,48,0.5208333333333334,1.0
1948-10-29,5,2,11,3,5,4,4,2,3,1,8,48,0.5208333333333334,1.0
1948-11-30,6,2,10,3,5,4,4,2,3,1,8,48,0.5208333333333334,1.0
1948-12-31,6,2,9,2,7,3,5,1,3,2,7,47,0.5319148936170213,1.0
1949-01-31,6,2,9,3,7,3,5,1,3,2,7,48,0.5208333333333334,1.0
1949-02-28,6,2,8,4,7,3,5,1,3,2,7,48,0.5208333333333334,1.0
1949-03-31,5,2,8,6,7,3,4,1,3,2,7,48,0.5208333333333334,1.0
1949-04-29,6,2,8,7,5,3,4,1,3,2,7,48,0.5208333333333334,1.0
1949-05-31,5,2,8,7,6,3,4,1,3,2,7,48,0.5208333333333334,1.0
1949-06-30,5,2,8,7,5,4,3,1,3,3,6,47,0.5106382978723404,1.0
1949-07-29,5,2,9,7,4,4,3,1,3,3,6,47,0.5106382978723404,1.0
1949-08-31,5,3,9,5,4,4,3,1,3,3,6,46,0.5217391304347826,1.0
1949-09-30,5,2,11,5,5,3,3,2,2,3,6,47,0.48936170212765956,1.0
1949-10-31,5,3,12,4,4,3,3,2,2,3,6,47,0.48936170212765956,1.0
1949-11-30,6,3,11,4,4,3,3,2,2,3,6,47,0.48936170212765956,1.0
1949-12-30,6,2,11,4,3,5,2,2,2,4,5,46,0.4782608695652174,1.0
1950-01-31,5,3,11,4,3,5,2,2,2,4,5,46,0.4782608695652174,1.0
1950-02-28,6,2,9,4,3,5,2,2,2,4,5,44,0.45454545454545453,1.0
1950-03-31,5,2,9,3,4,6,2,2,2,5,4,44,0.45454545454545453,1.0
1950-04-28,6,2,9,2,4,6,2,2,2,5,4,44,0.45454545454545453,1.0
1950-05-31,5,3,8,2,5,6,2,2,2,5,4,44,0.45454545454545453,1.0
1950-06-30,5,2,9,1,6,7,1,2,2,5,4,44,0.45454545454545453,1.0
1950-07-31,5,3,9,3,3,7,1,2,2,5,4,44,0.45454545454545453,1.0
1950-08-31,7,2,8,4,2,7,1,2,2,5,4,44,0.45454545454545453,1.0
1950-09-29,5,2,8,4,4,6,1,2,2,5,4,43,0.4418604651162791,1.0
1950-10-31,4,3,8,6,2,6,1,2,2,5,4,43,0.4418604651162791,1.0
1950-11-30,7,2,6,7,1,6,1,2,2,5,4,43,0.4418604651162791,1.0
1950-12-29,5,2,6,7,1,8,0,2,2,5,4,42,0.4523809523809524,1.0
1951-01-31,4,3,9,3,1,8,0,2,2,5,4,41,0.4634146341463415,1.0
1951-02-28,4,3,10,3,1,8,0,2,2,5,4,42,0.4523809523809524,1.0
1951-03-30,5,2,10,3,3,6,1,1,2,6,3,42,0.4523809523809524,1.0
1951-04-30,5,2,12,1,3,6,1,1,2,6,3,42,0.4523809523809524,1.0
1951-05-31,8,2,10,0,3,6,1,1,2,6,3,42,0.4523809523809524,1.0
1951-06-29,6,2,9,1,4,5,1,1,2,6,3,40,0.475,1.0
1951-07-31,4,2,10,2,4,6,1,1,2,6,3,41,0.4634146341463415,1.0
1951-08-31,6,3,7,2,4,6,1,1,2,6,3,41,0.4634146341463415,1.0
1951-09-28,7,2,6,4,4,6,1,1,2,6,3,42,0.4523809523809524,1.0
1951-10-31,4,3,8,4,4,7,1,1,2,6,3,43,0.4418604651162791,1.0
1951-11-30,5,2,8,5,4,7,1,1,2,6,3,44,0.4318181818181818,1.0
1951-12-31,4,2,10,5,5,6,1,1,2,6,3,45,0.4222222222222222,1.0
1952-01-31,5,3,9,4,5,6,1,1,2,6,3,45,0.4222222222222222,1.0
1952-02-29,7,2,9,4,4,6,1,2,2,6,3,46,0.41304347826086957,1.0
1952-03-31,5,2,10,3,5,5,2,1,2,6,3,44,0.4318181818181818,1.0
1952-04-30,4,4,10,2,5,6,2,1,2,6,3,45,0.4222222222222222,1.0
1952-05-29,7,2,9,2,5,6,2,1,2,6,3,45,0.4222222222222222,1.0
1952-06-30,5,3,9,2,6,5,3,2,2,6,2,45,0.4222222222222222,1.0
1952-07-31,7,2,8,2,6,5,3,2,2,6,2,45,0.4222222222222222,1.0
1952-08-29,6,2,8,2,6,5,3,2,2,6,2,44,0.4318181818181818,1.0
1952-09-30,4,2,9,3,6,5,4,1,2,7,1,44,0.4318181818181818,1.0
1952-10-31,6,2,8,3,6,6,4,1,2,7,1,46,0.41304347826086957,1.0
1952-11-28,5,2,8,4,6,6,4,1,2,7,1,46,0.41304347826086957,1.0
1952-12-31,4,4,9,3,7,4,4,2,1,8,0,46,0.41304347826086957,1.0
1953-01-30,6,3,8,3,7,4,4,2,1,8,0,46,0.41304347826086957,1.0
1953-02-27,6,2,9,3,7,4,5,2,1,8,0,47,0.40425531914893614,1.0
1953-03-31,4,2,11,3,6,5,4,2,1,8,0,46,0.41304347826086957,1.0
1953-04-30,6,3,8,3,7,5,4,2,1,8,1,48,0.4166666666666667,1.0
1953-05-29,6,2,8,3,8,5,4,2,1,8,1,48,0.4166666666666667,1.0
1953-06-30,4,3,10,4,6,6,3,2,1,8,1,48,0.4166666666666667,1.0
1953-07-31,6,4,7,5,6,6,3,2,1,8,1,49,0.40816326530612246,1.0
1953-08-31,7,2,8,5,6,6,3,2,1,8,1,49,0.40816326530612246,1.0
1953-09-30,4,3,10,4,6,7,3,2,1,8,1,49,0.3877551020408163,1.0
1953-10-30,6,2,9,4,7,7,3,2,1,8,1,50,0.38,1.0
1953-11-30,5,2,9,4,8,7,3,3,1,8,1,51,0.37254901960784315,1.0
1953-12-31,5,3,10,4,6,8,2,3,2,7,1,51,0.37254901960784315,1.0
1954-01-29,6,3,9,4,6,8,2,3,2,7,1,51,0.37254901960784315,1.0
1954-02-26,7,2,9,4,6,8,2,4,2,7,1,52,0.36538461538461536,1.0
1954-03-31,4,3,11,4,6,8,1,4,2,7,1,51,0.37254901960784315,1.0
1954-04-30,6,4,9,4,7,8,1,4,2,7,1,53,0.3584905660377358,1.0
1954-05-28,8,2,8,5,7,9,1,4,2,7,1,54,0.35185185185185186,1.0
1954-06-30,4,4,9,3,6,9,1,4,3,6,1,50,0.34,1.0
1954-07-30,6,3,8,4,6,9,1,4,3,6,1,51,0.3333333333333333,1.0
1954-08-31,5,2,10,4,6,9,2,4,3,6,1,52,0.3269230769230769,1.0
1954-09-30,5,2,11,2,7,10,2,3,3,6,1,52,0.3269230769230769,1.0
1954-10-29,5,4,9,2,8,10,2,3,3,6,1,53,0.32075471698113206,1.0
1954-11-30,6,2,11,1,8,10,3,2,3,6,1,53,0.32075471698113206,1.0
1954-12-31,5,3,9,3,6,10,3,3,4,5,1,52,0.28846153846153844,1.0
1955-01-31,6,4,7,3,6,10,3,3,4,5,1,52,0.28846153846153844,1.0
1955-02-28,7,2,8,2,8,10,3,3,4,5,2,54,0.2777777777777778,0.8571428571428571
1955-03-31,5,3,8,3,8,9,3,3,5,4,2,53,0.2830188679245283,0.8333333333333334
1955-04-29,6,2,8,4,8,9,3,3,5,4,2,54,0.2777777777777778,0.8333333333333334
1955-05-31,5,2,8,4,9,9,3,3,5,4,2,54,0.2777777777777778,0.8333333333333334
1955-06-30,5,3,8,2,10,8,4,2,5,4,2,53,0.2830188679245283,0.8333333333333334
1955-07-29,6,2,8,4,10,8,4,2,5,4,2,55,0.2727272727272727,0.8333333333333334
1955-08-31,4,3,8,5,9,8,4,2,5,4,2,54,0.2777777777777778,0.8333333333333334
1955-09-30,5,2,10,3,9,8,4,2,5,4,2,54,0.2777777777777778,0.8333333333333334
1955-10-31,5,4,9,4,9,8,4,2,5,4,2,56,0.26785714285714285,0.8333333333333334
1955-11-30,6,3,9,4,11,9,3,2,5,4,2,58,0.25862068965517243,0.8333333333333334
1955-12-30,5,2,12,3,11,8,4,1,5,4,2,57,0.2631578947368421,0.8333333333333334
1956-01-31,4,3,12,3,11,8,4,1,5,4,2,57,0.2631578947368421,0.8333333333333334
1956-02-29,8,3,9,2,12,7,4,1,5,4,2,57,0.2631578947368421,0.8333333333333334
1956-03-29,5,2,9,4,12,6,4,1,6,3,2,54,0.2777777777777778,0.8
1956-04-30,5,2,10,4,12,6,4,1,6,3,2,55,0.2727272727272727,0.8
1956-05-31,7,2,8,5,11,6,4,1,6,3,2,55,0.2727272727272727,0.8
1956-06-29,5,3,8,4,11,6,4,1,6,3,2,53,0.2830188679245283,0.8
1956-07-31,5,2,9,4,12,6,4,1,6,3,2,54,0.2777777777777778,0.8
1956-08-31,6,2,8,6,10,6,5,0,6,3,2,54,0.2777777777777778,0.8
1956-09-28,5,2,10,4,11,6,5,0,6,3,2,54,0.2777777777777778,0.8
1956-10-31,5,3,11,4,11,6,4,0,6,3,2,55,0.2727272727272727,0.8
1956-11-30,5,3,12,5,11,7,3,0,6,3,2,57,0.2631578947368421,0.8
1956-12-31,5,4,13,4,11,7,3,0,6,3,2,58,0.25862068965517243,0.8
1957-01-31,7,5,10,3,11,7,3,0,6,3,2,57,0.2631578947368421,0.8
1957-02-28,9,2,11,3,11,8,3,0,6,3,2,58,0.25862068965517243,0.8
1957-03-29,5,3,10,4,10,8,3,0,6,3,2,54,0.2777777777777778,0.8
1957-04-30,5,2,13,3,10,8,3,0,6,3,2,55,0.2727272727272727,0.8
1957-05-31,7,2,11,4,11,8,3,0,6,3,2,57,0.2631578947368421,0.8
1957-06-27,6,3,9,7,9,9,2,1,6,2,2,56,0.26785714285714285,0.75
1957-07-31,5,3,10,7,10,10,2,1,6,2,2,58,0.25862068965517243,0.75
1957-08-30,8,2,8,8,9,10,2,1,6,2,2,58,0.25862068965517243,0.75
1957-09-30,5,2,10,6,9,11,3,1,8,1,2,58,0.25862068965517243,0.6666666666666666
1957-10-31,6,2,12,4,9,11,2,1,8,1,2,58,0.25862068965517243,0.6666666666666666
1957-11-29,5,2,12,4,11,11,2,1,8,2,2,60,0.25,0.5
1957-12-31,4,3,13,4,9,12,1,1,9,1,2,59,0.2542372881355932,0.3333333333333333
1958-01-31,5,3,12,3,9,12,1,1,9,1,2,58,0.25862068965517243,0.3333333333333333
1958-02-28,8,4,9,5,8,12,2,1,9,1,3,62,0.24193548387096775,0.25
1958-03-31,7,2,9,6,7,12,2,2,9,1,3,60,0.23333333333333334,0.25
1958-04-30,4,5,8,6,7,13,2,2,9,1,3,60,0.23333333333333334,0.25
1958-05-29,7,2,8,6,7,13,2,2,9,1,3,60,0.23333333333333334,0.25
1958-06-30,6,2,9,5,7,13,3,2,9,1,4,61,0.22950819672131148,0.2
1958-07-31,5,2,9,5,8,13,3,2,9,1,4,61,0.22950819672131148,0.2
1958-08-29,6,2,10,5,8,13,2,2,9,1,4,62,0.22580645161290322,0.2
1958-09-30,4,2,12,4,8,12,2,2,9,1,4,60,0.2,0.2
1958-10-31,6,3,10,4,9,12,2,2,9,1,4,62,0.1935483870967742,0.2
1958-11-28,6,2,12,5,10,11,2,2,9,1,4,64,0.1875,0.2
1958-12-31,4,5,14,5,10,11,2,3,8,1,4,67,0.1791044776119403,0.2
1959-01-30,7,2,18,4,11,11,2,3,8,1,5,72,0.16666666666666666,0.16666666666666666
1959-02-27,7,2,21,5,13,11,1,3,8,1,5,77,0.15584415584415584,0.16666666666666666
1959-03-31,4,4,22,6,13,12,1,3,8,1,5,79,0.1518987341772152,0.16666666666666666
1959-04-30,7,2,22,5,13,12,1,3,8,1,5,79,0.1518987341772152,0.16666666666666666
1959-05-29,5,2,24,8,11,12,1,3,8,1,5,80,0.15,0.16666666666666666
1959-06-30,6,2,24,8,12,11,1,4,7,1,5,81,0.14814814814814814,0.16666666666666666
1959-07-31,5,2,24,8,13,12,1,4,7,1,5,82,0.14634146341463414,0.16666666666666666
1959-08-31,7,2,24,8,13,11,2,3,7,1,5,83,0.14457831325301204,0.16666666666666666
1959-09-30,4,5,22,8,13,11,2,3,7,1,5,81,0.14814814814814814,0.16666666666666666
1959-10-30,7,2,24,7,13,12,2,4,6,1,5,83,0.14457831325301204,0.16666666666666666
1959-11-30,6,3,27,7,13,12,2,4,7,0,5,86,0.13953488372093023,0.2
1959-12-31,6,4,25,6,14,11,2,5,6,0,5,84,0.14285714285714285,0.2
1960-01-29,7,2,26,6,14,11,2,5,6,0,5,84,0.14285714285714285,0.2
1960-02-29,7,3,25,6,15,12,1,5,6,1,4,85,0.1411764705882353,0.2
1960-03-31,6,5,21,6,15,12,1,6,5,1,4,82,0.14634146341463414,0.2
1960-04-29,8,2,23,6,16,12,1,6,5,1,5,85,0.15294117647058825,0.3333333333333333
1960-05-31,5,3,24,7,16,12,1,6,5,1,5,85,0.15294117647058825,0.3333333333333333
1960-06-30,6,3,22,6,16,13,2,6,5,1,5,85,0.15294117647058825,0.3333333333333333
1960-07-29,6,2,23,7,16,13,2,6,5,1,5,86,0.1511627906976744,0.3333333333333333
1960-08-31,5,4,22,8,16,12,2,6,5,1,5,86,0.1511627906976744,0.3333333333333333
1960-09-30,6,4,21,8,15,12,2,6,5,1,7,87,0.14942528735632185,0.25
1960-10-31,7,2,24,9,15,12,2,6,5,1,7,90,0.14444444444444443,0.25
1960-11-30,4,4,24,9,16,11,3,6,5,2,6,90,0.14444444444444443,0.25
1960-12-30,6,3,24,7,16,11,3,6,5,2,6,89,0.14606741573033707,0.25
1961-01-31,5,3,25,6,16,11,3,6,5,2,6,88,0.14772727272727273,0.25
1961-02-28,6,3,25,9,15,10,3,6,5,2,6,90,0.14444444444444443,0.25
1961-03-30,6,4,24,7,15,10,5,7,4,2,6,90,0.14444444444444443,0.25
1961-04-28,7,2,26,7,15,10,5,7,4,2,6,91,0.14285714285714285,0.25
1961-05-31,5,4,25,9,17,9,5,6,4,2,6,92,0.14130434782608695,0.25
1961-06-30,8,2,23,9,16,9,5,6,4,2,6,90,0.14444444444444443,0.25
1961-07-31,5,3,24,10,17,10,5,6,4,2,6,92,0.14130434782608695,0.25
1961-08-31,8,3,23,9,17,9,4,6,4,2,6,91,0.14285714285714285,0.25
1961-09-29,6,3,23,9,17,9,4,6,4,2,6,89,0.14606741573033707,0.25
1961-10-31,5,2,26,10,17,9,4,6,4,2,6,91,0.14285714285714285,0.25
1961-11-30,5,3,26,9,17,9,3,6,4,2,6,90,0.14444444444444443,0.25
1961-12-29,6,5,25,8,16,9,4,5,4,2,6,90,0.14444444444444443,0.25
1962-01-31,7,3,26,9,16,9,4,5,4,2,6,91,0.14285714285714285,0.25
1962-02-28,5,4,25,10,15,9,4,5,4,2,6,89,0.14606741573033707,0.25
1962-03-30,6,4,24,9,15,9,4,6,4,2,6,89,0.14606741573033707,0.25
1962-04-30,7,3,26,9,15,9,5,6,4,2,6,92,0.14130434782608695,0.25
1962-05-31,7,3,25,10,14,9,5,7,4,2,6,92,0.14130434782608695,0.25
1962-06-29,6,4,24,9,14,10,5,7,3,2,6,90,0.13333333333333333,0.25
1962-07-31,6,2,26,10,14,10,5,7,3,2,6,91,0.13186813186813187,0.25
1962-08-31,7,3,25,8,13,10,6,7,3,2,7,91,0.14285714285714285,0.3333333333333333
1962-09-28,6,4,24,8,13,11,6,9,2,2,7,92,0.14130434782608695,0.3333333333333333
1962-10-31,6,4,25,9,13,10,7,8,2,2,7,93,0.13978494623655913,0.3333333333333333
1962-11-30,5,3,27,7,13,11,6,9,2,2,7,92,0.13043478260869565,0.3333333333333333
1962-12-31,5,5,25,8,13,11,7,9,1,2,7,93,0.12903225806451613,0.3333333333333333
1963-01-31,8,3,25,7,13,11,7,9,1,2,8,94,0.13829787234042554,0.4
1963-02-28,7,3,25,7,13,10,7,9,1,2,8,92,0.14130434782608695,0.4
1963-03-29,6,5,22,7,13,11,8,8,1,2,8,91,0.14285714285714285,0.4
1963-04-30,7,2,25,8,13,11,8,8,1,2,9,94,0.14893617021276595,0.45454545454545453
1963-05-31,6,3,24,8,12,11,7,8,1,2,9,91,0.15384615384615385,0.45454545454545453
1963-06-28,6,4,22,8,12,11,7,9,1,3,8,91,0.15384615384615385,0.45454545454545453
1963-07-31,6,3,23,9,12,11,7,9,1,3,8,92,0.15217391304347827,0.45454545454545453
1963-08-30,6,3,23,8,14,10,7,8,1,3,8,91,0.15384615384615385,0.45454545454545453
1963-09-30,6,4,22,9,14,10,8,9,1,3,8,94,0.14893617021276595,0.45454545454545453
1963-10-31,7,2,24,9,13,10,8,9,1,3,8,94,0.14893617021276595,0.45454545454545453
1963-11-29,5,3,26,9,14,10,7,9,1,3,8,95,0.14736842105263157,0.45454545454545453
1963-12-31,5,4,25,11,14,11,6,9,1,3,8,97,0.14432989690721648,0.45454545454545453
1964-01-31,7,2,26,10,14,11,6,9,1,3,8,97,0.14432989690721648,0.45454545454545453
1964-02-28,7,3,25,10,15,11,5,9,1,3,8,97,0.14432989690721648,0.45454545454545453
1964-03-31,5,5,24,11,14,11,6,8,1,3,8,96,0.14583333333333334,0.45454545454545453
1964-04-30,8,2,25,10,14,11,6,8,1,3,8,96,0.14583333333333334,0.45454545454545453
1964-05-28,6,3,26,11,14,11,6,9,1,3,8,98,0.14285714285714285,0.45454545454545453
1964-06-30,5,4,26,10,14,11,5,9,1,3,8,96,0.14583333333333334,0.45454545454545453
1964-07-31,8,2,24,11,14,11,5,10,1,3,8,97,0.14432989690721648,0.45454545454545453
1964-08-31,7,2,25,11,15,10,6,9,1,3,8,97,0.14432989690721648,0.45454545454545453
1964-09-30,5,5,23,11,15,10,6,9,1,3,8,96,0.14583333333333334,0.45454545454545453
1964-10-30,8,2,24,9,15,12,5,9,1,3,8,96,0.14583333333333334,0.45454545454545453
1964-11-30,5,2,28,11,14,11,6,9,0,3,8,97,0.14432989690721648,0.45454545454545453
1964-12-31,6,3,27,10,14,12,5,9,0,3,8,97,0.14432989690721648,0.45454545454545453
1965-01-29,7,2,27,10,15,12,6,10,0,3,8,100,0.14,0.45454545454545453
1965-02-26,8,2,26,11,14,13,6,9,1,2,8,100,0.14,0.5
1965-03-31,5,5,24,12,13,14,5,9,1,2,8,98,0.14285714285714285,0.5
1965-04-30,8,2,24,12,13,14,5,9,1,2,8,98,0.14285714285714285,0.5
1965-05-28,7,2,25,11,13,13,5,9,1,4,6,96,0.14583333333333334,0.5
1965-06-30,5,4,24,13,12,13,6,8,1,4,6,96,0.14583333333333334,0.5
1965-07-30,7,2,24,11,13,13,6,8,1,4,6,95,0.14736842105263157,0.5
1965-08-31,5,2,27,12,12,13,6,7,1,4,6,95,0.14736842105263157,0.5
1965-09-30,6,4,24,11,12,13,7,6,1,4,6,94,0.14893617021276595,0.5
1965-10-29,8,2,25,12,14,13,7,6,1,4,6,98,0.14285714285714285,0.5
1965-11-30,5,2,28,13,13,12,7,6,2,3,6,97,0.14432989690721648,0.5555555555555556
1965-12-31,6,4,26,11,14,11,8,5,2,3,6,96,0.14583333333333334,0.5555555555555556
1966-01-31,8,3,25,12,14,11,8,5,2,3,6,97,0.14432989690721648,0.5555555555555556
1966-02-28,7,2,27,13,14,11,8,5,2,3,6,98,0.14285714285714285,0.5555555555555556
1966-03-31,6,4,24,13,14,12,7,5,2,3,6,96,0.14583333333333334,0.5555555555555556
1966-04-29,8,2,25,12,15,12,7,5,2,3,6,97,0.14432989690721648,0.5555555555555556
1966-05-31,5,2,29,12,14,12,7,5,2,3,6,97,0.14432989690721648,0.5555555555555556
1966-06-30,6,4,26,12,14,11,7,5,2,3,6,96,0.14583333333333334,0.5555555555555556
1966-07-29,8,2,26,11,15,11,7,5,2,3,6,96,0.14583333333333334,0.5555555555555556
1966-08-31,6,3,27,15,12,13,7,4,2,3,6,98,0.14285714285714285,0.5555555555555556
1966-09-30,6,5,25,13,12,13,7,4,2,3,6,96,0.14583333333333334,0.5555555555555556
1966-10-31,9,2,28,13,13,10,7,4,2,3,6,97,0.14432989690721648,0.5555555555555556
